Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2019-07-26,Olimpia Grudziadz,Chrobry Gogow,5,0,H
2019-07-26,Stal Mielec,Warta Poznan,2,1,H
2019-07-27,Miedz Legnica,Odra Opole,0,0,D
2019-07-27,Radomiak Radom,Tychy 71,2,1,H
2019-07-27,Zaglebie Sosnowiec,Podbeskidzie,1,1,D
2019-07-27,Puszcza Niepoomice,Jastrzebie,0,0,D
2019-07-27,Bechatow,Stomil Olsztyn,3,0,H
2019-07-27,Wigry Suwaki,Chojniczanka Chojnice,1,1,D
2019-07-27,Nieciecza,Sandecja Nowy Sacz,3,0,H
2019-08-02,Chrobry Gogow,Nieciecza,0,1,A
2019-08-02,Sandecja Nowy Sacz,Miedz Legnica,1,2,A
2019-08-02,Stal Mielec,Wigry Suwaki,1,1,D
2019-08-02,Odra Opole,Puszcza Niepoomice,0,1,A
2019-08-03,Warta Poznan,Bechatow,1,0,H
2019-08-03,Zaglebie Sosnowiec,Olimpia Grudziadz,0,1,A
2019-08-03,Radomiak Radom,Stomil Olsztyn,2,1,H
2019-08-03,Jastrzebie,Tychy 71,2,1,H
2019-08-04,Chojniczanka Chojnice,Podbeskidzie,0,1,A
2019-08-09,Olimpia Grudziadz,Chojniczanka Chojnice,3,5,A
2019-08-09,Stomil Olsztyn,Jastrzebie,2,1,H
2019-08-10,Miedz Legnica,Chrobry Gogow,2,1,H
2019-08-10,Tychy 71,Odra Opole,4,1,H
2019-08-10,Puszcza Niepoomice,Sandecja Nowy Sacz,1,2,A
2019-08-10,Bechatow,Radomiak Radom,3,0,H
2019-08-10,Nieciecza,Zaglebie Sosnowiec,2,0,H
2019-08-11,Podbeskidzie,Stal Mielec,4,1,H
2019-08-11,Wigry Suwaki,Warta Poznan,1,2,A
2019-08-16,Odra Opole,Stomil Olsztyn,0,1,A
2019-08-16,Chrobry Gogow,Puszcza Niepoomice,0,1,A
2019-08-16,Sandecja Nowy Sacz,Tychy 71,1,0,H
2019-08-16,Stal Mielec,Olimpia Grudziadz,2,0,H
2019-08-16,Chojniczanka Chojnice,Nieciecza,1,0,H
2019-08-17,Zaglebie Sosnowiec,Miedz Legnica,1,0,H
2019-08-17,Radomiak Radom,Warta Poznan,0,2,A
2019-08-17,Wigry Suwaki,Podbeskidzie,1,0,H
