Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2019-03-02,Atlantas,Kauno Zalgiris,2,0,H
2019-03-02,Stumbras,Panevezys,1,0,H
2019-03-03,Suduva Marijampole,FK Trakai,2,1,H
2019-03-03,FK Zalgiris Vilnius,Palanga,5,1,H
2019-03-09,Kauno Zalgiris,Palanga,6,1,H
2019-03-09,Panevezys,FK Zalgiris Vilnius,0,3,A
2019-03-10,Atlantas,Suduva Marijampole,0,5,A
2019-03-11,FK Trakai,Stumbras,0,0,D
2019-03-15,FK Zalgiris Vilnius,FK Trakai,1,1,D
2019-03-16,Stumbras,Atlantas,2,0,H
2019-03-16,Suduva Marijampole,Kauno Zalgiris,1,0,H
2019-03-17,Palanga,Panevezys,1,1,D
2019-03-30,Atlantas,FK Zalgiris Vilnius,0,3,A
2019-03-30,Kauno Zalgiris,Panevezys,2,0,H
2019-03-31,Stumbras,Suduva Marijampole,2,0,H
2019-04-02,FK Trakai,Palanga,3,1,H
2019-04-06,Palanga,Atlantas,2,1,H
2019-04-06,Stumbras,Kauno Zalgiris,0,1,A
2019-04-07,Panevezys,FK Trakai,1,2,A
2019-04-07,FK Zalgiris Vilnius,Suduva Marijampole,1,0,H
2019-04-13,Kauno Zalgiris,FK Trakai,3,1,H
2019-04-13,Stumbras,FK Zalgiris Vilnius,1,0,H
2019-04-14,Atlantas,Panevezys,2,1,H
2019-04-14,Suduva Marijampole,Palanga,3,0,H
2019-04-19,Panevezys,Suduva Marijampole,1,2,A
2019-04-19,FK Zalgiris Vilnius,Kauno Zalgiris,3,1,H
2019-04-20,Palanga,Stumbras,2,1,H
2019-04-20,FK Trakai,Atlantas,0,0,D
2019-04-27,Panevezys,Stumbras,1,1,D
2019-04-27,Palanga,FK Zalgiris Vilnius,1,4,A
2019-04-27,Kauno Zalgiris,Atlantas,2,1,H
2019-04-27,FK Trakai,Suduva Marijampole,1,2,A
2019-05-04,Stumbras,FK Trakai,0,3,A
2019-05-05,Palanga,Kauno Zalgiris,0,3,A
2019-05-05,Suduva Marijampole,Atlantas,4,0,H
2019-05-05,FK Zalgiris Vilnius,Panevezys,2,1,H
2019-05-11,FK Trakai,FK Zalgiris Vilnius,1,0,H
2019-05-11,Kauno Zalgiris,Suduva Marijampole,0,3,A
2019-05-12,Atlantas,Stumbras,0,0,D
2019-05-12,Panevezys,Palanga,2,1,H
