Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
30/03/2014,Brommapojkarna,Kalmar,1,2,A,2.56,3.3,3.01
30/03/2014,Helsingborg,Djurgarden,1,1,D,1.88,3.61,4.61
30/03/2014,Mjallby,Gefle,2,2,D,2.04,3.45,4.08
30/03/2014,Halmstad,Orebro,1,2,A,2.49,3.36,3.05
30/03/2014,Malmo FF,Falkenbergs,3,0,H,1.27,6.07,13.17
31/03/2014,Atvidabergs,Elfsborg,2,1,H,3.25,3.35,2.39
31/03/2014,Hacken,Norrkoping,2,0,H,1.74,3.78,5.4
31/03/2014,AIK,Goteborg,0,2,A,2.05,3.46,4.04
04/04/2014,Elfsborg,Hacken,3,1,H,2.09,3.43,3.94
05/04/2014,Falkenbergs,Brommapojkarna,1,0,H,2.13,3.56,3.64
06/04/2014,Djurgarden,Halmstad,3,0,H,1.52,4.25,7.47
06/04/2014,Gefle,AIK,1,2,A,3.58,3.39,2.21
06/04/2014,Norrkoping,Helsingborg,2,0,H,2.66,3.45,2.78
07/04/2014,Kalmar,Atvidabergs,2,2,D,2.03,3.49,4.06
07/04/2014,Goteborg,Malmo FF,0,3,A,2.89,3.23,2.71
08/04/2014,Orebro,Mjallby,1,0,H,2.26,3.34,3.53
11/04/2014,Mjallby,Djurgarden,0,2,A,3.8,3.32,2.16
12/04/2014,Atvidabergs,Falkenbergs,2,0,H,1.65,3.92,6.19
12/04/2014,Malmo FF,Gefle,1,0,H,1.27,5.94,13.92
13/04/2014,AIK,Orebro,1,1,D,1.57,4.13,6.82
13/04/2014,Halmstad,Norrkoping,0,0,D,2.99,3.42,2.52
13/04/2014,Helsingborg,Hacken,4,2,H,2.17,3.58,3.52
14/04/2014,Brommapojkarna,Goteborg,1,1,D,4.08,3.47,2.03
14/04/2014,Kalmar,Elfsborg,0,0,D,3.2,3.35,2.42
16/04/2014,Hacken,Halmstad,3,0,H,1.67,4.26,5.27
16/04/2014,Norrkoping,Mjallby,1,1,D,1.64,3.99,6.14
16/04/2014,Orebro,Malmo FF,1,2,A,5.46,3.75,1.74
16/04/2014,Djurgarden,AIK,2,3,A,2.47,3.42,3.06
17/04/2014,Falkenbergs,Kalmar,1,3,A,3.33,3.4,2.32
17/04/2014,Gefle,Brommapojkarna,3,0,H,2.04,3.44,4.07
17/04/2014,Goteborg,Atvidabergs,5,0,H,1.61,4.2,5.98
17/04/2014,Elfsborg,Helsingborg,1,0,H,1.88,3.76,4.42
20/04/2014,Halmstad,Helsingborg,2,1,H,3.6,3.48,2.18
20/04/2014,Kalmar,Goteborg,1,1,D,3.24,3.4,2.37
20/04/2014,AIK,Norrkoping,1,2,A,1.64,3.95,6.16
20/04/2014,Mjallby,Hacken,1,4,A,3.98,3.54,2.04
21/04/2014,Atvidabergs,Gefle,2,2,D,1.96,3.5,4.34
21/04/2014,Falkenbergs,Elfsborg,2,3,A,6.05,4.1,1.63
21/04/2014,Brommapojkarna,Orebro,2,2,D,2.75,3.29,2.79
21/04/2014,Malmo FF,Djurgarden,2,2,D,1.48,4.55,7.75
25/04/2014,Goteborg,Falkenbergs,1,0,H,1.31,5.61,12.1
25/04/2014,Orebro,Atvidabergs,3,2,H,2.17,3.44,3.68
27/04/2014,Djurgarden,Brommapojkarna,3,2,H,1.51,4.56,6.99
27/04/2014,Helsingborg,Mjallby,3,1,H,1.49,4.72,6.98
27/04/2014,Hacken,AIK,2,2,D,2.25,3.68,3.23
28/04/2014,Elfsborg,Halmstad,4,1,H,1.38,5.06,9.49
28/04/2014,Gefle,Kalmar,0,2,A,3.1,3.25,2.53
28/04/2014,Norrkoping,Malmo FF,1,2,A,4.23,3.54,1.97
03/05/2014,Brommapojkarna,Norrkoping,3,0,H,3.13,3.45,2.38
03/05/2014,Mjallby,Halmstad,2,1,H,2.2,3.61,3.41
04/05/2014,Atvidabergs,Djurgarden,1,1,D,3.23,3.44,2.36
04/05/2014,Malmo FF,Hacken,1,2,A,1.81,3.83,4.73
04/05/2014,Goteborg,Elfsborg,0,0,D,2.5,3.46,2.95
04/05/2014,Kalmar,Orebro,2,0,H,1.93,3.7,4.28
05/05/2014,Falkenbergs,Gefle,1,1,D,2.36,3.45,3.23
05/05/2014,AIK,Helsingborg,2,1,H,1.91,3.79,4.23
07/05/2014,Djurgarden,Kalmar,0,0,D,1.8,3.88,4.69
07/05/2014,Elfsborg,Mjallby,3,1,H,1.26,6.38,13.16
07/05/2014,Hacken,Brommapojkarna,3,1,H,1.57,4.58,5.83
07/05/2014,Norrkoping,Atvidabergs,2,1,H,1.89,3.94,4.12
08/05/2014,Gefle,Goteborg,1,1,D,3.64,3.51,2.12
08/05/2014,Halmstad,AIK,2,2,D,4.05,3.71,1.97
08/05/2014,Orebro,Falkenbergs,0,0,D,1.62,4.01,6.32
08/05/2014,Helsingborg,Malmo FF,0,1,A,3.46,3.6,2.18
10/05/2014,Kalmar,Norrkoping,2,0,H,2.12,3.58,3.61
11/05/2014,AIK,Mjallby,2,1,H,1.37,5.36,9.01
11/05/2014,Gefle,Elfsborg,0,1,A,4.75,3.65,1.85
11/05/2014,Goteborg,Orebro,2,1,H,1.44,4.8,8.19
12/05/2014,Atvidabergs,Hacken,1,0,H,3.04,3.75,2.33
12/05/2014,Brommapojkarna,Helsingborg,0,1,A,3.26,3.64,2.25
12/05/2014,Malmo FF,Halmstad,3,1,H,1.3,5.88,11.54
12/05/2014,Falkenbergs,Djurgarden,1,0,H,3.89,3.55,2.05
15/05/2014,Brommapojkarna,Mjallby,0,1,A,2.12,3.67,3.55
15/05/2014,Norrkoping,Falkenbergs,0,3,A,1.72,3.92,5.27
15/05/2014,AIK,Elfsborg,2,1,H,2.25,3.52,3.38
19/05/2014,Halmstad,Brommapojkarna,3,0,H,1.86,3.73,4.63
19/05/2014,Orebro,Gefle,2,2,D,2.43,3.48,3.07
20/05/2014,Hacken,Kalmar,4,1,H,1.83,3.92,4.51
21/05/2014,Helsingborg,Atvidabergs,0,0,D,1.88,3.9,4.26
21/05/2014,Djurgarden,Goteborg,0,0,D,2.52,3.2,3.15
