Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
11/07/2025,Metaloglobus Bucharest,U. Cluj,1,4,A,7.69,4.51,1.43
11/07/2025,FC Arges,FC Rapid Bucuresti,0,2,A,3.95,3.28,2.03
12/07/2025,UTA Arad,Univ. Craiova,3,3,D,4.2,3.56,1.88
12/07/2025,FCSB,FC Hermannstadt,1,1,D,1.4,4.8,7.81
13/07/2025,Otelul,Petrolul,0,0,D,2.37,2.97,3.45
13/07/2025,CFR Cluj,Unirea Slobozia,2,1,H,1.34,4.78,10.13
14/07/2025,FC Botosani,Farul Constanta,1,1,D,2.52,3.23,2.94
14/07/2025,Csikszereda M. Ciuc,Din. Bucuresti,2,2,D,3.36,3,2.4
18/07/2025,FC Hermannstadt,Metaloglobus Bucharest,2,2,D,1.37,4.54,9.99
18/07/2025,Univ. Craiova,FC Arges,3,1,H,1.54,4.07,6.34
19/07/2025,U. Cluj,UTA Arad,1,1,D,1.61,3.9,5.77
19/07/2025,Petrolul,FCSB,0,1,A,4.78,3.35,1.84
20/07/2025,Farul Constanta,Otelul,3,2,H,2.15,3.2,3.68
20/07/2025,FC Rapid Bucuresti,CFR Cluj,1,1,D,2.54,3.34,2.82
21/07/2025,Unirea Slobozia,Csikszereda M. Ciuc,6,1,H,2.31,3.23,3.27
21/07/2025,Din. Bucuresti,FC Botosani,0,0,D,1.66,3.7,5.63
25/07/2025,Metaloglobus Bucharest,Petrolul,0,3,A,4.79,3.43,1.82
25/07/2025,Csikszereda M. Ciuc,FC Rapid Bucuresti,0,2,A,6.18,4.3,1.52
26/07/2025,UTA Arad,FC Hermannstadt,1,0,H,2.36,3.1,3.31
26/07/2025,FCSB,Farul Constanta,1,2,A,1.7,3.88,4.85
27/07/2025,CFR Cluj,FC Arges,0,2,A,1.57,3.82,6.59
27/07/2025,Otelul,Din. Bucuresti,2,1,H,4.22,3.11,2.03
28/07/2025,FC Botosani,Unirea Slobozia,4,0,H,2.25,3.28,3.36
28/07/2025,Univ. Craiova,U. Cluj,2,1,H,2.55,3.43,2.75
01/08/2025,Farul Constanta,Metaloglobus Bucharest,2,1,H,1.46,4.63,6.6
01/08/2025,Petrolul,UTA Arad,1,2,A,2.96,2.93,2.71
02/08/2025,FC Arges,Csikszereda M. Ciuc,3,1,H,1.91,3.29,4.48
02/08/2025,Din. Bucuresti,FCSB,4,3,H,3.13,3.29,2.35
03/08/2025,FC Hermannstadt,U. Cluj,2,2,D,2.91,3.26,2.52
03/08/2025,CFR Cluj,Univ. Craiova,2,3,A,2.39,3.27,3.1
04/08/2025,Unirea Slobozia,Otelul,0,0,D,2.87,2.97,2.76
04/08/2025,FC Rapid Bucuresti,FC Botosani,2,1,H,1.59,3.93,5.93
08/08/2025,Metaloglobus Bucharest,Din. Bucuresti,0,1,A,8.24,4.95,1.37
09/08/2025,UTA Arad,Farul Constanta,2,1,H,2.28,3.27,3.3
09/08/2025,U. Cluj,Petrolul,1,1,D,1.81,3.36,4.94
10/08/2025,Univ. Craiova,FC Hermannstadt,1,0,H,1.57,3.93,6.2
10/08/2025,FCSB,Unirea Slobozia,0,1,A,1.36,4.91,8.78
11/08/2025,FC Botosani,FC Arges,3,1,H,2.98,2.84,2.77
11/08/2025,Otelul,FC Rapid Bucuresti,1,1,D,4.16,3.18,2.02
15/08/2025,Unirea Slobozia,Metaloglobus Bucharest,2,1,H,1.92,3.36,4.34
15/08/2025,Din. Bucuresti,UTA Arad,1,1,D,1.88,3.56,4.19
16/08/2025,Petrolul,FC Hermannstadt,1,1,D,2.78,2.97,2.85
17/08/2025,Csikszereda M. Ciuc,Univ. Craiova,1,2,A,4.55,3.65,1.79
17/08/2025,CFR Cluj,FC Botosani,3,3,D,1.74,3.45,5.36
17/08/2025,FC Rapid Bucuresti,FCSB,2,2,D,3.04,3.26,2.43
18/08/2025,FC Arges,Otelul,2,0,H,2.62,3.18,2.85
18/08/2025,Farul Constanta,U. Cluj,0,1,A,2.36,3.37,3.05
22/08/2025,UTA Arad,Unirea Slobozia,1,1,D,1.85,3.71,4.14
22/08/2025,Metaloglobus Bucharest,FC Rapid Bucuresti,1,2,A,8.04,4.89,1.38
23/08/2025,FC Botosani,Csikszereda M. Ciuc,3,1,H,1.9,3.42,4.33
23/08/2025,U. Cluj,Din. Bucuresti,0,1,A,2.34,3.3,3.15
24/08/2025,Otelul,CFR Cluj,4,1,H,3.71,3.05,2.22
24/08/2025,Univ. Craiova,Petrolul,2,0,H,1.74,3.59,5.05
24/08/2025,FCSB,FC Arges,0,2,A,1.68,3.82,5.19
25/08/2025,FC Hermannstadt,Farul Constanta,1,0,H,2.3,3.16,3.37
29/08/2025,FC Rapid Bucuresti,UTA Arad,2,0,H,1.65,4.07,5.02
30/08/2025,Unirea Slobozia,U. Cluj,0,1,A,3.81,3.25,2.09
30/08/2025,Din. Bucuresti,FC Hermannstadt,2,0,H,1.92,3.36,4.34
31/08/2025,FC Arges,Metaloglobus Bucharest,2,1,H,1.62,3.67,6.18
31/08/2025,FC Botosani,Univ. Craiova,1,1,D,3.42,3.36,2.18
31/08/2025,CFR Cluj,FCSB,2,2,D,2.49,3.09,3.1
01/09/2025,Csikszereda M. Ciuc,Otelul,1,1,D,3.5,3.21,2.22
01/09/2025,Farul Constanta,Petrolul,2,1,H,2.1,3.32,3.69
12/09/2025,U. Cluj,FC Rapid Bucuresti,0,0,D,2.35,3.03,3.41
13/09/2025,UTA Arad,FC Arges,3,3,D,2.68,3.27,2.72
13/09/2025,Metaloglobus Bucharest,CFR Cluj,1,1,D,7.24,4.42,1.45
14/09/2025,Otelul,FC Botosani,0,1,A,2.2,3.1,3.69
14/09/2025,Univ. Craiova,Farul Constanta,2,0,H,1.72,4.08,4.45
14/09/2025,Csikszereda M. Ciuc,FCSB,1,1,D,7.93,4.88,1.39
15/09/2025,FC Hermannstadt,Unirea Slobozia,0,2,A,1.88,3.21,4.81
15/09/2025,Petrolul,Din. Bucuresti,0,3,A,3.58,3.26,2.16
19/09/2025,FC Botosani,FCSB,3,1,H,4.67,3.72,1.76
20/09/2025,FC Arges,U. Cluj,1,0,H,3.38,2.79,2.54
20/09/2025,Otelul,Univ. Craiova,1,0,H,3.5,3.26,2.19
21/09/2025,Unirea Slobozia,Petrolul,1,0,H,2.76,2.86,2.98
21/09/2025,CFR Cluj,UTA Arad,1,1,D,1.65,3.95,5.26
21/09/2025,FC Rapid Bucuresti,FC Hermannstadt,1,2,A,1.93,3.41,4.19
22/09/2025,Csikszereda M. Ciuc,Metaloglobus Bucharest,2,2,D,2.21,3.27,3.46
22/09/2025,Din. Bucuresti,Farul Constanta,1,1,D,1.8,3.61,4.58
26/09/2025,FC Hermannstadt,FC Arges,0,1,A,2.31,2.95,3.61
26/09/2025,Univ. Craiova,Din. Bucuresti,2,2,D,2.17,3.46,3.35
27/09/2025,UTA Arad,Csikszereda M. Ciuc,0,0,D,1.65,3.98,5.14
27/09/2025,Petrolul,FC Rapid Bucuresti,0,1,A,3.35,3.12,2.33
28/09/2025,Farul Constanta,Unirea Slobozia,1,1,D,1.45,4.59,6.99
28/09/2025,FCSB,Otelul,1,0,H,1.6,4.03,5.61
29/09/2025,Metaloglobus Bucharest,FC Botosani,0,2,A,3.96,3.34,2.01
29/09/2025,U. Cluj,CFR Cluj,2,2,D,2.55,3.02,3.09
03/10/2025,Unirea Slobozia,Din. Bucuresti,0,1,A,4.84,3.82,1.71
04/10/2025,Csikszereda M. Ciuc,U. Cluj,2,1,H,3.89,3.33,2.03
04/10/2025,FC Arges,Petrolul,0,1,A,2.03,2.93,4.63
04/10/2025,FC Rapid Bucuresti,Farul Constanta,3,1,H,1.95,3.33,4.23
05/10/2025,CFR Cluj,FC Hermannstadt,2,1,H,1.7,3.64,5.24
05/10/2025,FCSB,Univ. Craiova,1,0,H,2.12,3.36,3.58
06/10/2025,Otelul,Metaloglobus Bucharest,4,0,H,1.52,4.11,6.67
06/10/2025,FC Botosani,UTA Arad,2,1,H,1.99,3.46,3.89
16/10/2025,Csikszereda M. Ciuc,CFR Cluj,2,2,D,3.52,3.04,2.38
17/10/2025,Farul Constanta,FC Arges,0,0,D,2.2,3.15,3.61
18/10/2025,U. Cluj,FC Botosani,0,2,A,1.78,3.51,4.96
18/10/2025,Univ. Craiova,Unirea Slobozia,3,1,H,1.42,4.74,7.36
18/10/2025,Metaloglobus Bucharest,FCSB,2,1,H,10.93,5.51,1.28
19/10/2025,UTA Arad,Otelul,0,4,A,2.58,2.79,3.31
19/10/2025,Din. Bucuresti,FC Rapid Bucuresti,0,2,A,2.25,3.01,3.69
20/10/2025,FC Hermannstadt,Csikszereda M. Ciuc,0,2,A,1.71,3.52,5.42
20/10/2025,Petrolul,CFR Cluj,1,0,H,5.03,3.32,1.81
24/10/2025,Csikszereda M. Ciuc,Petrolul,1,1,D,2.73,3.07,2.69
24/10/2025,FC Arges,Din. Bucuresti,1,1,D,3.08,3.15,2.38
