Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2018-03-31,FK Liepaja,Riga,1,0,H
2018-03-31,FK Ventspils,Valmiera / BSS,3,1,H
2018-04-01,Rigas FS,Metta / LU,3,1,H
2018-04-01,Jelgava,Spartaks Jurmala,1,0,H
2018-04-06,Jelgava,FK Ventspils,0,2,A
2018-04-07,Spartaks Jurmala,Metta / LU,3,0,H
2018-04-08,Riga,Rigas FS,1,2,A
2018-04-08,FK Liepaja,Valmiera / BSS,4,0,H
2018-04-13,Metta / LU,Riga,0,1,A
2018-04-14,Valmiera / BSS,Spartaks Jurmala,2,4,A
2018-04-14,Rigas FS,Jelgava,3,0,H
2018-04-15,FK Ventspils,FK Liepaja,1,1,D
2018-04-21,Jelgava,Riga,0,1,A
2018-04-22,Valmiera / BSS,Rigas FS,0,6,A
2018-04-22,Spartaks Jurmala,FK Ventspils,1,2,A
2018-04-23,Metta / LU,FK Liepaja,0,3,A
2018-04-28,Rigas FS,Spartaks Jurmala,0,2,A
2018-04-28,Metta / LU,Valmiera / BSS,2,2,D
2018-04-29,FK Ventspils,Riga,1,0,H
2018-04-30,FK Liepaja,Jelgava,3,1,H
2018-05-04,Spartaks Jurmala,FK Liepaja,2,2,D
2018-05-04,Riga,Valmiera / BSS,6,1,H
2018-05-05,FK Ventspils,Rigas FS,1,1,D
2018-05-06,Jelgava,Metta / LU,1,1,D
2018-05-11,Jelgava,Valmiera / BSS,5,1,H
2018-05-11,FK Liepaja,Rigas FS,3,5,A
2018-05-12,Spartaks Jurmala,Riga,0,1,A
2018-05-12,Metta / LU,FK Ventspils,2,2,D
2018-05-16,Spartaks Jurmala,Jelgava,1,0,H
2018-05-16,Valmiera / BSS,FK Ventspils,1,3,A
2018-05-16,Riga,FK Liepaja,2,2,D
2018-05-16,Metta / LU,Rigas FS,0,1,A
2018-05-20,Metta / LU,Spartaks Jurmala,1,3,A
2018-05-20,Valmiera / BSS,FK Liepaja,0,2,A
2018-05-21,FK Ventspils,Jelgava,0,0,D
2018-05-21,Rigas FS,Riga,2,1,H
2018-05-26,Spartaks Jurmala,Valmiera / BSS,3,0,H
2018-05-26,FK Liepaja,FK Ventspils,1,4,A
2018-05-27,Jelgava,Rigas FS,0,2,A
2018-05-27,Riga,Metta / LU,1,0,H
2018-06-15,FK Ventspils,Spartaks Jurmala,1,2,A
2018-06-15,Riga,Jelgava,1,0,H
2018-06-16,Rigas FS,Valmiera / BSS,4,0,H
2018-06-16,Metta / LU,FK Liepaja,0,2,A
2018-06-21,FK Liepaja,Jelgava,2,0,H
2018-06-21,Riga,FK Ventspils,1,0,H
2018-06-22,Spartaks Jurmala,Rigas FS,0,2,A
2018-06-22,Valmiera / BSS,Metta / LU,1,1,D
2018-06-26,Riga,Spartaks Jurmala,1,0,H
2018-06-29,Rigas FS,FK Ventspils,3,1,H
2018-06-30,Valmiera / BSS,Riga,0,2,A
2018-06-30,FK Liepaja,Spartaks Jurmala,1,1,D
2018-07-01,Jelgava,Metta / LU,1,0,H
2018-07-15,Jelgava,Valmiera / BSS,3,2,H
2018-07-15,FK Ventspils,Metta / LU,3,1,H
2018-07-22,Spartaks Jurmala,Jelgava,4,1,H
2018-07-22,FK Ventspils,Valmiera / BSS,4,1,H
2018-07-22,Metta / LU,Rigas FS,0,2,A
2018-07-29,FK Liepaja,Valmiera / BSS,6,2,H
2018-07-29,Jelgava,FK Ventspils,0,3,A
2018-07-30,Spartaks Jurmala,Metta / LU,4,3,H
2018-07-30,Riga,Rigas FS,1,0,H
2018-08-12,Metta / LU,Riga,0,2,A
2018-08-13,FK Ventspils,FK Liepaja,1,0,H
2018-08-13,Rigas FS,Jelgava,1,0,H
2018-08-18,Jelgava,Riga,0,3,A
2018-08-18,FK Liepaja,Metta / LU,0,1,A
2018-08-19,Valmiera / BSS,Rigas FS,2,4,A
2018-08-19,Spartaks Jurmala,FK Ventspils,1,2,A
2018-08-24,FK Ventspils,Riga,0,1,A
2018-08-24,Jelgava,FK Liepaja,0,2,A
2018-08-24,Rigas FS,Spartaks Jurmala,0,1,A
2018-08-25,Metta / LU,Valmiera / BSS,2,1,H
2018-08-28,Riga,FK Liepaja,1,0,H
2018-09-01,FK Ventspils,Rigas FS,2,0,H
2018-09-01,Spartaks Jurmala,FK Liepaja,2,2,D
2018-09-01,Riga,Valmiera / BSS,3,0,H
2018-09-01,Metta / LU,Jelgava,3,0,H
2018-09-15,Spartaks Jurmala,Riga,1,3,A
2018-09-15,Valmiera / BSS,Jelgava,1,4,A
2018-09-15,FK Liepaja,Rigas FS,1,0,H
2018-09-15,Metta / LU,FK Ventspils,0,2,A
2018-09-23,Jelgava,Spartaks Jurmala,0,0,D
2018-09-23,Valmiera / BSS,FK Ventspils,1,6,A
2018-09-23,FK Liepaja,Riga,0,0,D
2018-09-24,Rigas FS,Metta / LU,3,0,H
2018-09-28,Metta / LU,Spartaks Jurmala,0,3,A
2018-09-29,Valmiera / BSS,FK Liepaja,0,3,A
2018-09-29,FK Ventspils,Jelgava,2,0,H
2018-09-29,Rigas FS,Riga,1,2,A
2018-10-03,Valmiera / BSS,Spartaks Jurmala,2,1,H
2018-10-03,Rigas FS,FK Liepaja,0,1,A
2018-10-06,Riga,Metta / LU,2,1,H
2018-10-07,Jelgava,Rigas FS,0,4,A
2018-10-07,Spartaks Jurmala,Valmiera / BSS,4,0,H
2018-10-07,FK Liepaja,FK Ventspils,0,1,A
2018-10-19,Rigas FS,Valmiera / BSS,3,0,H
2018-10-20,Riga,Jelgava,2,0,H
2018-10-20,FK Ventspils,Spartaks Jurmala,1,1,D
2018-10-20,FK Liepaja,Metta / LU,0,1,A
2018-10-28,Spartaks Jurmala,Rigas FS,0,4,A
2018-10-28,Jelgava,FK Liepaja,0,2,A
2018-10-28,Valmiera / BSS,Metta / LU,0,2,A
2018-10-28,Riga,FK Ventspils,0,0,D
2018-11-04,FK Liepaja,Spartaks Jurmala,1,0,H
2018-11-04,Valmiera / BSS,Riga,0,2,A
2018-11-04,Metta / LU,Jelgava,1,2,A
2018-11-04,Rigas FS,FK Ventspils,1,2,A
2018-11-10,FK Ventspils,Metta / LU,4,1,H
2018-11-10,Valmiera / BSS,Jelgava,1,0,H
2018-11-10,Rigas FS,FK Liepaja,0,1,A
2018-11-10,Riga,Spartaks Jurmala,4,4,D
