Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2021-08-13,Genclerbirligi S.K.,Eyupspor,2,4,A
2021-08-14,Istanbulspor,Manisa F.K.,3,4,A
2021-08-14,Balkesirspor,Boluspor,1,0,H
2021-08-14,Denizlispor,Bandrmaspor,0,2,A
2021-08-15,Keciorengucu,Altnordu,1,1,D
2021-08-15,Beykoz Anadolu,Ankaragucu,1,1,D
2021-08-15,Bursaspor,Adanaspor,1,1,D
2021-08-15,Menemen FK,Erzurumspor FK,2,0,H
2021-08-16,Kocaelispor,Umraniyespor,0,3,A
2021-08-20,Samsunspor,Balkesirspor,3,1,H
2021-08-21,Eyupspor,Keciorengucu,2,1,H
2021-08-21,Adanaspor,Genclerbirligi S.K.,0,0,D
2021-08-21,Altnordu,Beykoz Anadolu,1,3,A
2021-08-22,Umraniyespor,Istanbulspor,2,0,H
2021-08-22,Bandrmaspor,Menemen FK,1,0,H
2021-08-22,Ankaragucu,Kocaelispor,0,0,D
2021-08-22,Manisa F.K.,Denizlispor,1,0,H
2021-08-23,Erzurumspor FK,Bursaspor,2,1,H
2021-08-27,Beykoz Anadolu,Boluspor,3,1,H
2021-08-28,Keciorengucu,Adanaspor,2,0,H
2021-08-28,Kocaelispor,Samsunspor,1,0,H
2021-08-28,Bursaspor,Eyupspor,0,2,A
2021-08-28,Menemen FK,Umraniyespor,0,4,A
2021-08-29,Genclerbirligi S.K.,Manisa F.K.,0,3,A
2021-08-29,Erzurumspor FK,Bandrmaspor,1,0,H
2021-08-29,Denizlispor,Ankaragucu,0,3,A
2021-08-29,Istanbulspor,Altnordu,3,0,H
2021-09-11,Umraniyespor,Bandrmaspor,2,0,H
2021-09-11,Eyupspor,Denizlispor,0,2,A
2021-09-11,Adanaspor,Menemen FK,6,2,H
2021-09-11,Manisa F.K.,Erzurumspor FK,0,1,A
2021-09-12,Ankaragucu,Genclerbirligi S.K.,2,0,H
2021-09-12,Boluspor,Kocaelispor,2,0,H
2021-09-12,Altnordu,Bursaspor,2,1,H
2021-09-12,Samsunspor,Keciorengucu,2,0,H
