Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2024-08-03,Floresti,Spartanii Selemet,0,0,D
2024-08-04,Sheriff Tiraspol,Dacia-Buiucani,2,0,H
2024-08-04,Zimbru,CSF Balti,4,0,H
2024-08-09,Petrocub,Floresti,3,0,H
2024-08-10,CSF Balti,Dacia-Buiucani,0,0,D
2024-08-11,Sheriff Tiraspol,Spartanii Selemet,1,0,H
2024-08-11,Zimbru,Milsami Orhei,4,1,H
2024-08-17,Dacia-Buiucani,Spartanii Selemet,0,1,A
2024-08-18,Floresti,Zimbru,0,8,A
2024-08-18,Milsami Orhei,CSF Balti,0,2,A
2024-08-18,Sheriff Tiraspol,Petrocub,1,0,H
2024-08-24,CSF Balti,Spartanii Selemet,1,0,H
2024-08-25,Milsami Orhei,Floresti,6,0,H
2024-08-25,Petrocub,Dacia-Buiucani,2,0,H
2024-08-25,Zimbru,Sheriff Tiraspol,1,2,A
2024-08-31,Dacia-Buiucani,Zimbru,0,1,A
2024-08-31,Sheriff Tiraspol,Milsami Orhei,1,1,D
2024-09-01,Floresti,CSF Balti,0,4,A
2024-09-01,Petrocub,Spartanii Selemet,2,2,D
2024-09-14,Milsami Orhei,Dacia-Buiucani,7,0,H
2024-09-14,Zimbru,Spartanii Selemet,2,3,A
2024-09-15,Floresti,Sheriff Tiraspol,0,4,A
2024-09-15,CSF Balti,Petrocub,2,1,H
2024-09-21,Dacia-Buiucani,Floresti,2,0,H
2024-09-21,Sheriff Tiraspol,CSF Balti,1,0,H
2024-09-22,Spartanii Selemet,Milsami Orhei,1,2,A
2024-09-22,Petrocub,Zimbru,0,0,D
2024-09-28,Petrocub,Milsami Orhei,2,1,H
2024-09-28,Spartanii Selemet,Floresti,2,0,H
2024-09-28,CSF Balti,Zimbru,2,0,H
2024-09-29,Dacia-Buiucani,Sheriff Tiraspol,1,3,A
2024-10-05,Dacia-Buiucani,CSF Balti,1,1,D
2024-10-05,Spartanii Selemet,Sheriff Tiraspol,0,1,A
2024-10-06,Floresti,Petrocub,0,5,A
2024-10-06,Milsami Orhei,Zimbru,3,1,H
2024-10-19,Spartanii Selemet,Dacia-Buiucani,0,0,D
2024-10-19,CSF Balti,Milsami Orhei,0,0,D
2024-10-19,Petrocub,Sheriff Tiraspol,1,1,D
2024-10-20,Zimbru,Floresti,4,0,H
2024-10-26,Floresti,Milsami Orhei,0,5,A
2024-10-26,Spartanii Selemet,CSF Balti,1,1,D
2024-10-27,Dacia-Buiucani,Petrocub,0,0,D
2024-10-27,Sheriff Tiraspol,Zimbru,4,2,H
2024-10-30,Milsami Orhei,Petrocub,0,2,A
2024-11-02,Milsami Orhei,Sheriff Tiraspol,0,4,A
2024-11-03,CSF Balti,Floresti,5,0,H
2024-11-03,Zimbru,Dacia-Buiucani,1,0,H
2024-11-03,Spartanii Selemet,Petrocub,1,1,D
2024-11-09,Dacia-Buiucani,Milsami Orhei,1,1,D
2024-11-09,Sheriff Tiraspol,Floresti,8,0,H
2024-11-10,Spartanii Selemet,Zimbru,1,3,A
2024-11-10,Petrocub,CSF Balti,1,0,H
2024-11-23,Milsami Orhei,Spartanii Selemet,3,0,H
2024-11-23,Zimbru,Petrocub,1,0,H
2024-11-23,Floresti,Dacia-Buiucani,0,3,A
2024-11-23,CSF Balti,Sheriff Tiraspol,0,0,D
2025-03-07,Dacia-Buiucani,Falesti,6,0,H
2025-03-08,Saxan,Floresti,19,0,H
2025-03-08,Victoria Bardar,FC Stauceni,0,1,A
2025-03-08,Zimbru,Milsami Orhei,1,2,A
2025-03-09,Sheriff Tiraspol,Spartanii Selemet,3,0,H
2025-03-09,Petrocub,CSF Balti,3,0,H
2025-03-14,Dacia-Buiucani,Floresti,4,0,H
2025-03-14,Victoria Bardar,Falesti,5,1,H
2025-03-15,Saxan,FC Stauceni,3,1,H
2025-03-15,Sheriff Tiraspol,Zimbru,0,0,D
2025-03-16,Spartanii Selemet,CSF Balti,2,3,A
2025-03-16,Milsami Orhei,Petrocub,5,1,H
2025-03-28,Saxan,Victoria Bardar,2,0,H
2025-03-28,Dacia-Buiucani,FC Stauceni,1,0,H
2025-03-29,Falesti,Floresti,1,0,H
2025-03-29,CSF Balti,Milsami Orhei,0,2,A
2025-03-29,Petrocub,Sheriff Tiraspol,1,1,D
2025-03-30,Zimbru,Spartanii Selemet,3,1,H
