Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
18/07/2015,Luzern,Sion,2,2,D,2.31,3.44,3.31
18/07/2015,Zurich,Young Boys,1,1,D,2.86,3.48,2.58
19/07/2015,Basel,Vaduz,2,0,H,1.42,4.93,8.38
19/07/2015,Thun,Grasshoppers,3,5,A,2.71,3.44,2.74
19/07/2015,St. Gallen,Lugano,2,0,H,2.07,3.82,3.56
25/07/2015,Young Boys,Luzern,1,1,D,2.15,3.62,3.52
25/07/2015,Grasshoppers,Basel,2,3,A,3.27,3.62,2.26
26/07/2015,Lugano,Thun,2,3,A,2.63,3.66,2.69
26/07/2015,Sion,St. Gallen,1,0,H,1.74,3.96,5.05
26/07/2015,Vaduz,Zurich,2,2,D,3.84,3.56,2.07
01/08/2015,Basel,Sion,3,0,H,2.16,3.45,3.72
01/08/2015,St. Gallen,Young Boys,1,1,D,2.54,3.58,2.85
02/08/2015,Lugano,Vaduz,1,0,H,2.2,3.75,3.29
02/08/2015,Thun,Luzern,0,1,A,2.82,3.55,2.57
02/08/2015,Zurich,Grasshoppers,2,3,A,2.93,3.51,2.47
08/08/2015,Grasshoppers,Lugano,6,1,H,1.76,4.13,4.67
08/08/2015,Luzern,Basel,1,3,A,3.03,3.66,2.37
09/08/2015,St. Gallen,Zurich,0,2,A,2.3,3.59,3.22
09/08/2015,Vaduz,Sion,1,1,D,4.55,3.5,1.93
09/08/2015,Young Boys,Thun,3,1,H,1.91,3.78,4.24
12/08/2015,Basel,Thun,3,1,H,1.38,5.27,9.07
12/08/2015,Young Boys,Lugano,0,1,A,1.6,4.6,5.44
12/08/2015,Luzern,St. Gallen,0,1,A,1.78,4.06,4.64
13/08/2015,Sion,Zurich,3,1,H,2,3.7,3.92
13/08/2015,Vaduz,Grasshoppers,3,3,D,3.68,3.64,2.09
22/08/2015,Lugano,Basel,1,3,A,3.96,4.03,1.91
22/08/2015,Zurich,Luzern,2,5,A,2.47,3.6,2.92
23/08/2015,St. Gallen,Grasshoppers,0,2,A,2.97,3.8,2.35
23/08/2015,Thun,Vaduz,1,0,H,1.81,3.86,4.7
23/08/2015,Sion,Young Boys,1,3,A,1.83,3.92,4.49
29/08/2015,Lugano,Luzern,0,1,A,3.48,3.86,2.09
29/08/2015,Vaduz,St. Gallen,1,0,H,3.01,3.5,2.45
30/08/2015,Thun,Sion,0,2,A,3.25,3.27,2.43
30/08/2015,Basel,Zurich,3,1,H,1.66,4.04,5.68
30/08/2015,Grasshoppers,Young Boys,3,2,H,1.98,3.78,3.91
12/09/2015,Basel,St. Gallen,2,1,H,1.35,5.84,8.71
12/09/2015,Young Boys,Vaduz,4,0,H,1.56,4.62,6.06
13/09/2015,Luzern,Grasshoppers,3,3,D,2.13,3.89,3.36
13/09/2015,Zurich,Thun,3,3,D,1.87,3.79,4.43
13/09/2015,Sion,Lugano,3,0,H,1.51,4.6,6.82
22/09/2015,Lugano,Zurich,0,0,D,3.02,3.7,2.36
22/09/2015,St. Gallen,Thun,1,0,H,2.21,3.66,3.35
23/09/2015,Grasshoppers,Sion,2,0,H,2.73,3.74,2.55
23/09/2015,Vaduz,Luzern,1,2,A,4.49,3.98,1.81
23/09/2015,Young Boys,Basel,4,3,H,3.01,3.71,2.36
26/09/2015,Grasshoppers,St. Gallen,1,1,D,1.73,4.2,4.79
26/09/2015,Basel,Lugano,3,1,H,1.25,7.14,12.16
27/09/2015,Sion,Vaduz,0,1,A,1.45,4.78,7.95
27/09/2015,Thun,Young Boys,0,1,A,3.19,3.56,2.32
27/09/2015,Luzern,Zurich,1,0,H,2.07,3.8,3.56
03/10/2015,Vaduz,Thun,1,1,D,2.99,3.41,2.52
03/10/2015,Luzern,Lugano,2,2,D,1.54,4.92,5.73
04/10/2015,St. Gallen,Sion,1,1,D,2.74,3.43,2.72
04/10/2015,Young Boys,Grasshoppers,3,1,H,2.22,3.72,3.26
04/10/2015,Zurich,Basel,2,2,D,3.65,3.7,2.08
17/10/2015,Grasshoppers,Luzern,1,0,H,2.24,3.76,3.19
17/10/2015,Vaduz,Young Boys,1,1,D,4.94,3.97,1.75
18/10/2015,Sion,Basel,0,2,A,2.97,3.61,2.43
18/10/2015,Thun,Zurich,5,1,H,2.82,3.47,2.62
18/10/2015,Lugano,St. Gallen,3,1,H,2.26,3.68,3.22
24/10/2015,Luzern,Vaduz,1,1,D,1.47,4.71,7.45
24/10/2015,Zurich,St. Gallen,2,2,D,1.88,3.81,4.33
25/10/2015,Sion,Grasshoppers,3,2,H,2.15,3.63,3.51
25/10/2015,Thun,Lugano,2,1,H,1.88,3.84,4.26
25/10/2015,Basel,Young Boys,1,0,H,1.75,4.08,4.79
31/10/2015,Grasshoppers,Thun,1,2,A,2.03,3.79,3.73
31/10/2015,Vaduz,Basel,1,2,A,6.88,4.48,1.52
01/11/2015,Lugano,Sion,3,0,H,3.18,3.6,2.31
01/11/2015,Young Boys,Zurich,1,1,D,2.09,3.8,3.52
01/11/2015,St. Gallen,Luzern,1,0,H,3.26,3.66,2.24
07/11/2015,Zurich,Vaduz,1,1,D,1.69,4.14,5.22
07/11/2015,Lugano,Young Boys,1,1,D,3.11,3.76,2.29
08/11/2015,Sion,Luzern,2,0,H,2.69,3.52,2.71
08/11/2015,Thun,St. Gallen,0,2,A,1.96,3.84,3.93
