Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
15/07/2016,Wisla Plock,Lechia Gdansk,2,1,H,3.47,3.35,2.28
15/07/2016,Slask Wroclaw,Lech Poznan,0,0,D,2.74,3.33,2.78
16/07/2016,Ruch,Leczna,2,1,H,2.44,3.17,3.33
16/07/2016,Wisla,Pogon Szczecin,2,1,H,2.12,3.35,3.93
16/07/2016,Legia,Jagiellonia,1,1,D,1.76,3.9,4.99
17/07/2016,Zaglebie,Korona Kielce,4,0,H,1.8,3.61,5.2
17/07/2016,Cracovia,Piast Gliwice,5,1,H,2.18,3.53,3.52
18/07/2016,Termalica B-B.,Arka Gdynia,2,0,H,2.71,3.11,2.99
22/07/2016,Pogon Szczecin,Korona Kielce,1,1,D,1.73,3.81,5.45
22/07/2016,Arka Gdynia,Wisla,3,0,H,2.67,3.23,2.93
23/07/2016,Jagiellonia,Ruch,4,1,H,1.79,3.83,4.89
23/07/2016,Legia,Slask Wroclaw,0,0,D,1.62,4.02,6.34
24/07/2016,Piast Gliwice,Wisla Plock,2,1,H,2.7,3.32,2.83
24/07/2016,Termalica B-B.,Cracovia,3,2,H,2.68,3.43,2.74
24/07/2016,Lech Poznan,Zaglebie,0,2,A,1.97,3.49,4.32
25/07/2016,Leczna,Lechia Gdansk,1,2,A,3.74,3.45,2.14
29/07/2016,Arka Gdynia,Ruch,3,0,H,1.88,3.57,4.72
29/07/2016,Lech Poznan,Jagiellonia,0,2,A,2.03,3.55,3.97
30/07/2016,Lechia Gdansk,Wisla,3,1,H,1.82,3.74,4.8
30/07/2016,Wisla Plock,Legia,2,3,A,3.66,3.26,2.22
31/07/2016,Leczna,Cracovia,0,0,D,2.96,3.32,2.58
31/07/2016,Zaglebie,Termalica B-B.,2,0,H,1.97,3.36,4.55
31/07/2016,Korona Kielce,Piast Gliwice,1,1,D,2.71,3.28,2.85
01/08/2016,Pogon Szczecin,Slask Wroclaw,0,2,A,2.39,3.13,3.49
05/08/2016,Jagiellonia,Arka Gdynia,4,1,H,2.25,3.32,3.59
05/08/2016,Cracovia,Wisla,2,1,H,2.24,3.53,3.33
06/08/2016,Termalica B-B.,Leczna,2,1,H,2.13,3.21,4.07
06/08/2016,Slask Wroclaw,Lechia Gdansk,0,0,D,3.06,3.04,2.71
06/08/2016,Korona Kielce,Lech Poznan,4,1,H,3.72,3.38,2.17
07/08/2016,Zaglebie,Pogon Szczecin,1,1,D,1.99,3.38,4.4
07/08/2016,Legia,Piast Gliwice,0,0,D,1.49,4.66,7.17
08/08/2016,Ruch,Wisla Plock,2,2,D,2.81,3.08,2.9
12/08/2016,Lechia Gdansk,Korona Kielce,3,2,H,1.48,4.47,7.84
12/08/2016,Lech Poznan,Cracovia,2,1,H,1.92,3.65,4.35
13/08/2016,Arka Gdynia,Slask Wroclaw,2,0,H,2.05,3.41,4.09
13/08/2016,Leczna,Legia,1,0,H,4.6,3.79,1.84
13/08/2016,Pogon Szczecin,Termalica B-B.,5,0,H,2.24,3.37,3.56
14/08/2016,Piast Gliwice,Zaglebie,0,0,D,2.59,3.21,3.06
14/08/2016,Wisla,Ruch,1,2,A,1.64,4.06,5.94
15/08/2016,Wisla Plock,Jagiellonia,1,0,H,2.6,3.37,2.87
19/08/2016,Slask Wroclaw,Wisla Plock,0,0,D,2.34,3.35,3.35
19/08/2016,Termalica B-B.,Lech Poznan,0,0,D,3.08,3.35,2.45
20/08/2016,Cracovia,Ruch,1,1,D,1.83,3.96,4.4
20/08/2016,Piast Gliwice,Pogon Szczecin,0,2,A,2.45,3.39,3.1
20/08/2016,Legia,Arka Gdynia,1,3,A,1.83,3.61,4.92
21/08/2016,Zaglebie,Leczna,0,0,D,1.88,3.62,4.64
21/08/2016,Jagiellonia,Lechia Gdansk,0,1,A,2.61,3.45,2.82
22/08/2016,Korona Kielce,Wisla,1,0,H,3.36,3.46,2.28
26/08/2016,Wisla Plock,Korona Kielce,1,2,A,2.01,3.38,4.29
26/08/2016,Wisla,Slask Wroclaw,1,5,A,2.11,3.3,4.04
27/08/2016,Pogon Szczecin,Cracovia,1,1,D,1.98,3.35,4.5
27/08/2016,Leczna,Jagiellonia,0,2,A,2.92,3.31,2.62
27/08/2016,Arka Gdynia,Zaglebie,1,1,D,2.46,3.21,3.27
28/08/2016,Lech Poznan,Piast Gliwice,2,0,H,1.69,3.94,5.55
28/08/2016,Lechia Gdansk,Termalica B-B.,1,2,A,1.64,4.02,6.07
28/08/2016,Ruch,Legia,0,2,A,5.23,3.9,1.73
09/09/2016,Cracovia,Lechia Gdansk,0,1,A,2.45,3.28,3.2
09/09/2016,Zaglebie,Wisla Plock,1,2,A,2.05,3.34,4.21
10/09/2016,Piast Gliwice,Leczna,3,3,D,2.25,3.36,3.53
10/09/2016,Korona Kielce,Arka Gdynia,1,0,H,2.92,3.21,2.69
10/09/2016,Termalica B-B.,Legia,2,1,H,4.56,3.75,1.85
11/09/2016,Lech Poznan,Pogon Szczecin,3,1,H,1.82,3.59,5.08
11/09/2016,Jagiellonia,Wisla,2,1,H,2.06,3.65,3.78
12/09/2016,Slask Wroclaw,Ruch,1,2,A,1.85,3.45,5.12
16/09/2016,Ruch,Termalica B-B.,0,1,A,2.66,3.19,2.98
16/09/2016,Slask Wroclaw,Jagiellonia,0,4,A,2.55,3.2,3.13
17/09/2016,Leczna,Korona Kielce,4,0,H,2.47,3.11,3.34
17/09/2016,Wisla Plock,Pogon Szczecin,2,0,H,2.4,3.12,3.48
17/09/2016,Wisla,Piast Gliwice,1,0,H,2.17,3.44,3.58
18/09/2016,Lechia Gdansk,Lech Poznan,2,1,H,2.4,3.23,3.34
18/09/2016,Legia,Zaglebie,2,3,A,1.81,3.6,5.19
19/09/2016,Arka Gdynia,Cracovia,1,0,H,2.21,3.11,3.97
23/09/2016,Termalica B-B.,Wisla Plock,0,0,D,2.53,3.14,3.21
23/09/2016,Wisla,Legia,0,0,D,3.9,3.46,2.08
24/09/2016,Pogon Szczecin,Leczna,1,1,D,1.95,3.54,4.35
24/09/2016,Lechia Gdansk,Ruch,2,1,H,1.47,4.53,8.08
24/09/2016,Zaglebie,Cracovia,1,1,D,2.17,3.45,3.64
