Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2021-08-07,Academico Viseu,Casa Pia,2,1,H
2021-08-07,Varzim,Chaves,2,2,D
2021-08-07,FC Porto B,Trofense,2,2,D
2021-08-07,Feirense,SC Covilha,1,2,A
2021-08-08,Estrela,Mafra,0,2,A
2021-08-08,Rio Ave,Academica,5,1,H
2021-08-09,Benfica B,Nacional,5,0,H
2021-08-09,Vilafranquense,Penafiel,0,1,A
2021-08-10,Leixoes,Farense,3,1,H
2021-08-13,Trofense,Estrela,0,0,D
2021-08-14,Academica,Varzim,1,1,D
2021-08-14,Casa Pia,FC Porto B,2,0,H
2021-08-14,Mafra,Feirense,0,1,A
2021-08-15,Farense,Rio Ave,1,1,D
2021-08-15,Penafiel,Benfica B,0,1,A
2021-08-15,Nacional,Vilafranquense,4,0,H
2021-08-15,SC Covilha,Academico Viseu,2,1,H
2021-08-16,Chaves,Leixoes,1,1,D
2021-08-21,Estrela,Farense,3,1,H
2021-08-21,Penafiel,Casa Pia,1,0,H
2021-08-22,Varzim,Rio Ave,0,3,A
2021-08-22,Leixoes,Academica,2,1,H
2021-08-22,FC Porto B,Nacional,1,1,D
2021-08-22,Benfica B,Trofense,2,1,H
2021-08-22,Academico Viseu,Mafra,1,3,A
2021-08-22,Feirense,Chaves,3,1,H
2021-08-23,Vilafranquense,SC Covilha,1,1,D
2021-08-26,Chaves,Academico Viseu,3,0,H
2021-08-28,Casa Pia,Benfica B,4,2,H
2021-08-28,Rio Ave,Leixoes,2,1,H
2021-08-28,Nacional,Varzim,2,1,H
2021-08-29,SC Covilha,FC Porto B,1,2,A
2021-08-29,Farense,Feirense,0,1,A
2021-08-30,Mafra,Vilafranquense,1,0,H
2021-08-30,Trofense,Penafiel,2,1,H
2021-09-10,Estrela,Rio Ave,2,5,A
2021-09-11,Feirense,Academica,1,0,H
2021-09-11,Benfica B,SC Covilha,0,0,D
2021-09-12,Penafiel,Nacional,1,0,H
2021-09-12,Vilafranquense,Chaves,1,1,D
2021-09-12,Leixoes,Varzim,1,1,D
2021-09-12,FC Porto B,Mafra,3,1,H
2021-09-12,Trofense,Casa Pia,0,0,D
2021-09-13,Academico Viseu,Farense,2,2,D
2021-09-16,Academica,Estrela,2,2,D
2021-09-17,SC Covilha,Penafiel,0,0,D
2021-09-18,Rio Ave,Feirense,0,4,A
2021-09-18,Mafra,Trofense,0,0,D
2021-09-19,Nacional,Casa Pia,1,2,A
2021-09-19,Farense,Benfica B,2,2,D
2021-09-19,Chaves,FC Porto B,4,2,H
2021-09-20,Academica,Vilafranquense,1,2,A
2021-09-20,Leixoes,Academico Viseu,1,4,A
2021-09-21,Varzim,Estrela,3,1,H
2021-10-02,Estrela,Leixoes,1,0,H
2021-10-02,Academico Viseu,Academica,1,0,H
2021-10-03,Feirense,Varzim,2,1,H
2021-10-03,Benfica B,Chaves,3,1,H
2021-10-03,Penafiel,Mafra,2,1,H
2021-10-03,Casa Pia,SC Covilha,4,0,H
2021-10-03,FC Porto B,Rio Ave,1,1,D
2021-10-03,Vilafranquense,Farense,2,2,D
2021-10-04,Trofense,Nacional,0,3,A
2021-10-10,Rio Ave,Vilafranquense,2,1,H
2021-10-10,SC Covilha,Nacional,1,1,D
2021-10-10,Mafra,Casa Pia,1,1,D
2021-10-10,Leixoes,Feirense,2,0,H
2021-10-10,Chaves,Penafiel,3,1,H
2021-10-10,Estrela,Academico Viseu,4,0,H
2021-10-22,Academico Viseu,Varzim,1,0,H
2021-10-22,Vilafranquense,Leixoes,1,3,A
2021-10-23,Penafiel,Rio Ave,1,1,D
2021-10-23,Casa Pia,Chaves,1,0,H
2021-10-23,FC Porto B,Farense,0,0,D
2021-10-23,Benfica B,Academica,3,1,H
2021-10-24,Feirense,Estrela,1,2,A
2021-10-24,Nacional,Mafra,1,1,D
2021-10-24,Trofense,SC Covilha,3,0,H
2021-10-27,Varzim,Benfica B,0,2,A
2021-10-29,Chaves,Trofense,0,0,D
2021-10-30,Leixoes,Benfica B,1,2,A
2021-10-31,Mafra,SC Covilha,1,1,D
2021-10-31,Estrela,FC Porto B,0,0,D
2021-10-31,Rio Ave,Academico Viseu,1,2,A
2021-10-31,Feirense,Casa Pia,1,1,D
2021-10-31,Varzim,Vilafranquense,0,2,A
2021-11-01,Farense,Penafiel,2,2,D
2021-11-01,Academica,Nacional,1,2,A
2021-11-05,Vilafranquense,Estrela,2,2,D
2021-11-06,Trofense,Rio Ave,0,1,A
2021-11-06,Casa Pia,Academica,2,0,H
2021-11-07,Penafiel,Leixoes,1,1,D
2021-11-07,Benfica B,Mafra,1,3,A
2021-11-07,FC Porto B,Varzim,2,2,D
2021-11-07,SC Covilha,Farense,0,0,D
2021-11-08,Nacional,Chaves,1,1,D
2021-11-08,Academico Viseu,Feirense,0,2,A
2021-11-13,Farense,Trofense,2,0,H
2021-11-21,Academica,FC Porto B,1,2,A
2021-11-26,Farense,Casa Pia,0,1,A
2021-11-27,Chaves,Mafra,0,1,A
2021-11-27,Varzim,Penafiel,0,2,A
2021-11-27,Academico Viseu,Vilafranquense,0,0,D
2021-11-28,Feirense,FC Porto B,3,2,H
