Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2023-08-18,Pafos,Karmiotissa,3,0,H
2023-08-19,Apollon Limassol,Othellos,1,1,D
2023-08-19,Anorthosis,Ethnikos Achna,3,1,H
2023-08-20,AE Zakakiou,Apoel Nicosia,0,2,A
2023-08-21,Doxa,AEL,0,1,A
2023-08-21,Omonia Nicosia,Nea Salamis,4,0,H
2023-08-21,Aris Limassol,AEK Larnaca,2,0,H
2023-08-26,Karmiotissa,Omonia Nicosia,3,3,D
2023-08-26,Othellos,Anorthosis,0,2,A
2023-08-27,AEL,AE Zakakiou,4,3,H
2023-08-27,Nea Salamis,Apollon Limassol,1,1,D
2023-08-28,AEK Larnaca,Ethnikos Achna,5,5,D
2023-08-28,Aris Limassol,Doxa,2,1,H
2023-09-01,Anorthosis,Nea Salamis,2,2,D
2023-09-02,Doxa,AEK Larnaca,0,2,A
2023-09-02,Pafos,AEL,3,1,H
2023-09-02,Ethnikos Achna,Othellos,1,1,D
2023-09-03,Apollon Limassol,Karmiotissa,1,0,H
2023-09-03,AE Zakakiou,Aris Limassol,0,5,A
2023-09-03,Omonia Nicosia,Apoel Nicosia,2,1,H
2023-09-16,AEK Larnaca,Othellos,3,2,H
2023-09-16,Doxa,AE Zakakiou,1,3,A
2023-09-16,AEL,Omonia Nicosia,0,0,D
2023-09-17,Karmiotissa,Anorthosis,1,3,A
2023-09-17,Aris Limassol,Pafos,1,1,D
2023-09-17,Apoel Nicosia,Apollon Limassol,1,1,D
2023-09-22,AE Zakakiou,AEK Larnaca,3,1,H
2023-09-23,Pafos,Doxa,4,0,H
2023-09-23,Ethnikos Achna,Karmiotissa,3,0,H
2023-09-23,Anorthosis,Apoel Nicosia,1,1,D
2023-09-24,Apollon Limassol,AEL,2,0,H
2023-09-24,Othellos,Nea Salamis,2,3,A
2023-09-25,Omonia Nicosia,Aris Limassol,2,2,D
2023-09-27,Apoel Nicosia,Pafos,1,0,H
2023-09-30,AEK Larnaca,Nea Salamis,1,1,D
2023-09-30,Aris Limassol,Apollon Limassol,0,1,A
2023-09-30,Karmiotissa,Othellos,0,0,D
2023-10-01,AEL,Anorthosis,1,3,A
2023-10-01,Doxa,Omonia Nicosia,1,3,A
2023-10-02,Apoel Nicosia,Ethnikos Achna,5,1,H
2023-10-02,AE Zakakiou,Pafos,1,4,A
2023-10-06,Nea Salamis,Karmiotissa,2,0,H
2023-10-07,Omonia Nicosia,AE Zakakiou,3,3,D
2023-10-07,Pafos,AEK Larnaca,0,0,D
2023-10-07,Othellos,Apoel Nicosia,0,1,A
2023-10-08,Apollon Limassol,Doxa,4,0,H
2023-10-08,Anorthosis,Aris Limassol,2,3,A
2023-10-08,Ethnikos Achna,AEL,1,0,H
2023-10-21,AEK Larnaca,Karmiotissa,5,0,H
2023-10-21,Apoel Nicosia,Nea Salamis,1,0,H
2023-10-21,Aris Limassol,Ethnikos Achna,2,0,H
2023-10-22,AEL,Othellos,2,1,H
2023-10-22,Doxa,Anorthosis,0,2,A
2023-10-22,AE Zakakiou,Apollon Limassol,0,5,A
2023-10-23,Pafos,Omonia Nicosia,0,2,A
2023-10-25,Nea Salamis,Ethnikos Achna,4,0,H
2023-10-28,Ethnikos Achna,Doxa,2,0,H
2023-10-28,Nea Salamis,AEL,2,1,H
2023-10-28,Karmiotissa,Apoel Nicosia,1,2,A
2023-10-29,Omonia Nicosia,AEK Larnaca,0,0,D
2023-10-29,Apollon Limassol,Pafos,0,3,A
2023-10-29,Anorthosis,AE Zakakiou,1,1,D
2023-10-30,Othellos,Aris Limassol,0,1,A
2023-11-03,AE Zakakiou,Ethnikos Achna,1,1,D
2023-11-04,Doxa,Othellos,0,2,A
2023-11-04,Omonia Nicosia,Apollon Limassol,2,0,H
2023-11-04,Aris Limassol,Nea Salamis,2,1,H
2023-11-05,AEK Larnaca,Apoel Nicosia,0,3,A
2023-11-05,Pafos,Anorthosis,1,0,H
