Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2020-08-21,Deinze,Union St. Gilloise,0,2,A
2020-08-22,RWDM,Club Brugge II,2,0,H
2020-08-23,KVC Westerlo,K. Lierse S.K.,0,0,D
2020-08-24,Lommel United,Seraing United,3,5,A
2020-08-28,Seraing United,Deinze,3,2,H
2020-08-29,K. Lierse S.K.,RWDM,4,2,H
2020-08-30,Union St. Gilloise,KVC Westerlo,0,0,D
2020-08-30,Club Brugge II,Lommel United,2,2,D
2020-09-11,Lommel United,K. Lierse S.K.,3,2,H
2020-09-12,Deinze,RWDM,1,0,H
2020-09-13,Club Brugge II,Union St. Gilloise,1,1,D
2020-09-13,Seraing United,KVC Westerlo,0,2,A
2020-09-18,RWDM,Lommel United,0,1,A
2020-09-19,Union St. Gilloise,Seraing United,3,2,H
2020-09-20,K. Lierse S.K.,Club Brugge II,2,1,H
2020-09-26,RWDM,Union St. Gilloise,3,1,H
2020-09-27,Lommel United,Deinze,1,2,A
2020-09-27,K. Lierse S.K.,Seraing United,2,5,A
2020-10-02,Seraing United,Club Brugge II,6,1,H
2020-10-04,Union St. Gilloise,Lommel United,4,2,H
2020-10-04,Deinze,K. Lierse S.K.,2,1,H
2020-10-16,Club Brugge II,Deinze,1,1,D
2020-10-17,Lommel United,KVC Westerlo,1,1,D
2020-10-18,RWDM,Seraing United,3,4,A
2020-10-18,K. Lierse S.K.,Union St. Gilloise,0,2,A
2020-10-23,Deinze,KVC Westerlo,2,2,D
2020-10-25,Union St. Gilloise,Club Brugge II,6,0,H
2020-10-25,Seraing United,Lommel United,1,0,H
2020-10-30,K. Lierse S.K.,Lommel United,1,3,A
2020-10-31,KVC Westerlo,Union St. Gilloise,1,4,A
2020-11-01,Club Brugge II,RWDM,0,2,A
2020-11-06,RWDM,KVC Westerlo,3,1,H
2020-11-07,Seraing United,K. Lierse S.K.,1,3,A
2020-11-08,Union St. Gilloise,Deinze,3,0,H
2020-11-08,Lommel United,Club Brugge II,3,1,H
2020-11-09,KVC Westerlo,RWDM,3,0,H
2020-11-14,RWDM,K. Lierse S.K.,2,0,H
2020-11-14,Club Brugge II,KVC Westerlo,1,1,D
2020-11-15,Deinze,Seraing United,3,0,H
2020-11-18,KVC Westerlo,Deinze,3,0,H
2020-11-20,Club Brugge II,K. Lierse S.K.,2,0,H
2020-11-21,Deinze,Lommel United,1,1,D
2020-11-22,Union St. Gilloise,RWDM,2,1,H
2020-11-22,KVC Westerlo,Seraing United,1,1,D
2020-11-27,Deinze,Club Brugge II,1,0,H
2020-11-28,K. Lierse S.K.,KVC Westerlo,0,1,A
2020-11-29,Lommel United,RWDM,4,0,H
2020-11-29,Seraing United,Union St. Gilloise,1,0,H
2020-12-04,Club Brugge II,Seraing United,0,4,A
2020-12-05,Union St. Gilloise,K. Lierse S.K.,5,0,H
2020-12-06,KVC Westerlo,Lommel United,2,1,H
2020-12-06,RWDM,Deinze,1,1,D
2020-12-11,KVC Westerlo,Club Brugge II,2,1,H
2020-12-12,K. Lierse S.K.,Deinze,3,4,A
2020-12-13,Seraing United,RWDM,0,1,A
2020-12-13,Lommel United,Union St. Gilloise,0,1,A
2020-12-18,Club Brugge II,Lommel United,0,2,A
2020-12-19,RWDM,K. Lierse S.K.,1,0,H
2020-12-20,Union St. Gilloise,KVC Westerlo,2,1,H
2020-12-20,Deinze,Seraing United,0,0,D
2021-01-22,K. Lierse S.K.,Club Brugge II,3,1,H
2021-01-23,Deinze,Union St. Gilloise,2,4,A
2021-01-24,KVC Westerlo,Seraing United,4,3,H
2021-01-24,Lommel United,RWDM,3,2,H
2021-01-29,Lommel United,Deinze,4,2,H
2021-01-30,RWDM,Union St. Gilloise,0,2,A
2021-01-31,Seraing United,Club Brugge II,2,1,H
2021-01-31,KVC Westerlo,K. Lierse S.K.,2,0,H
2021-02-05,Union St. Gilloise,K. Lierse S.K.,2,1,H
2021-02-06,Seraing United,Lommel United,5,0,H
2021-02-14,Union St. Gilloise,Club Brugge II,3,1,H
2021-02-14,K. Lierse S.K.,Deinze,1,1,D
2021-02-15,KVC Westerlo,Lommel United,1,1,D
2021-02-19,Seraing United,Union St. Gilloise,0,2,A
2021-02-20,RWDM,KVC Westerlo,2,1,H
2021-02-21,Deinze,Club Brugge II,4,0,H
2021-02-21,Lommel United,K. Lierse S.K.,2,1,H
2021-02-26,Club Brugge II,RWDM,1,3,A
2021-02-27,Union St. Gilloise,Lommel United,3,2,H
2021-02-28,K. Lierse S.K.,Seraing United,0,1,A
2021-02-28,KVC Westerlo,Deinze,4,0,H
2021-03-03,RWDM,Seraing United,2,4,A
2021-03-03,Club Brugge II,KVC Westerlo,1,1,D
2021-03-05,K. Lierse S.K.,Union St. Gilloise,1,3,A
2021-03-06,RWDM,Deinze,1,1,D
2021-03-07,Seraing United,KVC Westerlo,1,1,D
2021-03-07,Lommel United,Club Brugge II,2,1,H
2021-03-12,Deinze,K. Lierse S.K.,3,0,H
2021-03-13,Union St. Gilloise,RWDM,2,1,H
2021-03-14,Lommel United,KVC Westerlo,1,0,H
2021-03-14,Club Brugge II,Seraing United,0,1,A
2021-03-18,Deinze,RWDM,4,4,D
2021-03-19,KVC Westerlo,Union St. Gilloise,2,2,D
2021-03-20,K. Lierse S.K.,Lommel United,0,1,A
2021-03-21,Seraing United,RWDM,1,0,H
2021-03-21,Club Brugge II,Deinze,2,4,A
2021-04-02,RWDM,Club Brugge II,1,1,D
2021-04-03,Union St. Gilloise,Seraing United,2,0,H
2021-04-04,K. Lierse S.K.,KVC Westerlo,0,0,D
2021-04-05,Deinze,Lommel United,2,1,H
2021-04-09,KVC Westerlo,RWDM,2,2,D
2021-04-10,Seraing United,Deinze,1,0,H
2021-04-11,Club Brugge II,K. Lierse S.K.,2,0,H
