Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
11/03/2016,Aalesund,Stabaek,1,0,H,2.05,3.9,3.56
12/03/2016,Odd,Rosenborg,1,0,H,2.68,3.68,2.63
13/03/2016,Molde,Tromso,1,1,D,1.44,4.87,8.1
13/03/2016,Bodo/Glimt,Sogndal,2,0,H,2.26,3.5,3.36
13/03/2016,Sarpsborg 08,Haugesund,0,1,A,2.04,3.59,3.89
13/03/2016,Stromsgodset,Brann,2,2,D,1.6,4.29,6.05
13/03/2016,Start,Lillestrom,1,1,D,3.34,3.52,2.27
14/03/2016,Valerenga,Viking,0,2,A,2.4,3.4,3.18
18/03/2016,Tromso,Start,0,0,D,1.58,4.16,6.55
19/03/2016,Haugesund,Aalesund,3,0,H,2.24,3.55,3.36
19/03/2016,Rosenborg,Stromsgodset,1,0,H,1.65,4.2,5.52
20/03/2016,Sogndal,Valerenga,1,0,H,2.51,3.39,3.01
20/03/2016,Brann,Odd,0,0,D,3.39,3.53,2.24
20/03/2016,Lillestrom,Bodo/Glimt,1,1,D,1.88,3.81,4.35
20/03/2016,Viking,Sarpsborg 08,0,0,D,1.65,4,5.97
20/03/2016,Stabaek,Molde,1,2,A,4,3.7,1.98
01/04/2016,Molde,Lillestrom,4,2,H,1.41,5.19,8.08
02/04/2016,Start,Viking,0,1,A,4.27,3.71,1.92
02/04/2016,Valerenga,Rosenborg,0,2,A,4.53,3.8,1.85
03/04/2016,Odd,Tromso,0,0,D,1.4,4.97,8.98
03/04/2016,Aalesund,Brann,1,2,A,2.54,3.37,2.99
03/04/2016,Bodo/Glimt,Stabaek,3,1,H,2.59,3.51,2.82
03/04/2016,Sarpsborg 08,Sogndal,0,0,D,2.23,3.47,3.46
03/04/2016,Stromsgodset,Haugesund,2,0,H,1.57,4.45,6.11
08/04/2016,Sogndal,Haugesund,1,0,H,2.33,3.37,3.35
09/04/2016,Lillestrom,Sarpsborg 08,4,0,H,1.88,3.71,4.48
09/04/2016,Stabaek,Valerenga,2,1,H,2.24,3.52,3.4
10/04/2016,Brann,Bodo/Glimt,1,0,H,1.92,3.73,4.25
10/04/2016,Rosenborg,Aalesund,1,0,H,1.2,8.15,14.8
10/04/2016,Start,Molde,1,1,D,6.74,4.34,1.55
10/04/2016,Tromso,Stromsgodset,2,0,H,3.4,3.51,2.24
10/04/2016,Viking,Odd,0,2,A,2.52,3.46,2.95
15/04/2016,Haugesund,Lillestrom,2,2,D,2.65,3.43,2.8
16/04/2016,Stromsgodset,Sogndal,2,1,H,1.53,4.4,6.88
16/04/2016,Rosenborg,Brann,3,0,H,1.35,5.4,10.26
17/04/2016,Bodo/Glimt,Molde,1,2,A,4.29,3.75,1.9
17/04/2016,Aalesund,Viking,1,2,A,3.36,3.69,2.19
17/04/2016,Sarpsborg 08,Stabaek,1,1,D,2.55,3.48,2.89
17/04/2016,Valerenga,Tromso,4,0,H,1.9,3.64,4.46
17/04/2016,Odd,Start,3,0,H,1.29,5.94,12
20/04/2016,Bodo/Glimt,Haugesund,3,4,A,2.17,3.58,3.5
20/04/2016,Sogndal,Odd,0,1,A,4.58,3.65,1.88
20/04/2016,Stabaek,Stromsgodset,0,1,A,2.68,3.67,2.63
20/04/2016,Viking,Brann,0,1,A,1.72,3.92,5.31
21/04/2016,Lillestrom,Aalesund,1,1,D,1.63,4.24,5.75
21/04/2016,Molde,Valerenga,4,0,H,1.6,4.52,5.55
21/04/2016,Start,Sarpsborg 08,1,4,A,3.05,3.29,2.54
21/04/2016,Tromso,Rosenborg,1,2,A,6.14,4.08,1.62
23/04/2016,Stromsgodset,Bodo/Glimt,2,0,H,1.48,4.89,6.93
23/04/2016,Brann,Sogndal,2,0,H,2.04,3.49,4.02
24/04/2016,Sarpsborg 08,Molde,4,0,H,4.46,3.75,1.87
24/04/2016,Aalesund,Tromso,6,0,H,2.18,3.47,3.61
24/04/2016,Odd,Lillestrom,1,3,A,1.55,4.52,6.26
