Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2018-08-25,Ashdod,Bnei Yehuda,1,0,H
2018-08-25,Hapoel Hadera,Hapoel Tel Aviv,2,1,H
2018-08-25,Hapoel Haifa,Maccabi Netanya,5,0,H
2018-08-25,Ironi Kiryat Shmona,Hapoel Beer Sheva,1,1,D
2018-08-26,Bnei Sakhnin,Hapoel Ra'anana,0,0,D
2018-08-26,Maccabi Tel Aviv,Maccabi Haifa,2,0,H
2018-08-27,Maccabi Petah Tikva,Beitar Jerusalem,4,1,H
2018-09-01,Hapoel Ra'anana,Ironi Kiryat Shmona,2,1,H
2018-09-01,Maccabi Haifa,Ashdod,2,0,H
2018-09-01,Maccabi Netanya,Bnei Sakhnin,1,1,D
2018-09-01,Hapoel Tel Aviv,Hapoel Haifa,1,0,H
2018-09-02,Bnei Yehuda,Maccabi Petah Tikva,2,2,D
2018-09-02,Hapoel Beer Sheva,Maccabi Tel Aviv,1,1,D
2018-09-03,Beitar Jerusalem,Hapoel Hadera,0,1,A
2018-09-15,Maccabi Tel Aviv,Hapoel Ra'anana,4,1,H
2018-09-15,Maccabi Petah Tikva,Hapoel Hadera,1,1,D
2018-09-15,Bnei Sakhnin,Hapoel Tel Aviv,1,1,D
2018-09-15,Ashdod,Hapoel Beer Sheva,1,0,H
2018-09-16,Ironi Kiryat Shmona,Maccabi Netanya,1,0,H
2018-09-16,Bnei Yehuda,Maccabi Haifa,1,1,D
2018-09-17,Hapoel Haifa,Beitar Jerusalem,2,2,D
2018-09-22,Hapoel Tel Aviv,Ironi Kiryat Shmona,0,0,D
2018-09-22,Hapoel Ra'anana,Ashdod,1,1,D
2018-09-22,Maccabi Haifa,Maccabi Petah Tikva,1,2,A
2018-09-22,Maccabi Netanya,Maccabi Tel Aviv,1,2,A
2018-09-24,Hapoel Hadera,Hapoel Haifa,2,0,H
2018-09-24,Hapoel Beer Sheva,Bnei Yehuda,0,0,D
2018-09-24,Beitar Jerusalem,Bnei Sakhnin,3,2,H
2018-09-29,Maccabi Petah Tikva,Hapoel Haifa,1,1,D
2018-09-29,Bnei Sakhnin,Hapoel Hadera,1,2,A
2018-09-29,Ashdod,Maccabi Netanya,1,4,A
2018-09-29,Ironi Kiryat Shmona,Beitar Jerusalem,2,0,H
2018-10-01,Bnei Yehuda,Hapoel Ra'anana,3,0,H
2018-10-01,Maccabi Haifa,Hapoel Beer Sheva,0,0,D
2018-10-01,Maccabi Tel Aviv,Hapoel Tel Aviv,0,0,D
2018-10-06,Hapoel Ra'anana,Maccabi Haifa,1,1,D
2018-10-06,Hapoel Haifa,Bnei Sakhnin,0,3,A
2018-10-06,Maccabi Netanya,Bnei Yehuda,1,3,A
2018-10-06,Hapoel Beer Sheva,Maccabi Petah Tikva,4,1,H
2018-10-07,Hapoel Hadera,Ironi Kiryat Shmona,1,0,H
2018-10-07,Beitar Jerusalem,Maccabi Tel Aviv,0,2,A
2018-10-08,Hapoel Tel Aviv,Ashdod,0,0,D
2018-10-20,Maccabi Tel Aviv,Hapoel Hadera,4,0,H
2018-10-20,Ironi Kiryat Shmona,Hapoel Haifa,1,1,D
2018-10-20,Bnei Yehuda,Hapoel Tel Aviv,0,0,D
2018-10-20,Hapoel Beer Sheva,Hapoel Ra'anana,2,0,H
2018-10-21,Maccabi Petah Tikva,Bnei Sakhnin,0,0,D
2018-10-21,Ashdod,Beitar Jerusalem,1,1,D
2018-10-22,Maccabi Haifa,Maccabi Netanya,0,2,A
2018-10-27,Bnei Sakhnin,Ironi Kiryat Shmona,0,3,A
2018-10-27,Hapoel Ra'anana,Maccabi Petah Tikva,1,0,H
2018-10-27,Maccabi Netanya,Hapoel Beer Sheva,1,0,H
2018-10-27,Beitar Jerusalem,Bnei Yehuda,1,5,A
2018-10-28,Hapoel Hadera,Ashdod,3,2,H
2018-10-28,Hapoel Haifa,Maccabi Tel Aviv,1,3,A
2018-10-29,Hapoel Tel Aviv,Maccabi Haifa,1,2,A
2018-11-03,Hapoel Ra'anana,Maccabi Netanya,1,2,A
2018-11-03,Maccabi Petah Tikva,Ironi Kiryat Shmona,0,1,A
2018-11-03,Ashdod,Hapoel Haifa,0,3,A
2018-11-03,Maccabi Tel Aviv,Bnei Sakhnin,3,0,H
2018-11-04,Bnei Yehuda,Hapoel Hadera,2,0,H
2018-11-04,Hapoel Beer Sheva,Hapoel Tel Aviv,2,1,H
2018-11-05,Maccabi Haifa,Beitar Jerusalem,1,2,A
2018-11-10,Maccabi Netanya,Maccabi Petah Tikva,0,1,A
2018-11-10,Hapoel Haifa,Bnei Yehuda,0,2,A
2018-11-10,Hapoel Tel Aviv,Hapoel Ra'anana,0,0,D
2018-11-10,Hapoel Hadera,Maccabi Haifa,1,2,A
2018-11-11,Ironi Kiryat Shmona,Maccabi Tel Aviv,1,2,A
2018-11-11,Beitar Jerusalem,Hapoel Beer Sheva,2,3,A
2018-11-12,Bnei Sakhnin,Ashdod,4,3,H
2018-12-01,Bnei Yehuda,Bnei Sakhnin,0,1,A
2018-12-01,Ashdod,Ironi Kiryat Shmona,1,0,H
2018-12-01,Hapoel Beer Sheva,Hapoel Hadera,2,2,D
2018-12-01,Maccabi Haifa,Hapoel Haifa,1,3,A
