Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2017-08-06,SC Covilha,Sporting CP B,1,2,A
2017-08-06,Nacional,Penafiel,1,1,D
2017-08-06,Academico Viseu,Academica,2,1,H
2017-08-06,Cova De Piedade,Santa Clara,1,2,A
2017-08-06,Famalicao,Arouca,2,0,H
2017-08-06,FC Porto B,GIL Vicente,1,2,A
2017-08-06,SC Braga B,U. Madeira,1,1,D
2017-08-06,Real,Leixoes,4,1,H
2017-08-06,Varzim,Guimaraes B,3,0,H
2017-08-08,Oliveirense,Benfica B,2,1,H
2017-08-12,Academica,SC Braga B,2,0,H
2017-08-12,Sporting CP B,Academico Viseu,1,2,A
2017-08-13,Arouca,FC Porto B,2,2,D
2017-08-13,Santa Clara,SC Covilha,2,1,H
2017-08-13,Leixoes,Varzim,2,1,H
2017-08-13,GIL Vicente,Cova De Piedade,1,2,A
2017-08-13,U. Madeira,Real,2,0,H
2017-08-13,Benfica B,Nacional,2,2,D
2017-08-13,Guimaraes B,Oliveirense,0,0,D
2017-08-13,Penafiel,Famalicao,1,1,D
2017-08-19,SC Braga B,Santa Clara,0,2,A
2017-08-19,Famalicao,Benfica B,0,0,D
2017-08-19,Oliveirense,Nacional,0,2,A
2017-08-19,SC Covilha,Guimaraes B,2,1,H
2017-08-19,Varzim,GIL Vicente,1,1,D
2017-08-19,Academico Viseu,Leixoes,3,0,H
2017-08-19,Cova De Piedade,Arouca,3,0,H
2017-08-19,FC Porto B,Penafiel,3,1,H
2017-08-19,U. Madeira,Academica,3,0,H
2017-08-20,Real,Sporting CP B,1,2,A
2017-08-23,Nacional,Famalicao,3,0,H
2017-08-23,Leixoes,FC Porto B,1,0,H
2017-08-23,Sporting CP B,Cova De Piedade,2,1,H
2017-08-23,GIL Vicente,U. Madeira,1,0,H
2017-08-23,Santa Clara,Academica,3,1,H
2017-08-23,Benfica B,Varzim,2,1,H
2017-08-23,Penafiel,SC Braga B,2,1,H
2017-08-23,Arouca,Academico Viseu,0,0,D
2017-08-27,Academico Viseu,Benfica B,1,0,H
2017-08-27,SC Covilha,Nacional,0,1,A
2017-08-27,Famalicao,Oliveirense,1,0,H
2017-08-27,FC Porto B,Santa Clara,1,0,H
2017-08-27,U. Madeira,Sporting CP B,2,2,D
2017-08-27,Real,Arouca,0,1,A
2017-08-27,Varzim,Penafiel,3,0,H
2017-08-27,Cova De Piedade,Guimaraes B,0,1,A
2017-08-28,SC Braga B,Leixoes,2,2,D
2017-08-28,Academica,GIL Vicente,1,1,D
2017-09-03,Oliveirense,SC Covilha,2,2,D
2017-09-03,Guimaraes B,Real,4,3,H
2017-09-08,Benfica B,Real,3,0,H
2017-09-09,Oliveirense,FC Porto B,1,2,A
2017-09-09,Guimaraes B,Academica,0,3,A
2017-09-09,Santa Clara,U. Madeira,2,1,H
2017-09-10,Nacional,Academico Viseu,2,0,H
2017-09-10,Penafiel,Cova De Piedade,1,0,H
2017-09-10,Famalicao,Varzim,3,1,H
2017-09-10,Leixoes,SC Covilha,2,1,H
2017-09-10,Sporting CP B,GIL Vicente,0,1,A
2017-09-10,Arouca,SC Braga B,0,0,D
2017-09-16,Academica,Sporting CP B,4,2,H
2017-09-16,FC Porto B,Nacional,2,1,H
2017-09-16,SC Braga B,Oliveirense,1,1,D
2017-09-17,Cova De Piedade,Benfica B,2,0,H
2017-09-17,SC Covilha,Famalicao,1,1,D
2017-09-17,Varzim,Arouca,0,0,D
2017-09-17,Academico Viseu,Guimaraes B,2,1,H
2017-09-17,GIL Vicente,Santa Clara,1,2,A
2017-09-17,U. Madeira,Leixoes,0,2,A
2017-09-17,Real,Penafiel,3,1,H
2017-09-20,Arouca,Sporting CP B,2,0,H
2017-09-27,Benfica B,SC Covilha,1,1,D
2017-09-27,Guimaraes B,U. Madeira,1,1,D
2017-09-27,FC Porto B,Cova De Piedade,2,0,H
2017-09-27,Santa Clara,Varzim,1,2,A
2017-09-27,Famalicao,SC Braga B,1,1,D
2017-09-30,SC Covilha,Arouca,1,0,H
2017-09-30,Varzim,Oliveirense,0,1,A
2017-09-30,Academico Viseu,FC Porto B,4,1,H
2017-09-30,Cova De Piedade,Leixoes,2,0,H
2017-09-30,GIL Vicente,Guimaraes B,3,0,H
2017-09-30,U. Madeira,Penafiel,0,0,D
2017-09-30,Real,Famalicao,1,1,D
2017-09-30,Academica,Benfica B,1,2,A
2017-09-30,Sporting CP B,Santa Clara,4,3,H
2017-10-01,SC Braga B,Nacional,5,4,H
2017-10-07,Nacional,Real,0,4,A
2017-10-07,Oliveirense,Academico Viseu,2,1,H
2017-10-07,Penafiel,Academica,0,0,D
2017-10-08,Leixoes,GIL Vicente,2,0,H
2017-10-21,Penafiel,Sporting CP B,4,1,H
2017-10-21,Nacional,Cova De Piedade,2,1,H
2017-10-21,Oliveirense,Real,1,1,D
2017-10-21,Famalicao,Academico Viseu,0,1,A
2017-10-21,Leixoes,Academica,1,0,H
2017-10-21,SC Braga B,SC Covilha,0,1,A
2017-10-22,Arouca,GIL Vicente,1,0,H
2017-10-22,Benfica B,U. Madeira,2,1,H
2017-10-22,Santa Clara,Guimaraes B,1,0,H
2017-10-22,FC Porto B,Varzim,3,0,H
2017-10-25,Nacional,Sporting CP B,1,1,D
2017-10-28,GIL Vicente,Benfica B,4,0,H
2017-10-28,Guimaraes B,Famalicao,1,2,A
2017-10-28,Real,SC Braga B,1,3,A
2017-10-28,Academica,Arouca,4,1,H
2017-10-29,SC Covilha,FC Porto B,2,1,H
2017-10-29,Varzim,Nacional,0,0,D
2017-10-29,Cova De Piedade,Academico Viseu,0,0,D
2017-10-29,Sporting CP B,Leixoes,1,1,D
2017-10-29,U. Madeira,Oliveirense,1,0,H
2017-10-29,Santa Clara,Penafiel,1,2,A
2017-11-01,Benfica B,Santa Clara,1,3,A
2017-11-01,FC Porto B,Real,3,1,H
2017-11-01,Oliveirense,Academica,0,2,A
2017-11-01,Academico Viseu,SC Covilha,0,0,D
2017-11-01,Arouca,U. Madeira,1,0,H
2017-11-01,SC Braga B,Varzim,1,0,H
2017-11-05,U. Madeira,FC Porto B,1,2,A
2017-11-05,Benfica B,Penafiel,3,4,A
2017-11-05,Varzim,SC Covilha,0,0,D
2017-11-05,Academica,Nacional,1,0,H
2017-11-05,Cova De Piedade,SC Braga B,0,2,A
2017-11-05,Sporting CP B,Oliveirense,2,0,H
2017-11-05,Real,Academico Viseu,0,1,A
2017-11-05,Santa Clara,Leixoes,1,1,D
2017-11-05,GIL Vicente,Famalicao,1,2,A
2017-11-06,Guimaraes B,Arouca,1,2,A
2017-11-12,Varzim,U. Madeira,3,1,H
2017-11-12,Leixoes,Guimaraes B,3,2,H
2017-11-12,Famalicao,Cova De Piedade,3,0,H
2017-11-18,Penafiel,GIL Vicente,0,0,D
2017-11-25,Famalicao,Sporting CP B,6,0,H
