Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
12/07/2024,Farul Constanta,Unirea Slobozia,0,1,A,1.57,4,5.96
12/07/2024,FC Hermannstadt,Univ. Craiova,0,0,D,3.02,3.07,2.55
13/07/2024,Sepsi Sf. Gheorghe,Poli Iasi,1,0,H,1.71,3.74,4.9
13/07/2024,UTA Arad,FC Rapid Bucuresti,1,1,D,3.7,3.36,2.07
13/07/2024,FCSB,U. Cluj,1,1,D,1.51,4.04,6.87
14/07/2024,CFR Cluj,Din. Bucuresti,3,2,H,1.53,4.04,6.47
15/07/2024,FC Botosani,Otelul,2,3,A,2.48,2.89,3.34
15/07/2024,Petrolul,Gloria Buzau,0,0,D,2.07,3.08,4.11
19/07/2024,Poli Iasi,FC Botosani,1,0,H,2.36,2.93,3.5
19/07/2024,Unirea Slobozia,FCSB,2,2,D,7.62,4.69,1.4
20/07/2024,Univ. Craiova,UTA Arad,4,2,H,1.59,3.97,5.73
20/07/2024,FC Rapid Bucuresti,CFR Cluj,2,2,D,2.56,3.34,2.78
21/07/2024,U. Cluj,FC Hermannstadt,3,1,H,2.02,3.01,4.47
21/07/2024,Din. Bucuresti,Petrolul,4,1,H,2.07,3.14,4
22/07/2024,Gloria Buzau,Sepsi Sf. Gheorghe,1,2,A,4.29,3.53,1.87
22/07/2024,Otelul,Farul Constanta,0,0,D,2.73,3.14,2.74
26/07/2024,FC Hermannstadt,Unirea Slobozia,1,1,D,2.21,3.04,3.72
26/07/2024,FCSB,Otelul,0,2,A,1.83,3.44,4.61
27/07/2024,Poli Iasi,Gloria Buzau,1,2,A,1.99,3.22,4.21
27/07/2024,Sepsi Sf. Gheorghe,Din. Bucuresti,1,1,D,1.93,3.47,4.04
28/07/2024,Farul Constanta,FC Botosani,0,1,A,1.58,4.03,5.76
28/07/2024,CFR Cluj,Univ. Craiova,0,2,A,2.02,3.57,3.6
29/07/2024,UTA Arad,U. Cluj,0,0,D,2.67,3.28,2.7
29/07/2024,Petrolul,FC Rapid Bucuresti,1,0,H,4.15,3.13,2.04
02/08/2024,Otelul,FC Hermannstadt,1,0,H,1.83,3.29,4.93
02/08/2024,Din. Bucuresti,Gloria Buzau,4,1,H,1.68,3.72,5.19
03/08/2024,Farul Constanta,Poli Iasi,2,0,H,1.65,3.92,5.2
04/08/2024,Univ. Craiova,Petrolul,0,0,D,1.5,4.16,6.67
04/08/2024,CFR Cluj,U. Cluj,2,3,A,2.5,3.57,2.71
05/08/2024,Unirea Slobozia,UTA Arad,0,1,A,2.76,3.09,2.75
05/08/2024,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,2,2,D,1.92,3.6,3.96
09/08/2024,FCSB,Farul Constanta,3,2,H,2.27,3.51,3.11
10/08/2024,FC Hermannstadt,FC Botosani,2,1,H,2.13,2.98,4.11
10/08/2024,UTA Arad,Otelul,1,1,D,2.7,2.93,2.97
10/08/2024,Gloria Buzau,FC Rapid Bucuresti,1,1,D,4.09,3.64,1.88
11/08/2024,Sepsi Sf. Gheorghe,Univ. Craiova,1,2,A,2.61,3.38,2.71
11/08/2024,CFR Cluj,Unirea Slobozia,3,0,H,1.54,4.11,6.22
12/08/2024,Petrolul,U. Cluj,0,0,D,3.12,2.98,2.55
12/08/2024,Poli Iasi,Din. Bucuresti,2,2,D,3.1,2.99,2.57
16/08/2024,Unirea Slobozia,Petrolul,1,2,A,2.92,2.68,3.01
16/08/2024,Univ. Craiova,Gloria Buzau,5,1,H,1.35,5.29,8.07
17/08/2024,FC Botosani,UTA Arad,1,0,H,2.48,2.98,3.25
17/08/2024,FCSB,Poli Iasi,0,1,A,1.43,4.79,7
18/08/2024,FC Rapid Bucuresti,Din. Bucuresti,1,1,D,1.83,3.68,4.28
19/08/2024,U. Cluj,Sepsi Sf. Gheorghe,3,0,H,2.3,3.09,3.46
19/08/2024,Farul Constanta,FC Hermannstadt,3,2,H,1.79,3.51,4.86
23/08/2024,Petrolul,Otelul,0,0,D,2.56,2.73,3.43
23/08/2024,Poli Iasi,FC Rapid Bucuresti,1,2,A,3.96,3.62,1.92
24/08/2024,Sepsi Sf. Gheorghe,Unirea Slobozia,0,1,A,1.51,4.21,6.53
24/08/2024,Din. Bucuresti,Univ. Craiova,2,1,H,3.2,3.29,2.32
25/08/2024,CFR Cluj,FC Botosani,3,0,H,1.82,3.73,4.27
25/08/2024,FC Hermannstadt,FCSB,2,0,H,3.97,3.26,2.04
26/08/2024,Gloria Buzau,U. Cluj,0,2,A,5.03,3.59,1.75
26/08/2024,UTA Arad,Farul Constanta,1,1,D,2.91,3.14,2.6
30/08/2024,Otelul,Sepsi Sf. Gheorghe,2,0,H,2.63,2.98,2.99
31/08/2024,FC Hermannstadt,Poli Iasi,6,2,H,2.21,3.12,3.62
31/08/2024,Univ. Craiova,FC Rapid Bucuresti,1,1,D,2.12,3.48,3.46
01/09/2024,FC Botosani,Petrolul,0,2,A,2.71,2.91,3
01/09/2024,Farul Constanta,CFR Cluj,0,3,A,2.55,3.48,2.71
