Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
11/09/2020,SK Rapid,Admira,4,1,H,1.4,5.21,7.4
11/09/2020,LASK,Austria Vienna,1,0,H,1.53,4.64,5.94
12/09/2020,Altach,Hartberg,1,1,D,2.08,4.04,3.32
13/09/2020,Ried,Tirol,3,2,H,2.04,3.99,3.49
13/09/2020,St. Polten,Sturm Graz,0,0,D,3.05,3.72,2.32
13/09/2020,Wolfsberger AC,Salzburg,1,3,A,8.25,6.08,1.34
19/09/2020,Salzburg,Altach,4,1,H,1.09,11.29,18.27
19/09/2020,Sturm Graz,SK Rapid,1,1,D,4.43,4.45,1.72
19/09/2020,Tirol,LASK,1,1,D,6.73,4.78,1.48
20/09/2020,Admira,St. Polten,0,5,A,3.28,3.58,2.25
20/09/2020,Hartberg,Wolfsberger AC,0,2,A,3.99,4.4,1.81
20/09/2020,Austria Vienna,Ried,2,1,H,2.1,3.83,3.43
26/09/2020,Altach,Tirol,0,2,A,2.01,3.95,3.61
26/09/2020,Ried,Salzburg,1,3,A,11.85,6.85,1.22
26/09/2020,St. Polten,SK Rapid,1,2,A,4.17,3.98,1.85
27/09/2020,Austria Vienna,Admira,2,2,D,1.47,4.86,6.82
27/09/2020,Hartberg,Sturm Graz,1,1,D,3.3,4.08,2.08
27/09/2020,LASK,Wolfsberger AC,3,1,H,1.68,4.48,4.66
03/10/2020,Admira,Ried,3,1,H,3.11,3.72,2.28
03/10/2020,Tirol,Austria Vienna,0,2,A,3.09,3.65,2.33
03/10/2020,Wolfsberger AC,St. Polten,2,4,A,1.77,4.14,4.49
04/10/2020,Salzburg,Hartberg,7,1,H,1.07,15.01,30.51
04/10/2020,Sturm Graz,Altach,4,0,H,1.91,4.01,3.91
04/10/2020,SK Rapid,LASK,3,0,H,2.23,4.05,3
24/10/2020,Altach,Admira,4,2,H,1.85,4.02,4.16
24/10/2020,Austria Vienna,Salzburg,0,2,A,7.87,5.86,1.36
24/10/2020,Ried,Sturm Graz,0,2,A,3.42,3.87,2.09
25/10/2020,LASK,St. Polten,4,0,H,1.58,4.69,5.41
25/10/2020,Tirol,Hartberg,1,1,D,2.17,4,3.15
25/10/2020,Wolfsberger AC,SK Rapid,3,4,A,3.38,3.87,2.11
31/10/2020,Hartberg,Austria Vienna,2,1,H,3.52,4.1,2
31/10/2020,Salzburg,Tirol,5,0,H,1.12,10.99,22.06
31/10/2020,St. Polten,Ried,4,0,H,1.93,4.17,3.69
01/11/2020,Admira,Wolfsberger AC,1,3,A,3.43,3.81,2.11
01/11/2020,SK Rapid,Altach,3,1,H,1.43,5.17,7.22
01/11/2020,Sturm Graz,LASK,0,2,A,3.37,3.83,2.13
07/11/2020,Altach,Austria Vienna,0,0,D,3.41,3.78,2.12
07/11/2020,Ried,Hartberg,2,0,H,2.39,3.95,2.81
07/11/2020,St. Polten,Tirol,0,1,A,2.26,4.02,2.96
08/11/2020,LASK,Admira,4,0,H,1.18,8.12,14.65
08/11/2020,SK Rapid,Salzburg,1,1,D,5.98,5.07,1.5
21/11/2020,Altach,Wolfsberger AC,0,2,A,3.35,4.05,2.07
21/11/2020,Hartberg,LASK,1,1,D,9.35,6.14,1.3
21/11/2020,Salzburg,Sturm Graz,1,3,A,1.27,6.28,11.19
22/11/2020,Austria Vienna,St. Polten,1,1,D,1.9,3.91,4.04
22/11/2020,Tirol,Admira,3,0,H,1.7,4.27,4.82
22/11/2020,Ried,SK Rapid,4,3,H,7.47,6.14,1.35
28/11/2020,Admira,Hartberg,2,3,A,2.86,3.78,2.42
28/11/2020,St. Polten,Salzburg,2,8,A,13.62,8.25,1.19
28/11/2020,Sturm Graz,Tirol,1,0,H,1.8,3.99,4.45
29/11/2020,LASK,Altach,3,0,H,1.23,6.94,12.04
29/11/2020,Wolfsberger AC,Ried,1,1,D,1.67,4.48,4.81
29/11/2020,SK Rapid,Austria Vienna,1,1,D,1.66,4.77,4.54
05/12/2020,Admira,Salzburg,1,0,H,20.2,10.68,1.12
05/12/2020,Altach,St. Polten,0,4,A,2.69,3.77,2.56
05/12/2020,Austria Vienna,Sturm Graz,0,4,A,3.61,3.6,2.11
06/12/2020,Hartberg,SK Rapid,1,3,A,5.63,5.27,1.51
06/12/2020,Tirol,Wolfsberger AC,4,1,H,2.74,3.77,2.51
06/12/2020,LASK,Ried,3,0,H,1.2,7.74,13.04
12/12/2020,Ried,Altach,1,4,A,2.24,3.92,3.06
12/12/2020,St. Polten,Hartberg,2,2,D,2.08,4.07,3.12
12/12/2020,Sturm Graz,Admira,3,0,H,1.45,4.57,7.94
13/12/2020,SK Rapid,Tirol,0,3,A,1.67,4.55,4.69
13/12/2020,Wolfsberger AC,Austria Vienna,3,2,H,1.99,3.79,3.81
13/12/2020,Salzburg,LASK,3,1,H,1.66,4.53,4.84
19/12/2020,Admira,SK Rapid,0,1,A,6.56,5.32,1.44
19/12/2020,Hartberg,Altach,1,0,H,2.15,4,3.18
19/12/2020,Sturm Graz,St. Polten,3,0,H,1.55,4.87,5.52
20/12/2020,Salzburg,Wolfsberger AC,2,3,A,1.23,7.05,11.91
20/12/2020,Tirol,Ried,1,3,A,1.66,4.51,4.82
20/12/2020,Austria Vienna,LASK,1,1,D,8.68,5.34,1.37
17/01/2021,Wolfsberger AC,Sturm Graz,0,0,D,2.7,3.54,2.67
22/01/2021,SK Rapid,Sturm Graz,4,1,H,2.02,3.89,3.62
23/01/2021,Ried,Austria Vienna,0,1,A,2.69,3.79,2.55
23/01/2021,St. Polten,Admira,2,2,D,1.98,3.89,3.74
23/01/2021,Wolfsberger AC,Hartberg,0,0,D,1.6,4.33,5.7
24/01/2021,Altach,Salzburg,0,2,A,16.26,9.07,1.16
24/01/2021,LASK,Tirol,2,4,A,1.37,5.61,7.88
26/01/2021,Admira,Austria Vienna,0,4,A,3.79,3.77,2
26/01/2021,Sturm Graz,Hartberg,2,1,H,1.72,4.1,4.85
27/01/2021,SK Rapid,St. Polten,2,1,H,1.39,5.41,7.77
27/01/2021,Salzburg,Ried,3,0,H,1.13,10.04,21.94
27/01/2021,Tirol,Altach,3,1,H,1.86,3.93,4.19
27/01/2021,Wolfsberger AC,LASK,0,3,A,3.96,3.85,1.93
30/01/2021,Altach,Sturm Graz,2,1,H,4.8,3.84,1.78
30/01/2021,Hartberg,Salzburg,0,3,A,14.82,8.08,1.18
30/01/2021,Ried,Admira,0,0,D,2.04,3.87,3.58
31/01/2021,Austria Vienna,Tirol,2,2,D,2.57,3.65,2.75
31/01/2021,St. Polten,Wolfsberger AC,0,2,A,4.34,4.22,1.78
31/01/2021,LASK,SK Rapid,1,2,A,1.84,4.12,4.1
09/02/2021,Sturm Graz,Ried,2,1,H,1.66,4,5.62
09/02/2021,SK Rapid,Wolfsberger AC,1,0,H,1.79,4.08,4.43
10/02/2021,Admira,Altach,3,1,H,2.84,3.31,2.68
10/02/2021,St. Polten,LASK,1,3,A,9.37,6.11,1.31
10/02/2021,Salzburg,Austria Vienna,3,1,H,1.19,7.86,14.62
13/02/2021,Altach,SK Rapid,0,0,D,5.86,4.81,1.53
13/02/2021,Tirol,Salzburg,2,4,A,9.25,6.69,1.29
13/02/2021,Wolfsberger AC,Admira,2,1,H,1.69,4.01,5.24
14/02/2021,Austria Vienna,Hartberg,0,1,A,2.13,3.68,3.48
14/02/2021,Ried,St. Polten,1,1,D,2.35,3.84,2.92
14/02/2021,LASK,Sturm Graz,2,0,H,1.61,4.42,5.43
20/02/2021,Austria Vienna,Altach,5,1,H,1.84,3.97,4.26
20/02/2021,Hartberg,Ried,1,1,D,2.5,3.65,2.83
20/02/2021,Tirol,St. Polten,0,1,A,1.78,4.35,4.19
21/02/2021,Admira,LASK,1,2,A,9.12,5.64,1.34
21/02/2021,Sturm Graz,Wolfsberger AC,1,2,A,2.29,3.37,3.4
21/02/2021,Salzburg,SK Rapid,4,2,H,1.52,5.11,5.69
23/02/2021,Hartberg,Tirol,1,0,H,2.8,3.5,2.6
27/02/2021,Admira,Tirol,1,1,D,3.37,3.6,2.2
27/02/2021,LASK,Hartberg,1,2,A,1.37,5.41,8.5
27/02/2021,SK Rapid,Ried,1,0,H,1.4,5.31,7.69
28/02/2021,St. Polten,Austria Vienna,0,2,A,3.63,3.99,1.99
28/02/2021,Wolfsberger AC,Altach,0,1,A,1.76,3.77,5.08
28/02/2021,Sturm Graz,Salzburg,2,1,H,8.13,4.99,1.41
06/03/2021,Altach,LASK,0,1,A,7.84,4.95,1.42
