Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
30/03/2019,Odd,Brann,3,2,H,2.32,3.28,3.38
30/03/2019,Valerenga,Mjondalen,2,0,H,1.63,4.04,5.71
31/03/2019,Ranheim,Tromso,1,2,A,2.36,3.43,3.18
31/03/2019,Sarpsborg 08,Molde,1,1,D,2.64,3.48,2.74
31/03/2019,Stromsgodset,Haugesund,3,2,H,2.06,3.37,4.01
31/03/2019,Viking,Kristiansund,2,0,H,2.09,3.6,3.63
31/03/2019,Bodo/Glimt,Rosenborg,2,0,H,2.97,3.41,2.49
01/04/2019,Stabaek,Lillestrom,1,1,D,2.88,3.37,2.59
06/04/2019,Mjondalen,Bodo/Glimt,4,5,A,2.93,3.42,2.52
07/04/2019,Haugesund,Sarpsborg 08,1,1,D,2.76,3.46,2.64
07/04/2019,Kristiansund,Valerenga,2,0,H,3.15,3.56,2.31
07/04/2019,Lillestrom,Ranheim,2,1,H,1.67,3.94,5.42
07/04/2019,Molde,Stabaek,3,0,H,1.36,5.54,7.97
07/04/2019,Tromso,Viking,0,2,A,2.18,3.62,3.37
07/04/2019,Brann,Stromsgodset,1,1,D,1.69,3.98,5.11
08/04/2019,Rosenborg,Odd,1,1,D,1.81,3.73,4.65
10/04/2019,Brann,Kristiansund,2,1,H,1.52,4.23,6.86
10/04/2019,Molde,Valerenga,4,1,H,1.41,5.01,7.5
12/04/2019,Stromsgodset,Mjondalen,2,3,A,1.78,3.87,4.63
13/04/2019,Viking,Brann,2,1,H,3.23,3.6,2.25
14/04/2019,Bodo/Glimt,Molde,3,2,H,2.97,3.76,2.33
14/04/2019,Odd,Kristiansund,2,0,H,1.62,3.93,6.01
14/04/2019,Ranheim,Haugesund,0,2,A,2.88,3.2,2.7
14/04/2019,Sarpsborg 08,Lillestrom,1,0,H,1.87,3.66,4.45
14/04/2019,Stabaek,Rosenborg,3,1,H,3.71,3.25,2.2
14/04/2019,Valerenga,Tromso,4,1,H,1.59,4.33,5.58
22/04/2019,Bodo/Glimt,Sarpsborg 08,1,1,D,2.25,3.47,3.35
22/04/2019,Haugesund,Stabaek,3,0,H,1.69,3.92,5.23
22/04/2019,Kristiansund,Ranheim,0,0,D,1.78,3.75,4.88
22/04/2019,Lillestrom,Molde,0,2,A,3.21,3.63,2.25
22/04/2019,Mjondalen,Tromso,1,1,D,2.15,3.59,3.46
