Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2021-07-16,Radnik Bijeljina,Leotar,0,1,A
2021-07-17,Zeljeznicar Sarajevo,Borac Banja Luka,1,1,D
2021-07-18,Sloboda Tuzla,Rudar Prijedor,1,0,H
2021-07-18,Siroki Brijeg,Zrinjski,0,0,D
2021-07-19,FK Sarajevo,Tuzla City,1,2,A
2021-07-19,Velez,Posusje,2,0,H
2021-07-24,Radnik Bijeljina,Sloboda Tuzla,1,2,A
2021-07-24,Tuzla City,Zeljeznicar Sarajevo,2,1,H
2021-07-25,Rudar Prijedor,Siroki Brijeg,1,1,D
2021-07-25,Posusje,FK Sarajevo,0,2,A
2021-07-25,Borac Banja Luka,Leotar,0,0,D
2021-07-30,Sloboda Tuzla,Leotar,1,0,H
2021-07-31,Zeljeznicar Sarajevo,Posusje,1,0,H
2021-07-31,FK Sarajevo,Zrinjski,0,2,A
2021-08-01,Siroki Brijeg,Radnik Bijeljina,0,0,D
2021-08-02,Velez,Rudar Prijedor,0,2,A
2021-08-07,Leotar,Tuzla City,0,2,A
2021-08-07,Sloboda Tuzla,Siroki Brijeg,0,0,D
2021-08-07,Zrinjski,Zeljeznicar Sarajevo,3,0,H
2021-08-08,Posusje,Borac Banja Luka,1,0,H
2021-08-08,Rudar Prijedor,FK Sarajevo,0,2,A
2021-08-08,Radnik Bijeljina,Velez,1,1,D
2021-08-13,Siroki Brijeg,Leotar,2,0,H
2021-08-14,Tuzla City,Posusje,4,1,H
2021-08-15,FK Sarajevo,Radnik Bijeljina,2,1,H
2021-08-15,Velez,Sloboda Tuzla,0,2,A
2021-08-16,Zeljeznicar Sarajevo,Rudar Prijedor,2,0,H
2021-08-16,Borac Banja Luka,Zrinjski,1,5,A
2021-08-21,Sloboda Tuzla,FK Sarajevo,1,2,A
2021-08-21,Zrinjski,Tuzla City,1,1,D
2021-08-22,Rudar Prijedor,Borac Banja Luka,1,1,D
2021-08-22,Radnik Bijeljina,Zeljeznicar Sarajevo,0,0,D
2021-08-22,Siroki Brijeg,Velez,0,1,A
2021-08-25,Leotar,Posusje,2,2,D
2021-08-27,FK Sarajevo,Siroki Brijeg,0,0,D
2021-08-28,Tuzla City,Rudar Prijedor,3,2,H
2021-08-28,Velez,Leotar,2,1,H
2021-08-29,Posusje,Zrinjski,0,0,D
2021-08-29,Borac Banja Luka,Radnik Bijeljina,4,3,H
2021-08-29,Zeljeznicar Sarajevo,Sloboda Tuzla,1,1,D
2021-09-10,Velez,FK Sarajevo,1,1,D
