Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
18/02/2022,Dundalk,Derry City,2,2,D,2.19,3.43,3.57
18/02/2022,Shelbourne,St. Patricks,0,3,A,3.9,3.18,2.19
18/02/2022,Shamrock Rovers,UC Dublin,3,0,H,1.18,7.42,19.66
25/02/2022,Bohemians,Dundalk,2,2,D,2.27,3.51,3.31
25/02/2022,Derry City,Shamrock Rovers,2,1,H,4.11,3.4,2.03
25/02/2022,Drogheda,Shelbourne,0,2,A,3.38,3.29,2.34
25/02/2022,St. Patricks,Sligo Rovers,1,2,A,1.91,3.37,4.78
25/02/2022,UC Dublin,Finn Harps,0,0,D,3.33,3.58,2.23
28/02/2022,Bohemians,St. Patricks,1,0,H,2.51,3.48,2.93
28/02/2022,Derry City,Sligo Rovers,0,0,D,2.1,3.34,3.95
28/02/2022,Dundalk,Finn Harps,3,0,H,1.79,3.73,4.89
28/02/2022,UC Dublin,Shelbourne,0,0,D,3.62,3.39,2.19
28/02/2022,Shamrock Rovers,Drogheda,3,1,H,1.23,6.39,15.63
04/03/2022,Drogheda,UC Dublin,4,2,H,2.09,3.47,3.82
04/03/2022,Shelbourne,Derry City,0,1,A,3.77,3.35,2.15
04/03/2022,St. Patricks,Shamrock Rovers,1,0,H,4.3,3.47,1.97
04/03/2022,Finn Harps,Bohemians,1,1,D,3.31,3.18,2.43
05/03/2022,Sligo Rovers,Dundalk,0,0,D,3,3.37,2.52
11/03/2022,Drogheda,Sligo Rovers,0,3,A,3.71,3.27,2.21
11/03/2022,Shelbourne,Dundalk,1,1,D,3.38,3.2,2.38
11/03/2022,Finn Harps,St. Patricks,0,2,A,3.17,3.24,2.48
11/03/2022,Shamrock Rovers,Bohemians,1,0,H,1.65,3.93,5.93
14/03/2022,Bohemians,Shelbourne,1,1,D,1.94,3.36,4.61
14/03/2022,Derry City,Drogheda,2,0,H,1.48,4.41,7.77
14/03/2022,Dundalk,Shamrock Rovers,0,0,D,4.54,3.71,1.85
14/03/2022,Sligo Rovers,Finn Harps,3,1,H,2.07,3.16,4.37
14/03/2022,St. Patricks,UC Dublin,2,0,H,1.44,4.75,7.78
18/03/2022,UC Dublin,Bohemians,1,1,D,5.54,3.82,1.7
18/03/2022,Derry City,St. Patricks,2,1,H,2.27,3.21,3.62
18/03/2022,Drogheda,Dundalk,1,0,H,4.93,3.83,1.77
18/03/2022,Shelbourne,Finn Harps,0,3,A,2.34,3.06,3.65
18/03/2022,Shamrock Rovers,Sligo Rovers,2,2,D,1.68,3.73,5.92
01/04/2022,Bohemians,Derry City,1,2,A,2.62,3.26,2.95
01/04/2022,Dundalk,UC Dublin,2,0,H,1.46,4.57,7.74
01/04/2022,Sligo Rovers,Shelbourne,0,1,A,1.85,3.37,5.17
01/04/2022,St. Patricks,Drogheda,1,1,D,1.4,4.82,9.09
01/04/2022,Finn Harps,Shamrock Rovers,0,3,A,5.42,3.46,1.8
04/04/2022,UC Dublin,Derry City,0,2,A,9.87,4.74,1.39
04/04/2022,Finn Harps,Drogheda,2,2,D,2.26,3.37,3.48
05/04/2022,Sligo Rovers,Bohemians,0,1,A,2.46,3.28,3.16
08/04/2022,Drogheda,Bohemians,1,1,D,4.67,3.73,1.83
08/04/2022,Shelbourne,Shamrock Rovers,1,2,A,8.52,4.1,1.49
08/04/2022,St. Patricks,Dundalk,0,0,D,2.77,3.39,2.69
09/04/2022,Finn Harps,Derry City,1,2,A,5,3.61,1.81
09/04/2022,Sligo Rovers,UC Dublin,2,2,D,1.39,4.66,10.42
15/04/2022,Bohemians,Finn Harps,2,2,D,1.76,3.76,5.14
15/04/2022,Derry City,Shelbourne,1,2,A,1.54,3.98,7.56
15/04/2022,Dundalk,Sligo Rovers,2,1,H,2.14,3.31,3.88
15/04/2022,UC Dublin,Drogheda,0,2,A,2.89,3.4,2.59
15/04/2022,Shamrock Rovers,St. Patricks,1,0,H,1.72,3.69,5.59
18/04/2022,Shelbourne,Bohemians,1,4,A,4.05,3.15,2.16
18/04/2022,UC Dublin,St. Patricks,1,2,A,9.37,5.34,1.35
18/04/2022,Finn Harps,Sligo Rovers,0,1,A,2.82,3.01,2.93
18/04/2022,Shamrock Rovers,Dundalk,1,0,H,1.41,4.83,8.6
18/04/2022,Drogheda,Derry City,1,1,D,6.22,3.97,1.62
22/04/2022,Bohemians,Shamrock Rovers,1,3,A,4.84,3.57,1.84
22/04/2022,Derry City,UC Dublin,7,1,H,1.15,8.78,19.1
22/04/2022,Dundalk,Shelbourne,2,1,H,1.97,3.22,4.75
22/04/2022,St. Patricks,Finn Harps,2,0,H,1.75,3.73,5.29
23/04/2022,Sligo Rovers,Drogheda,3,2,H,1.73,3.56,5.81
29/04/2022,Bohemians,UC Dublin,3,0,H,1.26,6.61,11.06
29/04/2022,Dundalk,Drogheda,4,1,H,1.62,4.09,5.86
29/04/2022,Sligo Rovers,Shamrock Rovers,1,1,D,5.84,3.8,1.68
29/04/2022,St. Patricks,Derry City,0,4,A,3.06,3.24,2.55
29/04/2022,Finn Harps,Shelbourne,1,0,H,2.56,2.95,3.35
06/05/2022,Derry City,Bohemians,1,1,D,1.63,4.32,5.43
06/05/2022,Drogheda,St. Patricks,0,4,A,5.33,3.92,1.7
06/05/2022,Shelbourne,Sligo Rovers,2,1,H,2.92,2.91,2.93
06/05/2022,UC Dublin,Dundalk,2,2,D,7.04,4.78,1.47
06/05/2022,Shamrock Rovers,Finn Harps,3,1,H,1.23,6.07,16.1
09/05/2022,Derry City,St. Patricks,0,0,D,1.72,3.86,5.22
09/05/2022,Shamrock Rovers,Sligo Rovers,3,1,H,1.42,4.55,9.18
13/05/2022,Dundalk,Bohemians,3,1,H,2.59,3.49,2.82
