Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
04/04/2026,Inter Turku,VPS,0,0,D,,,
04/04/2026,HJK,SJK,3,0,H,,,
04/04/2026,Ilves,KuPS,1,3,A,,,
04/04/2026,Jaro,Lahti,0,1,A,,,
04/04/2026,Mariehamn,TPS,1,1,D,,,
04/04/2026,Gnistan,AC Oulu,1,5,A,,,
10/04/2026,TPS,Lahti,2,1,H,,,
10/04/2026,SJK,Mariehamn,3,0,H,,,
10/04/2026,VPS,Jaro,0,0,D,,,
11/04/2026,KuPS,Gnistan,1,0,H,,,
11/04/2026,HJK,AC Oulu,0,1,A,,,
11/04/2026,Inter Turku,Ilves,2,1,H,,,
18/04/2026,Gnistan,HJK,0,3,A,,,
18/04/2026,Jaro,KuPS,1,1,D,,,
18/04/2026,AC Oulu,VPS,1,0,H,,,
18/04/2026,Lahti,Inter Turku,0,2,A,,,
18/04/2026,TPS,SJK,2,0,H,,,
18/04/2026,Mariehamn,Ilves,2,2,D,,,
22/04/2026,KuPS,AC Oulu,3,2,H,,,
24/04/2026,TPS,Gnistan,1,1,D,,,
24/04/2026,VPS,Ilves,3,2,H,,,
24/04/2026,SJK,Jaro,1,1,D,,,
25/04/2026,Lahti,AC Oulu,2,1,H,,,
25/04/2026,Inter Turku,Mariehamn,1,0,H,,,
26/04/2026,KuPS,HJK,1,1,D,,,
29/04/2026,Inter Turku,HJK,1,1,D,,,
02/05/2026,SJK,Ilves,1,1,D,,,
02/05/2026,Jaro,TPS,2,2,D,,,
02/05/2026,Mariehamn,VPS,0,1,A,,,
02/05/2026,AC Oulu,KuPS,2,0,H,,,
04/05/2026,HJK,Lahti,1,0,H,,,
05/05/2026,Gnistan,Inter Turku,2,0,H,,,
08/05/2026,Ilves,AC Oulu,1,0,H,,,
08/05/2026,TPS,HJK,1,0,H,,,
08/05/2026,KuPS,SJK,0,0,D,,,
09/05/2026,Inter Turku,Jaro,2,0,H,,,
09/05/2026,VPS,Gnistan,1,1,D,,,
10/05/2026,Lahti,Mariehamn,1,1,D,,,
16/05/2026,HJK,Ilves,2,2,D,,,
16/05/2026,Mariehamn,KuPS,1,1,D,,,
16/05/2026,SJK,Inter Turku,1,3,A,,,
16/05/2026,AC Oulu,TPS,1,0,H,,,
16/05/2026,Gnistan,Jaro,5,0,H,,,
18/05/2026,Lahti,VPS,1,1,D,,,
20/05/2026,Ilves,Inter Turku,1,3,A,,,
20/05/2026,KuPS,Jaro,3,0,H,,,
22/05/2026,VPS,HJK,2,1,H,,,
23/05/2026,Inter Turku,TPS,2,1,H,,,
23/05/2026,Ilves,Gnistan,2,0,H,,,
23/05/2026,Jaro,Mariehamn,3,0,H,,,
23/05/2026,KuPS,Lahti,2,1,H,,,
23/05/2026,SJK,AC Oulu,0,1,A,,,
30/05/2026,HJK,Mariehamn,1,0,H,,,
30/05/2026,Gnistan,SJK,3,2,H,,,
30/05/2026,KuPS,Inter Turku,1,1,D,,,
30/05/2026,Lahti,Ilves,5,0,H,,,
30/05/2026,TPS,VPS,1,0,H,,,
31/05/2026,AC Oulu,Jaro,2,1,H,,,
13/06/2026,Ilves,TPS,1,0,H,,,
13/06/2026,Inter Turku,AC Oulu,0,0,D,,,
13/06/2026,Jaro,HJK,2,5,A,,,
13/06/2026,VPS,KuPS,1,1,D,,,
13/06/2026,Lahti,SJK,2,3,A,,,
13/06/2026,Mariehamn,Gnistan,0,3,A,,,
17/06/2026,HJK,Inter Turku,3,3,D,,,
17/06/2026,Ilves,Jaro,5,0,H,,,
17/06/2026,TPS,KuPS,1,2,A,,,
17/06/2026,Gnistan,Lahti,1,0,H,,,
17/06/2026,SJK,VPS,1,2,A,,,
18/06/2026,AC Oulu,Mariehamn,2,1,H,,,
23/06/2026,KuPS,Ilves,4,3,H,,,
23/06/2026,Lahti,TPS,0,0,D,,,
23/06/2026,VPS,AC Oulu,5,1,H,,,
23/06/2026,Inter Turku,SJK,1,1,D,,,
23/06/2026,Jaro,Gnistan,1,1,D,,,
23/06/2026,Mariehamn,HJK,0,4,A,,,
27/06/2026,Ilves,SJK,2,2,D,,,
27/06/2026,HJK,KuPS,0,4,A,,,
27/06/2026,Mariehamn,Inter Turku,0,2,A,,,
27/06/2026,Gnistan,VPS,1,1,D,,,
27/06/2026,TPS,Jaro,3,2,H,,,
27/06/2026,AC Oulu,Lahti,1,1,D,,,
04/07/2026,Lahti,Gnistan,1,0,H,,,
04/07/2026,Jaro,Ilves,2,1,H,,,
04/07/2026,SJK,TPS,3,1,H,,,
04/07/2026,VPS,Mariehamn,4,0,H,,,
10/07/2026,VPS,SJK,1,0,H,,,
11/07/2026,Lahti,HJK,2,0,H,,,
11/07/2026,Gnistan,Mariehamn,4,2,H,,,
11/07/2026,TPS,AC Oulu,3,0,H,,,
18/07/2026,HJK,VPS,2,1,H,,,
18/07/2026,AC Oulu,Gnistan,0,2,A,,,
18/07/2026,SJK,KuPS,0,2,A,,,
19/07/2026,Jaro,Inter Turku,0,0,D,,,
20/07/2026,TPS,Ilves,1,3,A,,,
20/07/2026,Mariehamn,Lahti,0,2,A,,,
24/07/2026,Jaro,SJK,2,1,H,,,
25/07/2026,Mariehamn,AC Oulu,1,1,D,,,
25/07/2026,KuPS,VPS,3,1,H,,,
26/07/2026,Ilves,Lahti,1,0,H,,,
26/07/2026,Inter Turku,Gnistan,1,2,A,,,
26/07/2026,HJK,TPS,1,0,H,,,
01/08/2026,TPS,Mariehamn,3,0,H,,,
01/08/2026,Lahti,Jaro,2,0,H,,,
01/08/2026,Gnistan,KuPS,0,1,A,,,
02/08/2026,VPS,Inter Turku,0,1,A,,,
02/08/2026,AC Oulu,Ilves,1,0,H,,,
03/08/2026,SJK,HJK,3,0,H,,,
07/08/2026,SJK,Gnistan,2,2,D,,,
08/08/2026,Jaro,VPS,1,3,A,,,
09/08/2026,KuPS,TPS,1,1,D,,,
09/08/2026,Inter Turku,Lahti,0,0,D,,,
09/08/2026,Ilves,Mariehamn,2,0,H,,,
09/08/2026,AC Oulu,HJK,0,1,A,,,
14/08/2026,VPS,TPS,1,3,A,,,
15/08/2026,Mariehamn,SJK,2,0,H,,,
16/08/2026,HJK,Jaro,3,0,H,,,
16/08/2026,AC Oulu,Inter Turku,2,3,A,,,
16/08/2026,Lahti,KuPS,1,2,A,,,
17/08/2026,Gnistan,Ilves,3,2,H,,,
21/08/2026,SJK,Lahti,1,2,A,,,
22/08/2026,Ilves,VPS,0,1,A,,,
22/08/2026,Jaro,AC Oulu,0,1,A,,,
23/08/2026,HJK,Gnistan,2,3,A,,,
23/08/2026,KuPS,Mariehamn,2,4,A,,,
23/08/2026,TPS,Inter Turku,0,0,D,,,
