Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
19/04/2014,Fluminense,Figueirense,3,0,H,1.55,4.23,7.02
19/04/2014,Internacional,Vitoria,1,0,H,1.51,4.41,7.41
20/04/2014,Chapecoense-SC,Coritiba,0,0,D,2.48,3.3,3.15
20/04/2014,Atletico-MG,Corinthians,0,0,D,2.48,3.19,3.24
20/04/2014,Athletico-PR,Gremio,1,0,H,3.53,3.4,2.23
20/04/2014,Bahia,Cruzeiro,1,2,A,2.58,3.43,2.89
20/04/2014,Sao Paulo,Botafogo RJ,3,0,H,1.79,3.69,5.06
20/04/2014,Criciuma,Palmeiras,1,2,A,3.13,3.33,2.47
20/04/2014,Flamengo RJ,Goias,0,0,D,2.28,3.33,3.49
20/04/2014,Santos,Sport Recife,1,1,D,1.37,5.12,9.68
26/04/2014,Coritiba,Santos,0,0,D,2.46,3.34,3.14
27/04/2014,Palmeiras,Fluminense,0,1,A,2.42,3.33,3.2
27/04/2014,Botafogo RJ,Internacional,2,2,D,2.77,3.31,2.76
27/04/2014,Corinthians,Flamengo RJ,2,0,H,1.94,3.31,4.79
27/04/2014,Cruzeiro,Sao Paulo,1,1,D,2.21,3.4,3.58
27/04/2014,Vitoria,Athletico-PR,2,2,D,2.15,3.48,3.72
27/04/2014,Figueirense,Bahia,0,2,A,3.24,3.38,2.38
27/04/2014,Goias,Criciuma,1,0,H,1.85,3.53,5
27/04/2014,Gremio,Atletico-MG,2,1,H,2.45,3.32,3.16
27/04/2014,Sport Recife,Chapecoense-SC,2,1,H,1.85,3.61,4.85
03/05/2014,Athletico-PR,Cruzeiro,2,3,A,3.03,3.46,2.46
03/05/2014,Santos,Gremio,0,0,D,2.17,3.3,3.82
03/05/2014,Sao Paulo,Coritiba,2,2,D,1.68,3.88,5.77
04/05/2014,Fluminense,Vitoria,1,2,A,1.38,5.01,10.01
04/05/2014,Bahia,Botafogo RJ,1,0,H,2.32,3.3,3.42
04/05/2014,Criciuma,Figueirense,1,0,H,1.88,3.66,4.53
04/05/2014,Flamengo RJ,Palmeiras,4,2,H,2.29,3.39,3.41
04/05/2014,Internacional,Sport Recife,2,1,H,1.36,5.2,10.55
04/05/2014,Atletico-MG,Goias,0,1,A,1.93,3.56,4.46
04/05/2014,Chapecoense-SC,Corinthians,0,1,A,3.84,3.11,2.26
10/05/2014,Internacional,Athletico-PR,2,1,H,1.56,4.27,6.67
10/05/2014,Palmeiras,Goias,2,0,H,2.04,3.39,4.15
11/05/2014,Botafogo RJ,Criciuma,6,0,H,1.61,3.95,6.68
11/05/2014,Atletico-MG,Cruzeiro,2,1,H,2.19,3.38,3.67
11/05/2014,Chapecoense-SC,Gremio,1,2,A,3.91,3.14,2.23
11/05/2014,Fluminense,Flamengo RJ,2,0,H,2.14,3.39,3.78
11/05/2014,Sao Paulo,Corinthians,1,1,D,2.81,3.08,2.9
11/05/2014,Bahia,Vitoria,1,1,D,2.41,3.29,3.27
11/05/2014,Coritiba,Sport Recife,0,1,A,1.55,4.48,6.33
11/05/2014,Figueirense,Santos,0,2,A,5.72,3.98,1.67
15/05/2014,Goias,Botafogo RJ,2,0,H,3.86,3.39,2.13
17/05/2014,Cruzeiro,Coritiba,3,2,H,1.46,4.65,7.92
18/05/2014,Athletico-PR,Chapecoense-SC,1,1,D,1.71,3.85,5.52
18/05/2014,Corinthians,Figueirense,0,1,A,1.32,5.38,12.7
18/05/2014,Flamengo RJ,Sao Paulo,0,2,A,2.48,3.33,3.11
18/05/2014,Gremio,Fluminense,1,0,H,2.09,3.24,4.24
18/05/2014,Criciuma,Internacional,0,0,D,3.42,3.41,2.27
18/05/2014,Santos,Atletico-MG,1,2,A,2.49,3.42,3.03
18/05/2014,Vitoria,Palmeiras,0,1,A,2.28,3.37,3.44
21/05/2014,Coritiba,Internacional,1,1,D,2.43,3.45,3.08
21/05/2014,Flamengo RJ,Bahia,1,1,D,1.88,3.76,4.4
22/05/2014,Criciuma,Chapecoense-SC,1,0,H,2.1,3.59,3.69
22/05/2014,Cruzeiro,Sport Recife,2,0,H,1.31,5.92,10.62
