Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
01/04/2017,Kristiansund,Molde,0,1,A,3.89,3.42,2.1
02/04/2017,Lillestrom,Sandefjord,2,1,H,1.68,4.2,5.16
02/04/2017,Sarpsborg 08,Sogndal,3,1,H,1.79,3.68,5.1
02/04/2017,Stabaek,Aalesund,3,1,H,2.83,3.27,2.73
02/04/2017,Stromsgodset,Haugesund,3,1,H,1.76,3.97,4.85
02/04/2017,Tromso,Brann,1,1,D,2.46,3.25,3.21
02/04/2017,Rosenborg,Odd,3,0,H,1.49,4.73,7.06
03/04/2017,Valerenga,Viking,1,0,H,1.87,3.62,4.66
05/04/2017,Aalesund,Sarpsborg 08,1,3,A,2.72,3.45,2.72
05/04/2017,Molde,Lillestrom,2,1,H,1.6,4.28,6.01
05/04/2017,Odd,Kristiansund,2,0,H,1.52,4.49,6.84
05/04/2017,Sandefjord,Rosenborg,0,3,A,9.2,5.33,1.37
05/04/2017,Sogndal,Stabaek,4,1,H,2.16,3.41,3.71
06/04/2017,Brann,Stromsgodset,3,0,H,2.2,3.41,3.59
06/04/2017,Haugesund,Valerenga,4,3,H,2.57,3.47,2.88
06/04/2017,Viking,Tromso,1,2,A,2,3.43,4.31
08/04/2017,Rosenborg,Molde,2,1,H,1.4,5.11,8.71
09/04/2017,Lillestrom,Haugesund,0,2,A,2.12,3.66,3.57
09/04/2017,Sarpsborg 08,Viking,3,0,H,1.84,3.83,4.53
09/04/2017,Stabaek,Odd,2,0,H,3.77,3.49,2.11
09/04/2017,Tromso,Sogndal,3,0,H,2.04,3.6,3.91
09/04/2017,Valerenga,Sandefjord,1,2,A,1.4,5.29,8.37
09/04/2017,Stromsgodset,Aalesund,1,1,D,1.5,4.85,6.6
10/04/2017,Kristiansund,Brann,1,0,H,3.98,3.5,2.05
17/04/2017,Aalesund,Lillestrom,3,1,H,2.5,3.62,2.86
17/04/2017,Brann,Haugesund,3,1,H,1.7,3.85,5.65
17/04/2017,Molde,Valerenga,4,0,H,1.68,4.03,5.48
17/04/2017,Sandefjord,Kristiansund,2,0,H,2.21,3.19,3.86
17/04/2017,Sogndal,Stromsgodset,1,1,D,2.84,3.59,2.53
17/04/2017,Stabaek,Sarpsborg 08,3,0,H,3.02,3.49,2.45
17/04/2017,Odd,Tromso,1,0,H,1.64,4.2,5.65
17/04/2017,Viking,Rosenborg,0,1,A,7.15,4.49,1.51
22/04/2017,Stromsgodset,Sandefjord,1,0,H,1.45,4.98,7.3
23/04/2017,Rosenborg,Aalesund,0,0,D,1.19,8.61,14.85
23/04/2017,Sarpsborg 08,Kristiansund,5,1,H,1.52,4.43,7.04
23/04/2017,Tromso,Stabaek,0,3,A,1.88,3.84,4.3
23/04/2017,Valerenga,Sogndal,3,0,H,1.76,3.9,5.01
23/04/2017,Viking,Odd,3,0,H,2.5,3.44,2.99
23/04/2017,Lillestrom,Brann,0,2,A,2.71,3.39,2.78
24/04/2017,Haugesund,Molde,0,0,D,3.23,3.55,2.3
29/04/2017,Brann,Viking,1,1,D,1.79,3.65,5.15
30/04/2017,Aalesund,Tromso,3,1,H,2.35,3.68,3.05
30/04/2017,Kristiansund,Stromsgodset,2,0,H,3.95,3.48,2.06
30/04/2017,Sandefjord,Molde,3,3,D,4.6,3.63,1.88
30/04/2017,Sogndal,Lillestrom,0,1,A,2.56,3.46,2.89
30/04/2017,Stabaek,Haugesund,0,3,A,2,3.85,3.76
30/04/2017,Odd,Valerenga,2,1,H,2.18,3.45,3.62
01/05/2017,Sarpsborg 08,Rosenborg,1,2,A,3.88,3.64,2.03
06/05/2017,Molde,Aalesund,0,1,A,1.59,4.43,5.85
07/05/2017,Haugesund,Sogndal,0,0,D,1.7,4.09,5.15
07/05/2017,Stromsgodset,Sarpsborg 08,1,1,D,2.21,3.59,3.4
07/05/2017,Tromso,Kristiansund,1,1,D,1.57,4.31,6.35
07/05/2017,Valerenga,Stabaek,1,1,D,1.93,3.88,4
07/05/2017,Viking,Sandefjord,0,2,A,1.58,4.13,6.6
07/05/2017,Rosenborg,Brann,2,1,H,1.54,4.38,6.72
08/05/2017,Lillestrom,Odd,0,1,A,2.32,3.53,3.21
12/05/2017,Aalesund,Valerenga,0,1,A,2.41,3.76,2.91
13/05/2017,Stabaek,Rosenborg,0,0,D,4.38,3.88,1.85
13/05/2017,Kristiansund,Lillestrom,1,1,D,3.33,3.14,2.46
13/05/2017,Odd,Stromsgodset,2,0,H,2.25,3.37,3.52
13/05/2017,Sandefjord,Haugesund,2,0,H,2.65,3.41,2.82
13/05/2017,Sarpsborg 08,Tromso,1,1,D,1.58,4.51,5.9
13/05/2017,Sogndal,Viking,4,0,H,3.55,3.34,2.25
13/05/2017,Brann,Molde,4,1,H,2.05,3.5,3.96
16/05/2017,Brann,Sandefjord,5,0,H,1.48,4.51,7.94
16/05/2017,Haugesund,Odd,0,2,A,2.48,3.36,3.08
16/05/2017,Lillestrom,Sarpsborg 08,1,2,A,2.46,3.42,3.06
16/05/2017,Molde,Sogndal,1,2,A,1.52,4.38,7.25
16/05/2017,Valerenga,Kristiansund,1,0,H,1.51,4.51,7.15
16/05/2017,Viking,Aalesund,1,2,A,1.68,4.29,5.1
16/05/2017,Rosenborg,Tromso,1,2,A,1.31,6.06,10.33
16/05/2017,Stromsgodset,Stabaek,1,2,A,2.12,3.64,3.58
20/05/2017,Rosenborg,Lillestrom,1,1,D,1.38,5.24,9
20/05/2017,Sogndal,Brann,2,3,A,3.49,3.33,2.28
21/05/2017,Aalesund,Sandefjord,2,0,H,1.82,3.95,4.53
21/05/2017,Kristiansund,Haugesund,3,2,H,2.74,3.14,2.93
21/05/2017,Sarpsborg 08,Valerenga,2,0,H,1.94,3.75,4.1
21/05/2017,Tromso,Stromsgodset,1,1,D,2.39,3.49,3.12
21/05/2017,Odd,Molde,1,2,A,2.24,3.53,3.38
22/05/2017,Stabaek,Viking,1,1,D,2,3.61,4.03
27/05/2017,Sandefjord,Odd,0,0,D,4.01,3.47,2.05
28/05/2017,Brann,Aalesund,1,1,D,1.57,4.36,6.26
28/05/2017,Haugesund,Sarpsborg 08,0,0,D,2.62,3.55,2.77
28/05/2017,Kristiansund,Sogndal,1,1,D,2.39,3.27,3.32
28/05/2017,Lillestrom,Tromso,4,1,H,1.92,3.7,4.3
28/05/2017,Molde,Stabaek,3,1,H,1.92,3.73,4.24
28/05/2017,Valerenga,Rosenborg,1,1,D,4.31,3.83,1.88
29/05/2017,Stromsgodset,Viking,4,2,H,1.92,3.68,4.3
03/06/2017,Tromso,Valerenga,2,4,A,2.85,3.51,2.57
03/06/2017,Stabaek,Lillestrom,2,4,A,2.41,3.49,3.09
04/06/2017,Aalesund,Haugesund,0,1,A,2,3.8,3.82
04/06/2017,Rosenborg,Stromsgodset,3,1,H,1.45,4.78,7.96
04/06/2017,Sarpsborg 08,Molde,1,0,H,1.91,3.77,4.25
04/06/2017,Sogndal,Sandefjord,3,2,H,2.19,3.35,3.7
04/06/2017,Viking,Kristiansund,2,1,H,1.81,3.79,4.81
04/06/2017,Odd,Brann,0,0,D,2.44,3.38,3.13
