Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
14/03/2026,HamKam,Viking,2,1,H,,,
14/03/2026,Molde,Rosenborg,2,0,H,,,
15/03/2026,Kristiansund,Brann,3,2,H,,,
15/03/2026,Aalesund,Lillestrom,1,3,A,,,
15/03/2026,KFUM Oslo,Start,2,0,H,,,
15/03/2026,Valerenga,Sandefjord,1,0,H,,,
15/03/2026,Tromso,Fredrikstad,4,0,H,,,
21/03/2026,Start,Aalesund,1,1,D,,,
21/03/2026,Viking,Molde,4,1,H,,,
22/03/2026,Rosenborg,Valerenga,0,2,A,,,
22/03/2026,Brann,Tromso,1,2,A,,,
22/03/2026,Fredrikstad,KFUM Oslo,3,1,H,,,
22/03/2026,Sandefjord,Sarpsborg 08,0,2,A,,,
06/04/2026,Valerenga,Viking,0,1,A,,,
06/04/2026,HamKam,Brann,1,5,A,,,
06/04/2026,Kristiansund,Bodo/Glimt,0,3,A,,,
06/04/2026,Molde,Lillestrom,0,1,A,,,
06/04/2026,Sarpsborg 08,Start,1,1,D,,,
06/04/2026,Tromso,Rosenborg,2,0,H,,,
07/04/2026,Aalesund,Fredrikstad,2,3,A,,,
07/04/2026,KFUM Oslo,Sandefjord,1,2,A,,,
11/04/2026,Lillestrom,Start,3,1,H,,,
11/04/2026,Tromso,Kristiansund,2,0,H,,,
11/04/2026,Viking,Bodo/Glimt,5,0,H,,,
12/04/2026,Rosenborg,Sarpsborg 08,2,1,H,,,
12/04/2026,Aalesund,KFUM Oslo,2,2,D,,,
12/04/2026,Fredrikstad,Valerenga,1,1,D,,,
12/04/2026,Molde,HamKam,4,1,H,,,
12/04/2026,Brann,Sandefjord,0,1,A,,,
15/04/2026,Sarpsborg 08,Bodo/Glimt,1,1,D,,,
15/04/2026,Tromso,Lillestrom,0,0,D,,,
18/04/2026,Bodo/Glimt,Aalesund,3,0,H,,,
18/04/2026,Sandefjord,Rosenborg,0,0,D,,,
18/04/2026,Viking,Brann,3,2,H,,,
19/04/2026,Valerenga,Lillestrom,0,2,A,,,
19/04/2026,HamKam,KFUM Oslo,4,0,H,,,
19/04/2026,Kristiansund,Fredrikstad,2,0,H,,,
19/04/2026,Sarpsborg 08,Tromso,0,1,A,,,
19/04/2026,Start,Molde,1,1,D,,,
25/04/2026,Fredrikstad,Viking,1,2,A,,,
