Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2018-10-27,Trikala,Doxa Dramas,2,3,A
2018-10-27,Sparti,Kissamikos,1,1,D
2018-10-27,Iraklis,Irodotos,1,0,H
2018-10-27,Platanias,Aittitos Spaton,2,1,H
2018-10-27,Volos NFC,AE Karaiskakis,7,0,H
2018-10-28,Apollon Larissa FC,AOK Kerkyra,2,0,H
2018-10-28,Ergotelis,Apollon Pontou,2,0,H
2018-10-28,Panachaiki FC,Aiginiakos,2,2,D
2018-11-03,AE Karaiskakis,Platanias,0,1,A
2018-11-04,Kissamikos,Ergotelis,1,2,A
2018-11-04,Aiginiakos,Apollon Larissa FC,0,4,A
2018-11-04,Apollon Pontou,Trikala,1,0,H
2018-11-04,Doxa Dramas,Volos NFC,0,3,A
2018-11-04,Irodotos,Aittitos Spaton,1,0,H
2018-11-04,AOK Kerkyra,Iraklis,1,0,H
2018-11-05,Panachaiki FC,Sparti,1,0,H
2018-11-10,Sparti,Ergotelis,0,2,A
2018-11-10,Volos NFC,Apollon Pontou,2,0,H
2018-11-11,Platanias,Doxa Dramas,0,0,D
2018-11-11,Trikala,Kissamikos,2,0,H
2018-11-11,Apollon Larissa FC,Panachaiki FC,1,0,H
2018-11-11,Irodotos,AE Karaiskakis,2,0,H
2018-11-11,Aittitos Spaton,AOK Kerkyra,0,0,D
2018-11-11,Iraklis,Aiginiakos,1,1,D
2018-11-17,Kissamikos,Volos NFC,1,2,A
2018-11-17,Apollon Pontou,Platanias,0,1,A
2018-11-17,Doxa Dramas,Irodotos,2,3,A
2018-11-17,Ergotelis,Trikala,3,0,H
2018-11-18,Aiginiakos,Aittitos Spaton,1,2,A
2018-11-18,Apollon Larissa FC,Sparti,1,1,D
2018-11-18,Panachaiki FC,Iraklis,1,0,H
2018-11-18,AOK Kerkyra,AE Karaiskakis,0,1,A
2018-11-21,Platanias,Kissamikos,0,0,D
2018-11-21,Sparti,Trikala,2,0,H
2018-11-21,AE Karaiskakis,Aiginiakos,4,0,H
2018-11-21,Irodotos,Apollon Pontou,0,1,A
2018-11-21,Aittitos Spaton,Panachaiki FC,1,1,D
2018-11-21,Volos NFC,Ergotelis,1,1,D
2018-11-21,AOK Kerkyra,Doxa Dramas,3,0,H
2018-11-22,Iraklis,Apollon Larissa FC,3,4,A
2018-11-24,Kissamikos,Irodotos,2,0,H
2018-11-25,Trikala,Volos NFC,0,1,A
2018-11-25,Aiginiakos,Doxa Dramas,1,3,A
2018-11-25,Apollon Larissa FC,Aittitos Spaton,2,0,H
2018-11-25,Apollon Pontou,AOK Kerkyra,0,2,A
2018-11-25,Ergotelis,Platanias,2,2,D
2018-11-25,Panachaiki FC,AE Karaiskakis,0,0,D
2018-11-25,Iraklis,Sparti,3,0,H
2018-12-01,Platanias,Trikala,2,0,H
2018-12-01,Aiginiakos,Apollon Pontou,2,2,D
2018-12-02,Sparti,Volos NFC,1,3,A
2018-12-02,AE Karaiskakis,Apollon Larissa FC,0,1,A
2018-12-02,Doxa Dramas,Panachaiki FC,1,1,D
2018-12-02,Irodotos,Ergotelis,1,0,H
2018-12-02,Aittitos Spaton,Iraklis,0,3,A
2018-12-02,AOK Kerkyra,Kissamikos,1,0,H
2018-12-08,Ergotelis,AOK Kerkyra,1,2,A
2018-12-09,Volos NFC,Platanias,3,1,H
2018-12-09,Kissamikos,Aiginiakos,2,3,A
2018-12-09,Trikala,Irodotos,2,0,H
2018-12-09,Apollon Larissa FC,Doxa Dramas,0,0,D
2018-12-09,Panachaiki FC,Apollon Pontou,1,1,D
2018-12-09,Aittitos Spaton,Sparti,0,0,D
2018-12-09,Iraklis,AE Karaiskakis,0,1,A
2018-12-15,Aiginiakos,Ergotelis,1,0,H
2018-12-15,Doxa Dramas,Iraklis,2,0,H
2018-12-15,Irodotos,Volos NFC,0,2,A
2018-12-15,AOK Kerkyra,Trikala,1,1,D
2018-12-16,Kissamikos,Panachaiki FC,0,0,D
2018-12-16,Sparti,Platanias,0,0,D
2018-12-16,Apollon Pontou,Apollon Larissa FC,1,0,H
2018-12-16,AE Karaiskakis,Aittitos Spaton,1,0,H
2018-12-22,Platanias,Irodotos,5,1,H
2018-12-23,Apollon Larissa FC,Kissamikos,0,3,A
2018-12-23,Trikala,Aiginiakos,2,0,H
2018-12-23,AE Karaiskakis,Sparti,0,0,D
2018-12-23,Ergotelis,Panachaiki FC,2,1,H
2018-12-23,Aittitos Spaton,Doxa Dramas,2,0,H
2018-12-23,Iraklis,Apollon Pontou,0,2,A
2018-12-23,Volos NFC,AOK Kerkyra,2,1,H
2019-01-05,Kissamikos,Iraklis,0,1,A
2019-01-05,Ergotelis,Apollon Larissa FC,1,2,A
2019-01-05,Panachaiki FC,Trikala,2,1,H
2019-01-06,Sparti,Irodotos,3,0,H
2019-01-06,AOK Kerkyra,Platanias,1,0,H
2019-01-12,Irodotos,AOK Kerkyra,0,2,A
2019-01-13,Platanias,Aiginiakos,3,0,H
2019-01-13,AE Karaiskakis,Apollon Pontou,0,2,A
2019-01-13,Doxa Dramas,Sparti,2,0,H
2019-01-13,Aittitos Spaton,Kissamikos,0,1,A
2019-01-13,Iraklis,Ergotelis,2,1,H
2019-01-13,Volos NFC,Panachaiki FC,2,1,H
2019-01-19,Kissamikos,AE Karaiskakis,1,0,H
2019-01-19,Apollon Larissa FC,Volos NFC,1,1,D
