Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
10/07/2015,FC Voluntari,Poli Iasi,1,1,D,2.48,3.19,3.18
10/07/2015,Astra,Concordia,2,2,D,1.49,4.24,8.12
11/07/2015,Viitorul Constanta,CFR Cluj,2,2,D,2.36,3.26,3.35
11/07/2015,FCSB,Petrolul,0,0,D,1.42,4.49,9.56
12/07/2015,U Craiova,FC Botosani,0,0,D,2.12,3.28,3.94
12/07/2015,Targu Mures,Din. Bucuresti,0,0,D,2.13,3.29,3.87
13/07/2015,Poli Timisoara,Pandurii,0,1,A,2.9,2.97,2.87
17/07/2015,Concordia,Poli Iasi,0,1,A,2.42,3.15,3.35
17/07/2015,Din. Bucuresti,U Craiova,1,0,H,2.94,3.15,2.69
18/07/2015,Petrolul,FC Voluntari,1,1,D,1.81,3.58,5.1
18/07/2015,Pandurii,FCSB,0,3,A,3.08,3.21,2.53
19/07/2015,CFR Cluj,Poli Timisoara,1,0,H,2.1,3.33,4.01
19/07/2015,Astra,Targu Mures,1,5,A,2.02,3.29,4.34
20/07/2015,FC Botosani,Viitorul Constanta,2,2,D,1.97,3.64,4.03
24/07/2015,FC Voluntari,Pandurii,0,0,D,3.65,3.29,2.21
24/07/2015,Targu Mures,Concordia,1,0,H,1.51,4.02,8.5
25/07/2015,Viitorul Constanta,Din. Bucuresti,1,1,D,2.64,3.3,2.87
25/07/2015,FCSB,CFR Cluj,1,1,D,1.74,3.77,5.32
26/07/2015,U Craiova,Astra,1,2,A,2.52,3.09,3.23
26/07/2015,Poli Iasi,Petrolul,1,0,H,2.35,2.94,3.78
27/07/2015,Poli Timisoara,FC Botosani,1,0,H,2.31,3.37,3.33
31/07/2015,CFR Cluj,FC Voluntari,2,0,H,1.65,3.84,6.15
31/07/2015,Concordia,Petrolul,2,2,D,3.04,3,2.72
01/08/2015,Pandurii,Poli Iasi,3,0,H,1.83,3.3,5.52
01/08/2015,FC Botosani,FCSB,0,1,A,3.08,3.23,2.53
02/08/2015,Astra,Viitorul Constanta,2,2,D,2.08,3.33,4
02/08/2015,Targu Mures,U Craiova,0,0,D,2.3,3.14,3.61
03/08/2015,Din. Bucuresti,Poli Timisoara,2,1,H,2.01,3.22,4.49
07/08/2015,FC Voluntari,FC Botosani,1,1,D,3.72,3.03,2.32
07/08/2015,Poli Iasi,CFR Cluj,2,1,H,2.95,3.01,2.78
08/08/2015,U Craiova,Concordia,2,0,H,1.78,3.55,5.34
08/08/2015,Petrolul,Pandurii,1,1,D,3.14,3,2.64
09/08/2015,Viitorul Constanta,Targu Mures,1,0,H,3.21,3.02,2.58
09/08/2015,Poli Timisoara,Astra,1,3,A,2.18,3.01,4.15
09/08/2015,FCSB,Din. Bucuresti,0,0,D,1.86,3.66,4.54
11/08/2015,FC Botosani,Poli Iasi,1,0,H,2.58,3.03,3.19
11/08/2015,CFR Cluj,Petrolul,1,0,H,2.1,3.26,4.06
12/08/2015,U Craiova,Viitorul Constanta,1,2,A,1.88,3.31,5.05
12/08/2015,Targu Mures,Poli Timisoara,0,0,D,1.81,3.3,5.75
12/08/2015,Astra,FCSB,2,0,H,2.93,3.19,2.59
13/08/2015,Concordia,Pandurii,3,0,H,3.6,3.13,2.31
13/08/2015,Din. Bucuresti,FC Voluntari,3,0,H,1.76,3.67,5.29
14/08/2015,Petrolul,FC Botosani,2,1,H,2.17,3.11,4.01
15/08/2015,Poli Timisoara,U Craiova,1,1,D,3.08,2.85,2.82
15/08/2015,FCSB,Targu Mures,1,1,D,1.64,3.69,6.68
16/08/2015,FC Voluntari,Astra,1,2,A,4.4,3.36,1.98
16/08/2015,Poli Iasi,Din. Bucuresti,0,0,D,2.54,3.22,3.07
17/08/2015,Viitorul Constanta,Concordia,3,1,H,1.97,3.4,4.47
17/08/2015,Pandurii,CFR Cluj,1,1,D,2.34,3.06,3.62
21/08/2015,Targu Mures,FC Voluntari,2,1,H,1.53,3.81,8.72
21/08/2015,Viitorul Constanta,Poli Timisoara,4,0,H,2.51,3.15,3.18
22/08/2015,FC Botosani,Pandurii,0,2,A,2.34,3.17,3.49
22/08/2015,Din. Bucuresti,Petrolul,2,0,H,2.28,3.24,3.53
23/08/2015,U Craiova,FCSB,1,2,A,3.32,2.91,2.6
23/08/2015,Astra,Poli Iasi,4,1,H,2.02,3.29,4.32
