Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2016-04-01,FC Isloch Minsk R.,Naftan,2,0,H
2016-04-02,Dinamo Brest,Bate Borisov,1,4,A
2016-04-02,Belshina,NFK Minsk,1,1,D
2016-04-02,Slavia Mozyr,FC Slutsk,1,1,D
2016-04-02,Torpedo Zhodino,Dinamo Minsk,0,2,A
2016-04-02,Gorodeya,Shakhter Soligorsk,0,1,A
2016-04-02,FC Minsk,FC Vitebsk,1,0,H
2016-04-03,Neman,Granit,1,1,D
2016-04-09,Granit,FC Isloch Minsk R.,0,1,A
2016-04-09,NFK Minsk,Neman,2,1,H
2016-04-10,Naftan,Slavia Mozyr,0,1,A
2016-04-10,Dinamo Minsk,Gorodeya,2,0,H
2016-04-10,FC Slutsk,Torpedo Zhodino,1,1,D
2016-04-10,Dinamo Brest,FC Minsk,0,3,A
2016-04-11,Belshina,FC Vitebsk,0,1,A
2016-04-11,Bate Borisov,Shakhter Soligorsk,2,0,H
2016-04-15,Slavia Mozyr,Granit,1,3,A
2016-04-15,Neman,FC Vitebsk,0,0,D
2016-04-16,Belshina,Dinamo Brest,4,2,H
2016-04-16,Torpedo Zhodino,Naftan,2,1,H
2016-04-16,FC Minsk,Bate Borisov,2,3,A
2016-04-16,Shakhter Soligorsk,Dinamo Minsk,0,0,D
2016-04-17,Gorodeya,FC Slutsk,2,0,H
2016-04-17,FC Isloch Minsk R.,NFK Minsk,0,0,D
2016-04-23,FC Vitebsk,FC Isloch Minsk R.,1,2,A
2016-04-23,NFK Minsk,Slavia Mozyr,1,0,H
2016-04-23,Dinamo Brest,Neman,2,0,H
2016-04-24,Naftan,Gorodeya,0,0,D
2016-04-24,FC Slutsk,Shakhter Soligorsk,1,0,H
2016-04-24,FC Minsk,Belshina,1,1,D
2016-04-24,Bate Borisov,Dinamo Minsk,3,3,D
2016-04-25,Granit,Torpedo Zhodino,1,1,D
2016-04-29,Dinamo Minsk,FC Slutsk,1,1,D
2016-04-29,Belshina,Bate Borisov,2,3,A
2016-04-29,Shakhter Soligorsk,Naftan,2,0,H
2016-04-29,Neman,FC Minsk,0,1,A
2016-04-30,FC Isloch Minsk R.,Dinamo Brest,2,4,A
2016-04-30,Slavia Mozyr,FC Vitebsk,0,4,A
2016-04-30,Granit,Gorodeya,0,0,D
2016-04-30,Torpedo Zhodino,NFK Minsk,3,0,H
2016-05-07,Dinamo Brest,Slavia Mozyr,0,0,D
2016-05-07,Belshina,Neman,1,1,D
2016-05-07,Granit,Shakhter Soligorsk,1,1,D
2016-05-07,NFK Minsk,Gorodeya,0,1,A
2016-05-08,FC Minsk,FC Isloch Minsk R.,0,1,A
2016-05-08,Naftan,Dinamo Minsk,1,1,D
2016-05-08,FC Vitebsk,Torpedo Zhodino,0,1,A
2016-05-08,Bate Borisov,FC Slutsk,3,0,H
2016-05-11,Shakhter Soligorsk,NFK Minsk,0,2,A
2016-05-12,Naftan,FC Slutsk,1,0,H
2016-05-12,Gorodeya,FC Vitebsk,0,2,A
2016-05-12,FC Isloch Minsk R.,Belshina,2,3,A
2016-05-12,Slavia Mozyr,FC Minsk,6,2,H
2016-05-12,Neman,Bate Borisov,0,1,A
2016-05-13,Granit,Dinamo Minsk,1,1,D
2016-05-16,Naftan,Bate Borisov,3,2,H
2016-05-16,FC Minsk,Torpedo Zhodino,0,0,D
2016-05-16,Dinamo Brest,Gorodeya,1,1,D
2016-05-16,FC Vitebsk,Shakhter Soligorsk,1,3,A
2016-05-17,Granit,FC Slutsk,2,1,H
