Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
15/07/2016,Viborg,Nordsjaelland,0,4,A,2.18,3.55,3.46
15/07/2016,Odense,Silkeborg,0,0,D,1.94,3.64,4.24
16/07/2016,FC Copenhagen,Lyngby,3,0,H,1.4,4.85,9.6
17/07/2016,Sonderjyske,Aarhus,1,2,A,2.43,3.33,3.19
17/07/2016,Aalborg,Horsens,1,1,D,1.55,4.31,6.69
17/07/2016,Brondby,Esbjerg,4,0,H,1.93,3.7,4.26
18/07/2016,Midtjylland,Randers FC,2,2,D,1.92,3.55,4.51
22/07/2016,Aarhus,Viborg,2,1,H,2.13,3.44,3.79
23/07/2016,Esbjerg,FC Copenhagen,0,4,A,7.96,4.31,1.5
24/07/2016,Horsens,Sonderjyske,1,1,D,3.56,3.36,2.24
24/07/2016,Lyngby,Odense,2,2,D,3.15,3.52,2.36
24/07/2016,Silkeborg,Brondby,0,2,A,3.91,3.69,2.01
24/07/2016,Nordsjaelland,Midtjylland,0,4,A,2.59,3.53,2.81
24/07/2016,Randers FC,Aalborg,0,1,A,2.06,3.49,3.95
29/07/2016,Viborg,Esbjerg,2,1,H,2.07,3.35,4.1
30/07/2016,FC Copenhagen,Nordsjaelland,4,0,H,1.28,5.94,13.79
31/07/2016,Sonderjyske,Lyngby,0,1,A,2.04,3.59,3.9
31/07/2016,Midtjylland,Silkeborg,3,0,H,1.48,4.56,7.69
31/07/2016,Brondby,Horsens,2,2,D,1.52,4.36,7.18
31/07/2016,Aarhus,Randers FC,1,2,A,2.47,3.31,3.14
01/08/2016,Aalborg,Odense,2,2,D,2.02,3.69,3.88
05/08/2016,Randers FC,Horsens,1,0,H,1.68,3.91,5.72
05/08/2016,Silkeborg,Lyngby,0,4,A,3.06,3.3,2.53
06/08/2016,Odense,Viborg,0,0,D,2.05,3.56,3.9
07/08/2016,Nordsjaelland,Aalborg,1,2,A,3.91,3.82,1.97
07/08/2016,Sonderjyske,FC Copenhagen,1,1,D,6.48,4.17,1.58
07/08/2016,Midtjylland,Brondby,3,3,D,2.27,3.41,3.43
08/08/2016,Esbjerg,Aarhus,2,2,D,3.78,3.73,2.03
12/08/2016,Viborg,Randers FC,0,1,A,2.9,3.23,2.69
12/08/2016,Lyngby,Aarhus,0,0,D,2.5,3.55,2.91
13/08/2016,Horsens,Silkeborg,3,3,D,2.42,3.29,3.26
13/08/2016,FC Copenhagen,Midtjylland,3,1,H,1.65,4.19,5.56
14/08/2016,Odense,Nordsjaelland,3,1,H,1.55,4.38,6.65
14/08/2016,Brondby,Sonderjyske,4,0,H,1.84,3.8,4.59
15/08/2016,Aalborg,Esbjerg,2,1,H,1.53,4.62,6.38
19/08/2016,Nordsjaelland,Randers FC,1,1,D,3.65,3.53,2.14
19/08/2016,Horsens,Lyngby,2,1,H,2.82,3.22,2.78
20/08/2016,FC Copenhagen,Aalborg,1,1,D,1.49,4.7,7.03
21/08/2016,Silkeborg,Viborg,1,5,A,3.56,3.41,2.22
21/08/2016,Aarhus,Brondby,0,7,A,3.06,3.44,2.45
21/08/2016,Midtjylland,Sonderjyske,2,2,D,1.68,3.98,5.54
22/08/2016,Esbjerg,Odense,3,2,H,3.15,3.46,2.39
26/08/2016,Randers FC,Silkeborg,1,0,H,1.52,4.39,7.1
26/08/2016,Lyngby,Nordsjaelland,0,1,A,2.28,3.52,3.3
28/08/2016,Sonderjyske,Esbjerg,1,1,D,2.22,3.51,3.46
28/08/2016,Odense,Horsens,0,1,A,1.78,3.84,4.98
28/08/2016,Brondby,FC Copenhagen,1,1,D,3.62,3.18,2.3
28/08/2016,Aalborg,Aarhus,2,1,H,2.13,3.55,3.65
28/08/2016,Viborg,Midtjylland,0,0,D,3.27,3.51,2.3
09/09/2016,Randers FC,Lyngby,2,0,H,1.89,3.64,4.49
09/09/2016,Midtjylland,Esbjerg,3,0,H,1.41,5.14,8.37
10/09/2016,Viborg,Horsens,2,4,A,1.77,3.81,5.05
10/09/2016,FC Copenhagen,Odense,2,0,H,1.38,5.33,8.69
11/09/2016,Sonderjyske,Silkeborg,2,2,D,1.67,4.16,5.34
11/09/2016,Aalborg,Brondby,0,1,A,2.94,3.57,2.47
