Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
10/04/2023,Rosenborg,Viking,1,0,H,2.04,3.7,3.73
10/04/2023,Aalesund,Valerenga,0,1,A,3.1,3.36,2.45
10/04/2023,Ham-Kam,Sandefjord,2,0,H,1.93,3.69,4.19
10/04/2023,Sarpsborg 08,Bodo/Glimt,0,2,A,3.54,3.9,2.04
10/04/2023,Stabaek,Odd,0,0,D,2.11,3.4,3.84
10/04/2023,Tromso,Molde,1,0,H,4.33,3.83,1.86
10/04/2023,Brann,Haugesund,3,0,H,1.36,5.45,8.67
15/04/2023,Viking,Lillestrom,2,0,H,2.3,3.46,3.28
16/04/2023,Bodo/Glimt,Stabaek,4,0,H,1.31,6.18,9.42
16/04/2023,Haugesund,Ham-Kam,3,2,H,2.09,3.37,3.95
16/04/2023,Molde,Rosenborg,1,1,D,1.45,5.03,7.07
16/04/2023,Odd,Brann,2,0,H,4.62,4.37,1.71
16/04/2023,Sandefjord,Tromso,0,0,D,3.12,3.36,2.44
16/04/2023,Stromsgodset,Aalesund,1,0,H,2.15,3.5,3.62
16/04/2023,Valerenga,Sarpsborg 08,0,2,A,2.09,3.72,3.56
19/04/2023,Lillestrom,Stromsgodset,4,3,H,1.61,4.39,5.47
22/04/2023,Brann,Valerenga,3,1,H,1.4,5.16,7.91
23/04/2023,Aalesund,Bodo/Glimt,0,3,A,6.06,4.22,1.59
23/04/2023,Ham-Kam,Stromsgodset,2,0,H,2.24,3.56,3.33
23/04/2023,Rosenborg,Sandefjord,1,1,D,1.4,5.18,8.07
23/04/2023,Sarpsborg 08,Odd,0,0,D,1.81,4.18,4.22
23/04/2023,Stabaek,Haugesund,3,0,H,1.99,3.46,4.2
23/04/2023,Tromso,Viking,1,1,D,2.47,3.28,3.16
23/04/2023,Lillestrom,Molde,2,1,H,3.24,3.69,2.23
29/04/2023,Bodo/Glimt,Brann,2,2,D,1.88,4.04,3.97
30/04/2023,Haugesund,Sarpsborg 08,0,0,D,2.67,3.5,2.72
30/04/2023,Molde,Stabaek,2,3,A,1.43,5.08,7.28
30/04/2023,Sandefjord,Aalesund,4,0,H,2.47,3.04,3.41
30/04/2023,Stromsgodset,Tromso,0,1,A,2.15,3.47,3.64
30/04/2023,Viking,Ham-Kam,7,3,H,1.68,4.08,5.3
30/04/2023,Odd,Rosenborg,0,0,D,2.87,3.47,2.56
01/05/2023,Valerenga,Lillestrom,3,4,A,2.89,3.48,2.54
03/05/2023,Bodo/Glimt,Odd,2,0,H,1.26,6.53,11.2
03/05/2023,Molde,Aalesund,3,0,H,1.26,5.92,13.9
03/05/2023,Rosenborg,Brann,0,2,A,3.25,3.34,2.38
06/05/2023,Rosenborg,Valerenga,1,3,A,1.98,3.53,4.15
07/05/2023,Aalesund,Haugesund,0,0,D,2.07,3.37,4.02
