Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2016-07-29,Nimes,Laval,0,0,D
2016-07-29,Gazelec FC Ajaccio,Stade Brestois 29,0,0,D
2016-07-29,Orleans,Le Havre,0,1,A
2016-07-29,Valenciennes,Clermont Foot,2,0,H
2016-07-29,Estac Troyes,Sochaux,1,3,A
2016-07-29,Niort,Lens,0,0,D
2016-07-29,Bourg-en-bresse 01,Strasbourg,0,0,D
2016-07-29,Tours,Ajaccio,0,0,D
2016-07-30,RED Star FC 93,Auxerre,0,0,D
2016-08-01,Amiens,Reims,1,1,D
2016-08-05,Reims,Bourg-en-bresse 01,1,0,H
2016-08-05,Ajaccio,Estac Troyes,2,1,H
2016-08-05,Clermont Foot,RED Star FC 93,0,0,D
2016-08-05,Stade Brestois 29,Orleans,2,1,H
2016-08-05,Auxerre,Gazelec FC Ajaccio,1,2,A
2016-08-05,Le Havre,Nimes,1,0,H
2016-08-05,Sochaux,Valenciennes,0,0,D
2016-08-05,Lens,Tours,2,2,D
2016-08-05,Laval,Niort,1,1,D
2016-08-06,Strasbourg,Amiens,1,0,H
2016-08-12,Amiens,Niort,2,0,H
2016-08-12,Clermont Foot,Sochaux,1,2,A
2016-08-12,Gazelec FC Ajaccio,Le Havre,1,1,D
2016-08-12,Orleans,Ajaccio,2,0,H
2016-08-12,RED Star FC 93,Stade Brestois 29,0,3,A
2016-08-12,Estac Troyes,Laval,1,0,H
2016-08-12,Bourg-en-bresse 01,Auxerre,2,4,A
2016-08-12,Tours,Strasbourg,1,3,A
2016-08-13,Valenciennes,Reims,0,0,D
2016-08-15,Nimes,Lens,0,2,A
2016-08-19,Strasbourg,Nimes,1,1,D
2016-08-19,Ajaccio,Bourg-en-bresse 01,3,1,H
2016-08-19,Stade Brestois 29,Valenciennes,3,2,H
2016-08-19,Auxerre,Clermont Foot,0,1,A
2016-08-19,Le Havre,Estac Troyes,1,3,A
2016-08-19,Niort,Tours,1,4,A
2016-08-19,Sochaux,Orleans,0,0,D
2016-08-19,Laval,Gazelec FC Ajaccio,0,1,A
2016-08-20,Lens,Amiens,0,1,A
2016-08-22,Reims,RED Star FC 93,2,1,H
2016-08-26,Nimes,Amiens,2,3,A
2016-08-26,Clermont Foot,Ajaccio,2,1,H
2016-08-26,Gazelec FC Ajaccio,Strasbourg,1,1,D
2016-08-26,Orleans,Auxerre,0,0,D
2016-08-26,Valenciennes,Laval,2,0,H
2016-08-26,Estac Troyes,Lens,1,1,D
2016-08-26,Bourg-en-bresse 01,Niort,2,2,D
2016-08-26,Tours,Reims,1,1,D
2016-08-27,RED Star FC 93,Le Havre,0,0,D
2016-08-29,Sochaux,Stade Brestois 29,2,2,D
2016-09-09,Amiens,Tours,3,1,H
2016-09-09,Reims,Gazelec FC Ajaccio,2,0,H
2016-09-09,Ajaccio,RED Star FC 93,1,2,A
