Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2026-03-07,Okzhetpes,Yelimay Semey,1,1,D
2026-03-07,Altai Oskemen,Kairat Almaty,0,1,A
2026-03-07,Aktobe,FK Tobol Kostanay,4,1,H
2026-03-07,Ordabasy,Irtysh,2,2,D
2026-03-08,Kyzyl-Zhar,Kaspiy,2,1,H
2026-03-08,Atyrau,Ulytau,0,0,D
2026-03-08,Kaisar,Zhenys,1,1,D
2026-03-08,FC Astana,Zhetysu,4,1,H
2026-03-16,Ulytau,Kyzyl-Zhar,1,0,H
2026-03-16,Yelimay Semey,Altai Oskemen,1,1,D
2026-03-16,FK Tobol Kostanay,Zhetysu,2,2,D
2026-03-16,Kairat Almaty,Aktobe,1,0,H
2026-03-16,Kaisar,FC Astana,0,0,D
2026-03-16,Irtysh,Atyrau,1,1,D
2026-03-16,Zhenys,Ordabasy,0,2,A
2026-03-17,Kaspiy,Okzhetpes,1,3,A
2026-03-20,Kyzyl-Zhar,Irtysh,2,2,D
2026-03-20,Atyrau,Zhenys,0,0,D
2026-03-20,Ordabasy,Kaisar,2,0,H
2026-03-20,FC Astana,FK Tobol Kostanay,2,0,H
2026-03-21,Okzhetpes,Ulytau,2,1,H
2026-03-21,Zhetysu,Kairat Almaty,0,0,D
2026-03-21,Aktobe,Yelimay Semey,1,4,A
2026-03-22,Altai Oskemen,Kaspiy,0,0,D
2026-04-04,Irtysh,Altai Oskemen,1,0,H
2026-04-04,Yelimay Semey,FK Tobol Kostanay,1,0,H
2026-04-04,Kaisar,Kyzyl-Zhar,0,0,D
2026-04-04,Ordabasy,Atyrau,1,1,D
2026-04-05,Ulytau,Aktobe,1,1,D
2026-04-05,Kaspiy,Zhetysu,0,1,A
2026-04-05,Kairat Almaty,FC Astana,4,0,H
2026-04-05,Zhenys,Okzhetpes,1,1,D
2026-04-11,Atyrau,Kaisar,2,0,H
2026-04-11,Zhetysu,Yelimay Semey,0,1,A
2026-04-11,FK Tobol Kostanay,Kairat Almaty,1,1,D
2026-04-11,FC Astana,Ordabasy,1,1,D
2026-04-12,Okzhetpes,Irtysh,2,1,H
2026-04-12,Altai Oskemen,Ulytau,1,2,A
2026-04-12,Kyzyl-Zhar,Zhenys,4,0,H
2026-04-12,Aktobe,Kaspiy,1,0,H
2026-04-18,Irtysh,Zhetysu,1,2,A
2026-04-18,Yelimay Semey,FC Astana,2,2,D
2026-04-18,Kairat Almaty,Kaspiy,2,0,H
2026-04-18,Ordabasy,Okzhetpes,2,1,H
2026-04-19,Ulytau,FK Tobol Kostanay,2,1,H
2026-04-19,Atyrau,Kyzyl-Zhar,0,1,A
2026-04-19,Zhenys,Aktobe,1,0,H
2026-04-19,Kaisar,Altai Oskemen,1,1,D
2026-04-25,Okzhetpes,Kaisar,1,1,D
2026-04-25,Altai Oskemen,Zhenys,0,0,D
2026-04-25,Kyzyl-Zhar,Ordabasy,1,2,A
2026-04-25,Aktobe,Irtysh,1,0,H
2026-04-26,Zhetysu,Ulytau,2,0,H
2026-04-26,FK Tobol Kostanay,Kaspiy,2,1,H
2026-04-26,Kairat Almaty,Yelimay Semey,2,2,D
2026-04-26,FC Astana,Atyrau,2,1,H
2026-05-02,Kyzyl-Zhar,Okzhetpes,0,1,A
2026-05-02,Irtysh,Kairat Almaty,0,1,A
2026-05-02,Kaisar,Zhetysu,1,1,D
2026-05-03,Ulytau,Yelimay Semey,1,0,H
2026-05-03,Atyrau,Altai Oskemen,1,0,H
2026-05-03,Zhenys,FK Tobol Kostanay,1,0,H
2026-05-03,Kaspiy,FC Astana,1,0,H
2026-05-03,Ordabasy,Aktobe,2,0,H
2026-05-06,Kaisar,Kairat Almaty,1,2,A
2026-05-09,Okzhetpes,Atyrau,0,0,D
2026-05-09,Zhetysu,Zhenys,2,3,A
2026-05-09,Yelimay Semey,Kaspiy,0,1,A
2026-05-09,FC Astana,Kyzyl-Zhar,2,1,H
2026-05-09,FK Tobol Kostanay,Irtysh,1,0,H
2026-05-10,Ulytau,Kairat Almaty,1,1,D
2026-05-10,Altai Oskemen,Ordabasy,0,0,D
2026-05-10,Aktobe,Kaisar,3,0,H
2026-05-16,Ulytau,Kaspiy,1,0,H
2026-05-16,Okzhetpes,FC Astana,1,0,H
2026-05-16,Irtysh,Yelimay Semey,2,2,D
2026-05-17,Kyzyl-Zhar,Altai Oskemen,1,2,A
2026-05-17,Zhenys,Kairat Almaty,1,2,A
2026-05-17,Aktobe,Atyrau,1,1,D
2026-05-17,Kaisar,FK Tobol Kostanay,2,1,H
2026-05-17,Ordabasy,Zhetysu,2,1,H
2026-05-22,Altai Oskemen,Okzhetpes,0,1,A
2026-05-22,FC Astana,Ulytau,3,0,H
2026-05-22,Kaspiy,Irtysh,2,2,D
2026-05-23,Zhetysu,Atyrau,0,0,D
2026-05-23,Yelimay Semey,Zhenys,2,1,H
2026-05-23,Kairat Almaty,Kaisar,0,0,D
2026-05-23,Aktobe,Kyzyl-Zhar,0,0,D
2026-05-23,FK Tobol Kostanay,Ordabasy,0,3,A
2026-05-27,Altai Oskemen,FC Astana,1,1,D
2026-05-27,Irtysh,Ulytau,1,1,D
2026-05-28,Okzhetpes,Aktobe,2,2,D
