Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
18/07/2014,Nordsjaelland,Vestsjaelland,3,2,H,1.99,3.56,4.13
19/07/2014,Sonderjyske,Aalborg,0,0,D,3.3,3.51,2.29
20/07/2014,Odense,Hobro,1,2,A,1.7,4,5.36
20/07/2014,Silkeborg,FC Copenhagen,0,0,D,4.76,3.84,1.81
20/07/2014,Midtjylland,Brondby,3,1,H,2.48,3.42,3.03
21/07/2014,Esbjerg,Randers FC,0,1,A,2.33,3.31,3.41
25/07/2014,Vestsjaelland,Odense,3,1,H,2.94,3.37,2.57
26/07/2014,Aalborg,Midtjylland,2,0,H,2.59,3.46,2.85
26/07/2014,FC Copenhagen,Nordsjaelland,2,1,H,1.85,3.8,4.51
27/07/2014,Randers FC,Hobro,2,1,H,1.88,3.65,4.57
27/07/2014,Esbjerg,Sonderjyske,1,1,D,1.93,3.59,4.38
28/07/2014,Brondby,Silkeborg,2,0,H,1.71,4.03,5.15
01/08/2014,Silkeborg,Sonderjyske,0,2,A,2.55,3.48,2.89
02/08/2014,Vestsjaelland,FC Copenhagen,2,2,D,4.23,3.58,1.96
02/08/2014,Odense,Aalborg,1,1,D,3.2,3.54,2.32
03/08/2014,Nordsjaelland,Esbjerg,3,2,H,2.49,3.36,3.02
03/08/2014,Hobro,Brondby,2,0,H,4.16,3.86,1.9
04/08/2014,Midtjylland,Randers FC,3,1,H,1.89,3.62,4.54
08/08/2014,Randers FC,Vestsjaelland,1,0,H,2.06,3.47,3.94
09/08/2014,Aalborg,Nordsjaelland,1,2,A,2.27,3.56,3.3
10/08/2014,Sonderjyske,Midtjylland,1,3,A,3.55,3.53,2.18
10/08/2014,FC Copenhagen,Hobro,0,3,A,1.34,5.36,11
10/08/2014,Brondby,Odense,1,1,D,1.99,3.63,4.04
11/08/2014,Esbjerg,Silkeborg,0,0,D,1.72,3.91,5.27
15/08/2014,FC Copenhagen,Midtjylland,1,2,A,2.46,3.55,2.95
16/08/2014,Aalborg,Esbjerg,1,1,D,2.66,3.35,2.86
17/08/2014,Vestsjaelland,Silkeborg,2,0,H,2.24,3.51,3.41
17/08/2014,Brondby,Sonderjyske,2,0,H,1.65,4.02,5.98
17/08/2014,Randers FC,Odense,0,2,A,2.09,3.59,3.73
18/08/2014,Hobro,Nordsjaelland,0,0,D,3.48,3.58,2.18
30/08/2014,Sonderjyske,Randers FC,1,1,D,3.04,3.32,2.54
31/08/2014,Silkeborg,Aalborg,2,2,D,3.89,3.58,2.05
31/08/2014,Midtjylland,Esbjerg,2,0,H,2.41,3.55,3.04
31/08/2014,Nordsjaelland,Brondby,0,3,A,2.55,3.46,2.9
31/08/2014,Odense,FC Copenhagen,0,1,A,3.97,3.77,1.97
01/09/2014,Hobro,Vestsjaelland,3,1,H,3.09,3.4,2.46
12/09/2014,Midtjylland,Odense,3,2,H,1.6,4.4,5.83
13/09/2014,Aalborg,FC Copenhagen,1,0,H,3.05,3.46,2.45
14/09/2014,Silkeborg,Nordsjaelland,1,2,A,3.28,3.51,2.29
14/09/2014,Brondby,Randers FC,0,2,A,2.03,3.52,4.07
14/09/2014,Esbjerg,Vestsjaelland,3,0,H,1.76,3.79,5.17
15/09/2014,Sonderjyske,Hobro,1,1,D,2.02,3.61,3.93
19/09/2014,Randers FC,Silkeborg,1,0,H,1.81,3.72,4.95
