Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
12/07/2019,Midtjylland,Esbjerg,1,0,H,1.54,4.24,5.75
14/07/2019,Sonderjyske,Randers FC,2,1,H,2.17,3.47,3.31
14/07/2019,Horsens,Nordsjaelland,0,3,A,2.75,3.43,2.53
14/07/2019,Lyngby,Aalborg,2,0,H,3.44,3.63,2.06
14/07/2019,Odense,FC Copenhagen,2,3,A,2.92,3.45,2.39
14/07/2019,Brondby,Silkeborg,3,0,H,1.35,5.28,7.44
15/07/2019,Hobro,Aarhus,1,1,D,3.99,3.87,1.84
19/07/2019,FC Copenhagen,Aarhus,2,1,H,1.4,5.03,7.66
21/07/2019,Silkeborg,Horsens,0,3,A,2.18,3.67,3.29
21/07/2019,Aalborg,Sonderjyske,1,1,D,2.65,3.55,2.66
21/07/2019,Esbjerg,Hobro,1,1,D,1.6,4.06,5.92
21/07/2019,Randers FC,Brondby,2,2,D,3.48,3.67,2.1
21/07/2019,Midtjylland,Nordsjaelland,2,1,H,1.62,4.23,5.45
22/07/2019,Odense,Lyngby,4,1,H,1.54,4.63,5.74
26/07/2019,Lyngby,Sonderjyske,0,3,A,3.29,3.83,2.13
27/07/2019,Horsens,FC Copenhagen,0,2,A,5.89,3.93,1.63
28/07/2019,Hobro,Randers FC,2,2,D,3.92,3.43,2.05
28/07/2019,Nordsjaelland,Esbjerg,2,0,H,2.05,3.62,3.69
28/07/2019,Aarhus,Midtjylland,0,1,A,3.4,3.66,2.14
28/07/2019,Brondby,Odense,3,2,H,2.27,3.74,3.06
29/07/2019,Aalborg,Silkeborg,3,1,H,1.42,5.3,6.8
02/08/2019,Silkeborg,Hobro,2,3,A,2.28,3.68,3.08
03/08/2019,Sonderjyske,FC Copenhagen,1,2,A,3.52,3.55,2.13
04/08/2019,Randers FC,Nordsjaelland,3,1,H,3.18,3.76,2.2
04/08/2019,Esbjerg,Odense,0,1,A,2.63,3.44,2.74
04/08/2019,Brondby,Horsens,1,2,A,1.43,5.05,6.96
04/08/2019,Midtjylland,Aalborg,1,0,H,1.65,3.94,5.57
05/08/2019,Lyngby,Aarhus,2,1,H,4.06,4.19,1.81
09/08/2019,FC Copenhagen,Lyngby,2,0,H,1.3,5.67,10.41
09/08/2019,Odense,Randers FC,1,0,H,1.74,4.04,4.67
