Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2019-07-28,Vorskla Poltava,Zorya Luhansk,0,1,A
2019-07-30,Desna,Lviv,1,2,A
2019-07-30,Kolos Kovalivka,FC Mariupol,2,1,H
2019-07-31,Oleksandria,Shakhtar Donetsk,1,3,A
2019-07-31,Dnipro-1,Olimpik Donetsk,2,0,H
2019-07-31,Karpaty,Dynamo Kyiv,0,2,A
2019-08-03,FC Mariupol,Oleksandria,2,1,H
2019-08-03,Desna,Vorskla Poltava,2,0,H
2019-08-03,Lviv,Dynamo Kyiv,0,3,A
2019-08-04,Olimpik Donetsk,Kolos Kovalivka,0,1,A
2019-08-04,Shakhtar Donetsk,Karpaty,3,0,H
2019-08-04,Zorya Luhansk,Dnipro-1,1,1,D
2019-08-10,Dynamo Kyiv,Shakhtar Donetsk,1,2,A
2019-08-10,Vorskla Poltava,Lviv,3,2,H
2019-08-10,Oleksandria,Olimpik Donetsk,2,1,H
2019-08-11,Dnipro-1,Desna,0,1,A
2019-08-11,Kolos Kovalivka,Zorya Luhansk,1,3,A
2019-08-11,Karpaty,FC Mariupol,1,1,D
2019-08-17,Vorskla Poltava,Dnipro-1,1,1,D
2019-08-17,Desna,Kolos Kovalivka,0,0,D
2019-08-18,Olimpik Donetsk,Karpaty,1,3,A
2019-08-18,Zorya Luhansk,Oleksandria,1,2,A
2019-08-18,Lviv,Shakhtar Donetsk,0,2,A
2019-08-24,Kolos Kovalivka,Vorskla Poltava,0,3,A
2019-08-24,Oleksandria,Desna,0,3,A
2019-08-24,Dynamo Kyiv,Olimpik Donetsk,1,1,D
2019-08-25,Karpaty,Zorya Luhansk,0,1,A
2019-08-25,Shakhtar Donetsk,FC Mariupol,5,1,H
2019-08-26,Dnipro-1,Lviv,2,3,A
2019-08-30,Desna,Karpaty,0,0,D
2019-08-31,Vorskla Poltava,Oleksandria,0,1,A
2019-08-31,Dnipro-1,Kolos Kovalivka,2,1,H
2019-08-31,Lviv,FC Mariupol,0,1,A
2019-09-01,Olimpik Donetsk,Shakhtar Donetsk,0,4,A
2019-09-01,Zorya Luhansk,Dynamo Kyiv,2,2,D
2019-09-14,Oleksandria,Dnipro-1,2,0,H
2019-09-14,Shakhtar Donetsk,Zorya Luhansk,4,3,H
2019-09-14,Karpaty,Vorskla Poltava,2,1,H
2019-09-15,FC Mariupol,Olimpik Donetsk,1,1,D
2019-09-15,Dynamo Kyiv,Desna,1,2,A
2019-09-15,Kolos Kovalivka,Lviv,1,0,H
2019-09-20,Dnipro-1,Karpaty,2,0,H
2019-09-21,Lviv,Olimpik Donetsk,0,1,A
2019-09-21,Zorya Luhansk,FC Mariupol,0,0,D
2019-09-22,Desna,Shakhtar Donetsk,0,1,A
2019-09-22,Vorskla Poltava,Dynamo Kyiv,0,5,A
2019-09-22,Kolos Kovalivka,Oleksandria,1,1,D
2019-09-25,FC Mariupol,Dynamo Kyiv,0,1,A
