Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
31/03/2012,Elfsborg,Djurgarden,2,1,H,1.71,3.98,5.44
31/03/2012,GAIS,Hacken,0,0,D,2.21,3.57,3.48
31/03/2012,Sundsvall,Kalmar,0,1,A,2.72,2.39,2.8
01/04/2012,AIK,Mjallby,0,0,D,1.75,3.63,5.73
01/04/2012,Syrianska,Goteborg,2,1,H,5.01,3.49,1.87
02/04/2012,Malmo FF,Gefle,0,0,D,1.4,4.97,9.56
02/04/2012,Orebro,Atvidabergs,3,4,A,2.22,3.19,3.85
02/04/2012,Norrkoping,Helsingborg,1,0,H,3.72,3.67,2.09
06/04/2012,Atvidabergs,GAIS,2,1,H,2.87,3.43,2.63
06/04/2012,Gefle,Syrianska,1,1,D,2.14,3.34,3.9
07/04/2012,Hacken,Malmo FF,5,0,H,2.64,3.38,2.9
07/04/2012,Mjallby,Orebro,0,0,D,1.98,3.37,4.54
08/04/2012,Djurgarden,Sundsvall,1,0,H,1.61,4.12,6.44
08/04/2012,Helsingborg,Elfsborg,2,1,H,2.06,3.52,3.97
09/04/2012,Goteborg,Norrkoping,1,2,A,1.49,4.48,8.1
09/04/2012,Kalmar,AIK,1,2,A,2.58,3.39,2.95
10/04/2012,Atvidabergs,Gefle,6,1,H,2.1,3.42,3.96
11/04/2012,GAIS,Djurgarden,0,0,D,2.12,3.42,3.9
11/04/2012,Orebro,Helsingborg,0,0,D,3.22,3.44,2.39
12/04/2012,Elfsborg,Norrkoping,2,0,H,1.59,4.2,6.55
12/04/2012,Hacken,Mjallby,4,2,H,1.81,3.57,5.3
12/04/2012,Sundsvall,Syrianska,4,0,H,1.74,3.74,5.68
12/04/2012,AIK,Goteborg,1,1,D,2.38,3.25,3.42
13/04/2012,Malmo FF,Kalmar,2,0,H,1.66,3.92,6.12
15/04/2012,Syrianska,AIK,0,1,A,4.61,3.49,1.93
15/04/2012,Goteborg,Orebro,2,2,D,1.48,4.41,8.5
15/04/2012,Mjallby,Atvidabergs,2,0,H,2.04,3.5,4.05
16/04/2012,Gefle,Elfsborg,1,2,A,4.13,3.66,1.98
16/04/2012,Helsingborg,GAIS,1,1,D,1.79,3.52,5.62
16/04/2012,Kalmar,Hacken,3,1,H,3.27,3.42,2.35
16/04/2012,Norrkoping,Sundsvall,2,2,D,2.19,3.29,3.88
16/04/2012,Djurgarden,Malmo FF,2,3,A,2.54,3.3,3.07
20/04/2012,Mjallby,Djurgarden,4,3,H,2.13,3.28,4.09
21/04/2012,Atvidabergs,Helsingborg,1,2,A,3.23,3.42,2.39
21/04/2012,Kalmar,Gefle,0,1,A,1.74,3.76,5.55
22/04/2012,GAIS,Norrkoping,2,0,H,1.7,3.95,5.6
22/04/2012,AIK,Sundsvall,1,1,D,1.57,4.07,7.23
23/04/2012,Hacken,Goteborg,1,2,A,2.52,3.43,3
23/04/2012,Malmo FF,Syrianska,2,0,H,1.24,6.25,16.5
23/04/2012,Orebro,Elfsborg,0,2,A,3.74,3.62,2.11
26/04/2012,Elfsborg,GAIS,2,1,H,1.74,3.88,5.4
26/04/2012,Gefle,AIK,0,1,A,3.3,3.36,2.38
27/04/2012,Helsingborg,Mjallby,1,1,D,1.75,3.81,5.37
28/04/2012,Syrianska,Hacken,1,2,A,4.59,3.88,1.83
28/04/2012,Goteborg,Atvidabergs,2,1,H,1.47,4.63,8.19
29/04/2012,Djurgarden,Kalmar,1,1,D,1.9,3.62,4.61
29/04/2012,Sundsvall,Orebro,3,1,H,1.95,3.61,4.34
29/04/2012,Norrkoping,Malmo FF,3,2,H,3.94,3.5,2.08
02/05/2012,Atvidabergs,Hacken,0,3,A,3.1,3.52,2.39
02/05/2012,Goteborg,Sundsvall,2,0,H,1.5,4.5,7.4
02/05/2012,Syrianska,Elfsborg,1,4,A,6.18,4.2,1.61
02/05/2012,Helsingborg,AIK,0,0,D,1.85,3.77,4.58
03/05/2012,Djurgarden,Orebro,2,1,H,1.68,3.93,5.78
03/05/2012,Gefle,Norrkoping,0,2,A,2.29,3.39,3.44
03/05/2012,Mjallby,Malmo FF,2,2,D,3.22,3.54,2.35
04/05/2012,Kalmar,GAIS,2,2,D,2.62,3.22,3.05
05/05/2012,Sundsvall,Helsingborg,0,1,A,2.9,3.34,2.65
06/05/2012,Norrkoping,Syrianska,1,4,A,1.57,4.36,6.46
06/05/2012,Malmo FF,Atvidabergs,2,1,H,1.37,5.48,9.18
07/05/2012,GAIS,Mjallby,2,2,D,1.97,3.7,4.11
07/05/2012,Orebro,Kalmar,0,1,A,2.67,3.35,2.87
07/05/2012,Elfsborg,Goteborg,1,0,H,1.96,3.9,3.91
08/05/2012,AIK,Djurgarden,1,1,D,2.23,3.39,3.59
10/05/2012,Hacken,Gefle,3,0,H,1.42,5.09,8.19
10/05/2012,Malmo FF,Helsingborg,3,0,H,1.91,3.54,4.7
11/05/2012,Syrianska,GAIS,2,0,H,4.05,3.46,2.06
12/05/2012,Djurgarden,Atvidabergs,1,1,D,1.71,4.05,5.23
12/05/2012,Kalmar,Mjallby,1,2,A,2.54,3.42,2.99
13/05/2012,Norrkoping,Orebro,3,0,H,1.93,3.8,4.16
13/05/2012,Elfsborg,AIK,1,0,H,1.78,3.61,5.55
13/05/2012,Helsingborg,Hacken,3,2,H,2.76,3.29,2.82
14/05/2012,Gefle,Sundsvall,0,0,D,3.36,3.3,2.38
14/05/2012,Goteborg,Malmo FF,2,2,D,2.7,3.33,2.85
16/05/2012,Atvidabergs,Syrianska,1,0,H,1.86,3.94,4.37
16/05/2012,Hacken,Norrkoping,6,0,H,1.55,4.44,6.56
16/05/2012,Kalmar,Helsingborg,1,1,D,2.62,3.29,2.95
16/05/2012,Orebro,AIK,2,2,D,3.65,3.54,2.16
17/05/2012,GAIS,Sundsvall,1,2,A,1.88,3.6,4.74
17/05/2012,Mjallby,Goteborg,1,1,D,2.99,3.35,2.58
17/05/2012,Djurgarden,Gefle,1,1,D,1.59,4.05,6.88
17/05/2012,Malmo FF,Elfsborg,1,0,H,1.93,3.76,4.26
20/05/2012,Atvidabergs,Kalmar,3,0,H,2.56,3.34,3.03
20/05/2012,Hacken,Djurgarden,1,1,D,1.56,4.57,6.3
20/05/2012,AIK,Norrkoping,5,2,H,1.7,4.01,5.43
20/05/2012,Mjallby,Gefle,0,0,D,1.61,4.01,6.59
20/05/2012,Orebro,Syrianska,0,1,A,1.99,3.66,4.11
21/05/2012,Sundsvall,Elfsborg,0,3,A,3.7,3.49,2.15
