Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
02/04/2016,HJK,Mariehamn,2,0,H,1.54,4.13,7.38
02/04/2016,PK-35 Vantaa,Rovaniemi,3,4,A,2.57,3.22,3.07
08/04/2016,HJK,VPS,3,1,H,1.41,4.69,9.71
09/04/2016,Inter Turku,Lahti,1,1,D,2.24,3.29,3.65
09/04/2016,KuPS,Ilves,0,1,A,2.16,3.41,3.72
09/04/2016,Mariehamn,Rovaniemi,1,0,H,2.45,3.32,3.16
09/04/2016,PK-35 Vantaa,HIFK,0,2,A,2.45,3.46,3.06
09/04/2016,PS Kemi,SJK,3,0,H,4.54,3.33,1.98
14/04/2016,HIFK,Inter Turku,1,2,A,2.41,3.38,3.18
14/04/2016,KuPS,PK-35 Vantaa,2,3,A,2.28,3.4,3.42
14/04/2016,Rovaniemi,HJK,2,2,D,4.56,3.54,1.91
14/04/2016,SJK,Mariehamn,0,1,A,1.75,3.57,5.76
17/04/2016,PS Kemi,Mariehamn,1,2,A,3.15,3.32,2.46
17/04/2016,PK-35 Vantaa,VPS,0,2,A,2.41,3.34,3.23
18/04/2016,HJK,SJK,2,1,H,1.83,3.53,5.16
18/04/2016,Inter Turku,KuPS,3,1,H,1.75,3.81,5.23
18/04/2016,Lahti,HIFK,2,2,D,2.03,3.39,4.23
24/04/2016,KuPS,Lahti,2,0,H,3.31,3.31,2.38
24/04/2016,Rovaniemi,PK-35 Vantaa,1,0,H,1.7,4.11,5.13
24/04/2016,SJK,Ilves,0,2,A,1.65,3.99,5.98
24/04/2016,VPS,Inter Turku,0,0,D,2.85,3.26,2.72
24/04/2016,Mariehamn,HJK,0,0,D,4.1,3.47,2.02
25/04/2016,HIFK,PS Kemi,0,0,D,1.91,3.73,4.29
28/04/2016,HIFK,KuPS,3,2,H,2.19,3.39,3.65
28/04/2016,Inter Turku,Rovaniemi,1,2,A,2.28,3.32,3.51
28/04/2016,Lahti,VPS,4,0,H,2.04,3.1,4.64
29/04/2016,Ilves,Mariehamn,0,1,A,2.77,3.19,2.86
29/04/2016,PK-35 Vantaa,SJK,0,0,D,3.5,3.23,2.3
29/04/2016,PS Kemi,HJK,1,0,H,5.1,3.73,1.78
04/05/2016,HJK,Ilves,5,1,H,1.53,4.32,7.08
04/05/2016,KuPS,PS Kemi,2,0,H,2.25,3.37,3.52
04/05/2016,Mariehamn,PK-35 Vantaa,0,0,D,1.83,3.54,5.08
04/05/2016,VPS,HIFK,3,1,H,2.67,3.18,2.98
05/05/2016,Rovaniemi,Lahti,0,0,D,2.11,3.4,3.89
05/05/2016,SJK,Inter Turku,1,0,H,2.19,3.12,4.03
07/05/2016,KuPS,VPS,1,0,H,2.21,3.33,3.69
07/05/2016,PK-35 Vantaa,HJK,1,2,A,4.15,3.55,1.99
07/05/2016,PS Kemi,Ilves,1,0,H,2.54,3.24,3.1
09/05/2016,HIFK,Rovaniemi,1,1,D,2.9,3.22,2.71
09/05/2016,Inter Turku,Mariehamn,0,2,A,2.38,3.23,3.38
09/05/2016,Lahti,SJK,3,0,H,2.87,3.03,2.89
13/05/2016,Ilves,PK-35 Vantaa,2,0,H,2.68,3.15,2.98
13/05/2016,Rovaniemi,KuPS,0,1,A,1.94,3.4,4.6
13/05/2016,VPS,PS Kemi,0,1,A,2.15,3.29,3.9
14/05/2016,SJK,HIFK,2,1,H,1.76,3.7,5.39
15/05/2016,Mariehamn,Lahti,3,0,H,2.28,3.21,3.64
16/05/2016,HJK,Inter Turku,3,1,H,1.52,4.52,6.98
20/05/2016,HIFK,Mariehamn,0,1,A,2.7,3.3,2.84
20/05/2016,Lahti,HJK,1,2,A,3.46,3.36,2.28
21/05/2016,Inter Turku,Ilves,1,0,H,2.19,3.26,3.84
21/05/2016,KuPS,SJK,0,0,D,3.18,3.06,2.44
21/05/2016,PK-35 Vantaa,PS Kemi,2,2,D,2.02,3.38,4.28
22/05/2016,VPS,Rovaniemi,1,0,H,2.94,3.12,2.75
25/05/2016,Ilves,Lahti,2,0,H,2.48,3.3,2.9
25/05/2016,Mariehamn,KuPS,0,3,A,2.07,3.34,4.12
25/05/2016,PK-35 Vantaa,Inter Turku,3,1,H,3.13,3.71,2.29
25/05/2016,SJK,VPS,1,0,H,1.93,3.25,4.98
26/05/2016,HJK,HIFK,2,1,H,1.52,4.57,6.73
28/05/2016,Lahti,PK-35 Vantaa,2,1,H,1.72,3.82,5.45
28/05/2016,Rovaniemi,SJK,2,3,A,2.43,3.09,3.44
28/05/2016,Inter Turku,PS Kemi,0,2,A,2.25,3.44,3.45
29/05/2016,HIFK,Ilves,0,1,A,2.4,3.35,3.23
29/05/2016,KuPS,HJK,0,0,D,3.41,3.36,2.17
29/05/2016,Mariehamn,VPS,2,2,D,1.91,3.38,4.87
09/06/2016,HIFK,PK-35 Vantaa,1,2,A,2.32,3.51,3.23
09/06/2016,Ilves,KuPS,1,0,H,2.25,3.27,3.64
09/06/2016,Lahti,Inter Turku,1,0,H,1.74,3.86,5.27
09/06/2016,Rovaniemi,Mariehamn,0,0,D,1.99,3.48,4.17
09/06/2016,SJK,PS Kemi,1,0,H,1.7,3.73,5.87
09/06/2016,VPS,HJK,3,0,H,4.32,3.3,2.04
12/06/2016,HJK,Rovaniemi,1,1,D,1.58,4.04,6.88
12/06/2016,Ilves,VPS,1,0,H,2.16,3.25,3.92
12/06/2016,Inter Turku,HIFK,1,0,H,2.4,3.31,3.26
12/06/2016,Mariehamn,SJK,1,0,H,2.76,3.06,2.98
12/06/2016,PK-35 Vantaa,KuPS,1,1,D,2.14,3.37,3.47
12/06/2016,PS Kemi,Lahti,2,1,H,2.52,3.22,3.14
18/06/2016,HIFK,Lahti,2,2,D,2.81,3.27,2.75
18/06/2016,Rovaniemi,Ilves,1,0,H,2.14,3.24,4.01
18/06/2016,SJK,HJK,2,3,A,2.77,3.13,2.9
19/06/2016,KuPS,Inter Turku,2,1,H,2.17,3.25,3.9
19/06/2016,Mariehamn,PS Kemi,2,0,H,1.92,3.49,4.6
