Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
02/08/2024,Grazer AK,Salzburg,2,3,A,9.49,5.97,1.3
03/08/2024,Altach,Tirol,1,2,A,1.93,3.59,4.23
03/08/2024,Hartberg,LASK,1,2,A,3.41,3.68,2.13
03/08/2024,Wolfsberger AC,A. Klagenfurt,4,1,H,1.85,3.97,4.12
04/08/2024,BW Linz,Austria Vienna,1,0,H,2.56,3.62,2.73
04/08/2024,SK Rapid,Sturm Graz,1,0,H,2.87,3.58,2.47
10/08/2024,LASK,Altach,1,2,A,1.68,3.97,5.22
10/08/2024,Tirol,Grazer AK,0,0,D,2.35,3.48,3.12
10/08/2024,Salzburg,BW Linz,5,1,H,1.33,5.81,8.64
11/08/2024,A. Klagenfurt,SK Rapid,1,1,D,4.71,4.07,1.73
11/08/2024,Austria Vienna,Wolfsberger AC,3,1,H,2.15,3.82,3.25
11/08/2024,Sturm Graz,Hartberg,2,0,H,1.57,4.47,5.61
17/08/2024,A. Klagenfurt,Sturm Graz,0,2,A,7.25,5.06,1.42
17/08/2024,Grazer AK,BW Linz,2,2,D,2.07,3.58,3.67
17/08/2024,LASK,Salzburg,0,1,A,3.57,4.19,1.93
18/08/2024,Altach,Wolfsberger AC,2,0,H,2.39,3.5,3.04
18/08/2024,Hartberg,Austria Vienna,1,1,D,2.72,3.76,2.5
18/08/2024,SK Rapid,Tirol,2,0,H,1.35,5.34,9.02
24/08/2024,Tirol,A. Klagenfurt,0,1,A,2.36,3.56,3.04
24/08/2024,Sturm Graz,Altach,2,1,H,1.54,4.23,6.55
25/08/2024,Austria Vienna,LASK,2,1,H,2.34,3.65,3
25/08/2024,BW Linz,SK Rapid,3,0,H,4.7,3.72,1.81
25/08/2024,Wolfsberger AC,Grazer AK,4,2,H,2.13,3.61,3.48
31/08/2024,A. Klagenfurt,BW Linz,3,1,H,2.82,3.59,2.5
31/08/2024,Hartberg,Grazer AK,1,1,D,1.96,4.11,3.55
31/08/2024,Sturm Graz,Tirol,4,2,H,1.33,5.46,9.52
01/09/2024,Altach,Austria Vienna,1,1,D,3.16,3.77,2.21
01/09/2024,LASK,Wolfsberger AC,1,5,A,1.97,3.76,3.81
01/09/2024,SK Rapid,Salzburg,3,2,H,3.38,4.02,2.04
14/09/2024,Wolfsberger AC,SK Rapid,1,1,D,3.09,3.84,2.22
14/09/2024,BW Linz,LASK,1,0,H,3.71,3.58,2.06
15/09/2024,Grazer AK,Altach,1,1,D,2.44,3.45,3
21/09/2024,A. Klagenfurt,Hartberg,2,2,D,2.86,3.69,2.42
21/09/2024,Altach,BW Linz,0,1,A,2.45,3.34,3.07
21/09/2024,LASK,Grazer AK,4,2,H,1.79,3.87,4.53
22/09/2024,Sturm Graz,Wolfsberger AC,0,3,A,1.71,4.34,4.52
22/09/2024,Tirol,Salzburg,0,0,D,9.08,6.14,1.3
22/09/2024,SK Rapid,Austria Vienna,2,1,H,1.73,4.3,4.42
25/09/2024,Austria Vienna,Sturm Graz,2,2,D,2.8,3.66,2.48
26/09/2024,Hartberg,Tirol,1,0,H,2.02,3.72,3.7
28/09/2024,BW Linz,Sturm Graz,1,2,A,3.62,3.61,2.08
28/09/2024,Salzburg,Austria Vienna,2,0,H,1.45,5.46,6.09
28/09/2024,SK Rapid,LASK,1,1,D,1.88,4.05,3.9
29/09/2024,Hartberg,Altach,2,0,H,1.98,3.5,4.11
29/09/2024,Wolfsberger AC,Tirol,1,3,A,1.67,4.13,5.14
29/09/2024,Grazer AK,A. Klagenfurt,0,1,A,2.29,3.5,3.21
05/10/2024,Austria Vienna,Grazer AK,2,1,H,1.72,4.28,4.5
05/10/2024,Tirol,BW Linz,1,1,D,2.81,3.23,2.72
05/10/2024,Wolfsberger AC,Hartberg,2,3,A,2.47,3.35,3.04
06/10/2024,Altach,SK Rapid,0,1,A,4.58,4.06,1.75
06/10/2024,LASK,A. Klagenfurt,4,0,H,1.67,4.26,4.92
06/10/2024,Sturm Graz,Salzburg,5,0,H,3.71,3.86,1.98
19/10/2024,BW Linz,Wolfsberger AC,0,1,A,2.53,3.45,2.88
19/10/2024,Salzburg,Altach,2,1,H,1.28,6.14,10.12
19/10/2024,Sturm Graz,Grazer AK,5,2,H,1.4,5.09,7.77
20/10/2024,A. Klagenfurt,Austria Vienna,0,1,A,3.5,3.66,2.11
20/10/2024,Tirol,LASK,1,2,A,3.4,3.47,2.22
20/10/2024,SK Rapid,Hartberg,2,1,H,1.54,4.7,5.65
26/10/2024,Altach,A. Klagenfurt,2,2,D,2.2,3.43,3.47
26/10/2024,Austria Vienna,Tirol,3,0,H,1.6,4.42,5.36
26/10/2024,Hartberg,BW Linz,2,1,H,2.09,3.59,3.63
27/10/2024,Grazer AK,SK Rapid,1,1,D,6.39,4.69,1.5
27/10/2024,Wolfsberger AC,Salzburg,0,0,D,4.45,4.2,1.75
27/10/2024,LASK,Sturm Graz,1,2,A,2.76,3.51,2.6
02/11/2024,LASK,Hartberg,1,1,D,1.82,3.65,4.7
02/11/2024,Salzburg,Grazer AK,0,0,D,1.26,6.46,10.29
02/11/2024,Sturm Graz,SK Rapid,1,1,D,2.43,3.4,3.05
03/11/2024,A. Klagenfurt,Wolfsberger AC,2,1,H,3.38,3.5,2.21
03/11/2024,Tirol,Altach,1,0,H,3.16,3.31,2.41
03/11/2024,Austria Vienna,BW Linz,2,1,H,1.88,3.76,4.21
09/11/2024,Grazer AK,Tirol,2,1,H,1.88,3.56,4.5
09/11/2024,Hartberg,Sturm Graz,1,2,A,3.81,3.61,2.02
09/11/2024,Wolfsberger AC,Austria Vienna,0,1,A,3.03,3.38,2.46
10/11/2024,Altach,LASK,1,2,A,3.78,3.26,2.16
10/11/2024,BW Linz,Salzburg,2,0,H,5.65,4.58,1.56
10/11/2024,SK Rapid,A. Klagenfurt,2,0,H,1.45,4.84,7.03
23/11/2024,Salzburg,LASK,1,2,A,1.79,3.99,4.41
23/11/2024,Sturm Graz,A. Klagenfurt,7,0,H,1.34,5.25,9.79
23/11/2024,Tirol,SK Rapid,0,0,D,6.95,4.63,1.47
24/11/2024,BW Linz,Grazer AK,1,2,A,2.07,3.39,3.89
24/11/2024,Wolfsberger AC,Altach,2,0,H,1.91,3.47,4.49
24/11/2024,Austria Vienna,Hartberg,1,0,H,1.96,3.71,3.91
30/11/2024,Altach,Sturm Graz,1,1,D,5.79,3.99,1.63
30/11/2024,Grazer AK,Wolfsberger AC,3,4,A,3.2,3.33,2.38
30/11/2024,Hartberg,Salzburg,1,1,D,4.16,3.96,1.84
01/12/2024,A. Klagenfurt,Tirol,0,3,A,2.34,3.21,3.4
01/12/2024,SK Rapid,BW Linz,0,1,A,1.65,3.96,5.67
01/12/2024,LASK,Austria Vienna,1,3,A,2.32,3.38,3.27
04/12/2024,Salzburg,Hartberg,4,0,H,1.32,5.67,9.52
07/12/2024,Salzburg,SK Rapid,2,2,D,2.19,3.56,3.35
07/12/2024,Tirol,Sturm Graz,0,3,A,7.42,4.42,1.48
07/12/2024,Wolfsberger AC,LASK,2,1,H,2.72,3.4,2.7
08/12/2024,BW Linz,A. Klagenfurt,2,1,H,1.76,3.92,4.72
