Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
20/07/2013,Austria Vienna,Admira,2,0,H,1.42,5.09,7.9
20/07/2013,Wolfsberger AC,SK Rapid,2,2,D,3.83,3.31,2.16
20/07/2013,Grodig,Ried,0,0,D,2.69,3.25,2.89
20/07/2013,Neustadt,Salzburg,1,5,A,8.07,5.05,1.42
21/07/2013,Wacker Innsbruck,Sturm Graz,2,2,D,2.15,3.52,3.63
27/07/2013,SK Rapid,Neustadt,4,0,H,1.43,4.84,8.55
27/07/2013,Admira,Wacker Innsbruck,1,2,A,2,3.69,3.89
27/07/2013,Ried,Wolfsberger AC,1,0,H,1.71,4.13,4.97
27/07/2013,Salzburg,Austria Vienna,5,1,H,1.65,3.94,5.97
28/07/2013,Sturm Graz,Grodig,0,2,A,1.96,3.67,4.17
03/08/2013,Neustadt,Wolfsberger AC,2,1,H,2.94,3.32,2.6
03/08/2013,Austria Vienna,Ried,3,3,D,1.58,4.32,6.16
03/08/2013,Grodig,Admira,7,1,H,2.12,3.59,3.62
03/08/2013,Wacker Innsbruck,Salzburg,1,1,D,6.56,4.73,1.51
04/08/2013,Sturm Graz,SK Rapid,2,4,A,3.65,3.5,2.15
10/08/2013,Wolfsberger AC,Wacker Innsbruck,1,1,D,2.56,3.35,2.97
10/08/2013,Admira,Sturm Graz,1,1,D,2.9,3.57,2.5
10/08/2013,Ried,Neustadt,1,1,D,1.53,4.38,7.05
10/08/2013,Salzburg,Grodig,4,1,H,1.32,5.9,10.1
11/08/2013,SK Rapid,Austria Vienna,0,0,D,2.45,3.32,3.16
17/08/2013,Sturm Graz,Salzburg,1,1,D,5.93,4.58,1.57
17/08/2013,Austria Vienna,Neustadt,5,0,H,1.4,5.72,7.45
17/08/2013,Grodig,Wolfsberger AC,4,3,H,1.79,3.98,4.63
17/08/2013,Wacker Innsbruck,Ried,2,3,A,2.5,3.59,2.88
18/08/2013,Admira,SK Rapid,2,0,H,5.48,3.99,1.69
24/08/2013,Ried,Sturm Graz,3,0,H,1.77,3.97,4.78
24/08/2013,Wolfsberger AC,Austria Vienna,1,4,A,4.3,3.72,1.91
24/08/2013,Neustadt,Wacker Innsbruck,1,1,D,3.42,3.43,2.27
25/08/2013,SK Rapid,Grodig,0,1,A,1.71,3.83,5.49
25/08/2013,Salzburg,Admira,1,0,H,1.15,9.32,18.41
31/08/2013,Sturm Graz,Wolfsberger AC,4,1,H,2.17,3.62,3.48
31/08/2013,Admira,Ried,1,4,A,3.09,3.62,2.35
31/08/2013,Austria Vienna,Wacker Innsbruck,1,1,D,1.32,6.11,9.88
31/08/2013,Grodig,Neustadt,3,6,A,1.41,4.83,9
01/09/2013,Salzburg,SK Rapid,1,1,D,1.43,4.75,8.79
14/09/2013,Wacker Innsbruck,SK Rapid,0,4,A,2.98,3.51,2.48
14/09/2013,Wolfsberger AC,Admira,3,1,H,2.09,3.61,3.7
14/09/2013,Austria Vienna,Grodig,2,3,A,1.5,4.58,7.2
14/09/2013,Neustadt,Sturm Graz,1,3,A,3.05,3.49,2.43
15/09/2013,Ried,Salzburg,0,5,A,5.34,4.19,1.67
21/09/2013,Sturm Graz,Austria Vienna,1,2,A,4.04,3.73,1.96
21/09/2013,Admira,Neustadt,0,3,A,1.68,4.09,5.41
