Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2019-07-26,VfB Stuttgart,Hannover 96,2,1,H
2019-07-27,Dynamo Dresden,FC Nurnberg,0,1,A
2019-07-27,Holstein Kiel,SV Sandhausen,1,1,D
2019-07-27,VfL Osnabruck,FC Heidenheim,1,3,A
2019-07-28,Hamburger SV,SV Darmstadt 98,1,1,D
2019-07-28,Jahn Regensburg,Vfl Bochum,3,1,H
2019-07-28,SpVgg Greuther Furth,Erzgebirge AUE,0,2,A
2019-07-28,SV Wehen,Karlsruher SC,1,2,A
2019-07-29,Arminia Bielefeld,FC St. Pauli,1,1,D
2019-08-02,Vfl Bochum,Arminia Bielefeld,3,3,D
2019-08-02,SV Sandhausen,VfL Osnabruck,0,1,A
2019-08-02,FC St. Pauli,SpVgg Greuther Furth,1,3,A
2019-08-03,Karlsruher SC,Dynamo Dresden,4,2,H
2019-08-03,Hannover 96,Jahn Regensburg,1,1,D
2019-08-04,FC Heidenheim,VfB Stuttgart,2,2,D
2019-08-04,SV Darmstadt 98,Holstein Kiel,2,0,H
2019-08-04,Erzgebirge AUE,SV Wehen,3,2,H
2019-08-05,FC Nurnberg,Hamburger SV,0,4,A
2019-08-16,Hamburger SV,Vfl Bochum,1,0,H
2019-08-16,SV Sandhausen,FC Nurnberg,3,2,H
2019-08-17,VfB Stuttgart,FC St. Pauli,2,1,H
2019-08-17,Arminia Bielefeld,Erzgebirge AUE,3,1,H
2019-08-17,SV Wehen,Hannover 96,0,3,A
2019-08-18,SpVgg Greuther Furth,Jahn Regensburg,1,0,H
2019-08-18,Dynamo Dresden,FC Heidenheim,2,1,H
2019-08-18,Holstein Kiel,Karlsruher SC,2,1,H
2019-08-19,VfL Osnabruck,SV Darmstadt 98,4,0,H
2019-08-23,SV Darmstadt 98,Dynamo Dresden,0,0,D
2019-08-23,Erzgebirge AUE,VfB Stuttgart,0,0,D
2019-08-24,Hannover 96,SpVgg Greuther Furth,1,1,D
2019-08-24,Vfl Bochum,SV Wehen,3,3,D
2019-08-24,Jahn Regensburg,Arminia Bielefeld,1,3,A
2019-08-25,FC Nurnberg,VfL Osnabruck,1,0,H
2019-08-25,FC Heidenheim,SV Sandhausen,0,2,A
2019-08-25,Karlsruher SC,Hamburger SV,2,4,A
2019-08-26,FC St. Pauli,Holstein Kiel,2,1,H
2019-08-30,FC Nurnberg,FC Heidenheim,2,2,D
2019-08-30,SV Sandhausen,SV Darmstadt 98,1,0,H
2019-08-31,Dynamo Dresden,FC St. Pauli,3,3,D
2019-08-31,Arminia Bielefeld,SpVgg Greuther Furth,2,2,D
2019-08-31,SV Wehen,Jahn Regensburg,0,5,A
2019-09-01,Hamburger SV,Hannover 96,3,0,H
2019-09-01,Holstein Kiel,Erzgebirge AUE,1,1,D
2019-09-01,VfL Osnabruck,Karlsruher SC,3,0,H
2019-09-02,VfB Stuttgart,Vfl Bochum,2,1,H
2019-09-13,SpVgg Greuther Furth,SV Wehen,2,1,H
2019-09-13,Karlsruher SC,SV Sandhausen,1,0,H
2019-09-14,Hannover 96,Arminia Bielefeld,0,2,A
2019-09-14,Jahn Regensburg,VfB Stuttgart,2,3,A
2019-09-14,FC Heidenheim,Holstein Kiel,3,0,H
2019-09-15,Vfl Bochum,Dynamo Dresden,2,2,D
2019-09-15,SV Darmstadt 98,FC Nurnberg,3,3,D
2019-09-15,Erzgebirge AUE,VfL Osnabruck,1,0,H
2019-09-16,FC St. Pauli,Hamburger SV,2,0,H
2019-09-20,FC Heidenheim,SV Darmstadt 98,1,0,H
2019-09-20,Holstein Kiel,Hannover 96,1,2,A
2019-09-21,FC Nurnberg,Karlsruher SC,1,1,D
2019-09-21,VfB Stuttgart,SpVgg Greuther Furth,2,0,H
2019-09-21,SV Sandhausen,Vfl Bochum,1,1,D
2019-09-21,SV Wehen,Arminia Bielefeld,2,5,A
2019-09-22,Hamburger SV,Erzgebirge AUE,4,0,H
2019-09-22,Dynamo Dresden,Jahn Regensburg,2,1,H
2019-09-22,VfL Osnabruck,FC St. Pauli,1,1,D
2019-09-27,Arminia Bielefeld,VfB Stuttgart,0,1,A
2019-09-27,SV Wehen,VfL Osnabruck,2,0,H
2019-09-28,Vfl Bochum,SV Darmstadt 98,2,2,D
2019-09-28,Jahn Regensburg,Hamburger SV,2,2,D
2019-09-28,Karlsruher SC,FC Heidenheim,1,1,D
2019-09-29,SpVgg Greuther Furth,Holstein Kiel,0,3,A
2019-09-29,FC St. Pauli,SV Sandhausen,2,0,H
2019-09-29,Erzgebirge AUE,Dynamo Dresden,4,1,H
2019-09-30,Hannover 96,FC Nurnberg,0,4,A
2019-10-04,VfB Stuttgart,SV Wehen,1,2,A
2019-10-04,SV Darmstadt 98,Karlsruher SC,1,1,D
2019-10-05,Hamburger SV,SpVgg Greuther Furth,2,0,H
2019-10-05,Dynamo Dresden,Hannover 96,0,2,A
2019-10-05,SV Sandhausen,Erzgebirge AUE,2,2,D
2019-10-06,FC Nurnberg,FC St. Pauli,1,1,D
2019-10-06,FC Heidenheim,Vfl Bochum,2,3,A
2019-10-06,Holstein Kiel,Jahn Regensburg,1,2,A
2019-10-07,VfL Osnabruck,Arminia Bielefeld,0,1,A
2019-10-18,SpVgg Greuther Furth,Dynamo Dresden,2,0,H
