Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2021-01-16,AE Karaiskakis,Levadiakos,0,2,A
2021-01-16,Panachaiki FC,Trikala,1,1,D
2021-01-16,OF Ierapetra,Diagoras,1,1,D
2021-01-17,Ergotelis,Ionikos,0,1,A
2021-01-17,Apollon Larissa FC,Xanthi FC,1,1,D
2021-01-20,Xanthi FC,Ionikos,1,0,H
2021-01-20,Trikala,Apollon Larissa FC,1,0,H
2021-01-20,OF Ierapetra,AE Karaiskakis,2,2,D
2021-01-20,Diagoras,Panachaiki FC,1,1,D
2021-01-20,Levadiakos,Kissamikos,1,1,D
2021-01-23,Apollon Larissa FC,Diagoras,0,1,A
2021-01-24,AE Karaiskakis,Kissamikos,1,1,D
2021-01-24,Panachaiki FC,OF Ierapetra,2,0,H
2021-01-24,Ergotelis,Levadiakos,0,1,A
2021-01-24,Ionikos,Trikala,1,1,D
2021-01-27,Trikala,Doxa Dramas,3,0,H
2021-01-27,Kissamikos,Ergotelis,0,1,A
2021-01-27,Panachaiki FC,AE Karaiskakis,2,2,D
2021-01-27,OF Ierapetra,Apollon Larissa FC,0,0,D
2021-01-27,Diagoras,Ionikos,1,1,D
2021-01-27,Levadiakos,Xanthi FC,1,1,D
2021-01-30,Xanthi FC,Kissamikos,0,0,D
2021-01-30,Trikala,Levadiakos,1,3,A
2021-01-31,Apollon Larissa FC,Panachaiki FC,0,3,A
2021-01-31,AE Karaiskakis,Ergotelis,0,1,A
2021-01-31,Doxa Dramas,Diagoras,0,2,A
2021-01-31,Ionikos,OF Ierapetra,2,1,H
2021-02-03,Kissamikos,Doxa Dramas,1,0,H
2021-02-06,Levadiakos,Diagoras,0,0,D
2021-02-06,Ergotelis,Xanthi FC,2,1,H
2021-02-06,OF Ierapetra,Doxa Dramas,2,3,A
2021-02-07,Kissamikos,Trikala,1,2,A
2021-02-07,Apollon Larissa FC,AE Karaiskakis,3,0,H
2021-02-07,Panachaiki FC,Ionikos,0,1,A
2021-02-10,Trikala,Ergotelis,0,0,D
2021-02-10,Diagoras,Kissamikos,1,1,D
2021-02-10,Levadiakos,OF Ierapetra,1,0,H
2021-02-10,AE Karaiskakis,Xanthi FC,0,1,A
2021-02-10,Doxa Dramas,Panachaiki FC,0,0,D
2021-02-10,Ionikos,Apollon Larissa FC,1,0,H
2021-02-13,Xanthi FC,Trikala,1,0,H
2021-02-13,Kissamikos,OF Ierapetra,1,0,H
2021-02-14,Ergotelis,Diagoras,2,0,H
2021-02-14,Panachaiki FC,Levadiakos,2,0,H
