Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
14/04/2018,Cruzeiro,Gremio,0,1,A,1.96,3.29,4.87
14/04/2018,Vitoria,Flamengo RJ,2,2,D,3.56,3.41,2.22
15/04/2018,Santos,Ceara,2,0,H,1.57,4.13,6.76
15/04/2018,America MG,Sport Recife,3,0,H,1.98,3.35,4.51
15/04/2018,Corinthians,Fluminense,2,1,H,1.67,3.68,6.55
15/04/2018,Internacional,Bahia,2,0,H,1.74,3.53,6.01
15/04/2018,Vasco,Atletico-MG,2,1,H,2.98,3.22,2.64
15/04/2018,Athletico-PR,Chapecoense-SC,5,1,H,2.14,3.25,4.02
17/04/2018,Botafogo RJ,Palmeiras,1,1,D,3.89,3.37,2.12
17/04/2018,Sao Paulo,Parana,1,0,H,1.47,4.35,8.75
21/04/2018,Bahia,Santos,1,0,H,2.31,3.27,3.48
21/04/2018,Flamengo RJ,America MG,2,0,H,1.45,4.58,8.58
22/04/2018,Parana,Corinthians,0,4,A,4.15,2.96,2.24
22/04/2018,Atletico-MG,Vitoria,2,1,H,1.56,4.33,6.6
22/04/2018,Ceara,Sao Paulo,0,0,D,3.03,3.26,2.58
22/04/2018,Chapecoense-SC,Vasco,1,1,D,1.91,3.47,4.69
22/04/2018,Fluminense,Cruzeiro,1,0,H,2.71,3.22,2.9
22/04/2018,Palmeiras,Internacional,1,0,H,1.63,3.83,6.74
22/04/2018,Gremio,Athletico-PR,0,0,D,1.62,3.83,6.88
24/04/2018,Sport Recife,Botafogo RJ,1,1,D,2.27,3.26,3.59
28/04/2018,Botafogo RJ,Gremio,2,1,H,2.59,3.09,3.17
29/04/2018,Atletico-MG,Corinthians,1,0,H,1.99,3.39,4.37
29/04/2018,Bahia,Athletico-PR,0,0,D,2.03,3.4,4.2
29/04/2018,Ceara,Flamengo RJ,0,3,A,3.32,3.21,2.42
29/04/2018,Fluminense,Sao Paulo,1,1,D,2.55,3.26,3.06
29/04/2018,Palmeiras,Chapecoense-SC,0,0,D,1.33,5.19,12.11
29/04/2018,Parana,Sport Recife,1,2,A,2.29,3.28,3.52
29/04/2018,Internacional,Cruzeiro,0,0,D,1.93,3.28,4.9
01/05/2018,America MG,Vitoria,2,1,H,2.06,3.25,4.22
05/05/2018,Sao Paulo,Atletico-MG,2,2,D,2.09,3.38,3.87
