Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
10/04/2021,Malmo FF,Hammarby,3,2,H,1.63,4.21,5.62
10/04/2021,Orebro,Goteborg,0,0,D,3.39,3.35,2.3
11/04/2021,Halmstad,Hacken,1,0,H,3.28,3.16,2.46
11/04/2021,Mjallby,Varberg,0,0,D,2.31,3.2,3.54
11/04/2021,Elfsborg,Djurgarden,0,2,A,3.08,3.38,2.46
11/04/2021,Norrkoping,Sirius,1,1,D,1.7,3.84,5.5
12/04/2021,AIK,Degerfors,2,0,H,1.98,3.7,3.94
12/04/2021,Kalmar,Ostersunds,0,0,D,2.09,3.32,4.01
17/04/2021,Hammarby,Mjallby,2,0,H,1.68,3.93,5.51
18/04/2021,Degerfors,Kalmar,0,1,A,2.22,3.58,3.36
18/04/2021,Hacken,Malmo FF,1,2,A,3.59,3.63,2.11
18/04/2021,Ostersunds,Orebro,5,0,H,2.66,3.31,2.86
18/04/2021,Djurgarden,Norrkoping,1,0,H,2.02,3.67,3.82
18/04/2021,Sirius,Halmstad,1,0,H,2.7,3.26,2.85
19/04/2021,Goteborg,AIK,2,0,H,3.05,3.09,2.66
19/04/2021,Varberg,Elfsborg,1,3,A,3.77,3.58,2.07
24/04/2021,Hacken,Sirius,1,2,A,1.68,3.76,5.92
25/04/2021,Kalmar,Orebro,1,0,H,2.09,3.25,4.11
25/04/2021,Norrkoping,Halmstad,2,1,H,1.89,3.75,4.26
25/04/2021,Varberg,Djurgarden,1,3,A,5.05,3.48,1.83
25/04/2021,AIK,Hammarby,2,0,H,2.42,3.41,3.11
25/04/2021,Malmo FF,Ostersunds,1,1,D,1.18,7.58,18.18
26/04/2021,Elfsborg,Mjallby,1,0,H,1.68,3.8,5.8
26/04/2021,Goteborg,Degerfors,2,3,A,1.77,3.85,4.85
01/05/2021,Sirius,Kalmar,1,1,D,2.7,3.09,3
01/05/2021,Hammarby,Hacken,1,1,D,2.26,3.56,3.28
02/05/2021,Halmstad,Goteborg,1,1,D,3.13,3.26,2.49
02/05/2021,Orebro,Norrkoping,0,3,A,4.15,3.94,1.87
02/05/2021,Ostersunds,Varberg,1,2,A,2.41,3.51,3.06
02/05/2021,AIK,Elfsborg,1,0,H,2.38,3.36,3.23
03/05/2021,Djurgarden,Malmo FF,3,1,H,2.95,3.52,2.47
03/05/2021,Mjallby,Degerfors,1,0,H,2.27,3.51,3.29
08/05/2021,Goteborg,Hacken,1,1,D,2.8,3.3,2.72
08/05/2021,Hammarby,Sirius,3,2,H,1.6,4.27,5.88
08/05/2021,Elfsborg,Kalmar,2,2,D,2.01,3.3,4.37
08/05/2021,Orebro,Halmstad,1,0,H,3.6,3.53,2.14
09/05/2021,Degerfors,Djurgarden,2,0,H,6.23,4.32,1.56
09/05/2021,Mjallby,Ostersunds,1,0,H,1.72,3.9,5.17
09/05/2021,Malmo FF,Varberg,3,2,H,1.32,5.62,10.22
10/05/2021,Norrkoping,AIK,2,0,H,2.12,3.53,3.67
12/05/2021,Djurgarden,Ostersunds,2,0,H,1.26,5.83,13.61
12/05/2021,Hacken,Orebro,2,3,A,1.46,4.3,8.53
12/05/2021,Kalmar,Goteborg,0,0,D,2.93,2.97,2.79
12/05/2021,Sirius,Elfsborg,0,2,A,3.1,3.28,2.45
12/05/2021,Varberg,Hammarby,1,3,A,3.56,3.53,2.12
13/05/2021,Halmstad,Mjallby,1,1,D,2.21,3.28,3.68
13/05/2021,AIK,Malmo FF,1,1,D,3.29,3.36,2.34
13/05/2021,Norrkoping,Degerfors,1,1,D,1.5,4.66,6.67
16/05/2021,Hammarby,Djurgarden,2,2,D,3.07,4,2.17
17/05/2021,Elfsborg,Halmstad,2,3,A,1.86,3.6,4.49
17/05/2021,Goteborg,Sirius,2,2,D,1.81,3.79,4.53
17/05/2021,Malmo FF,Kalmar,3,1,H,1.7,3.85,5.32
17/05/2021,Mjallby,Hacken,1,1,D,3.25,3.36,2.32
17/05/2021,Ostersunds,AIK,1,2,A,4.81,3.67,1.8
17/05/2021,Varberg,Norrkoping,2,1,H,3.36,3.37,2.26
18/05/2021,Degerfors,Orebro,3,0,H,1.96,3.64,3.98
20/05/2021,Malmo FF,Elfsborg,2,1,H,1.63,4.09,5.66
22/05/2021,AIK,Mjallby,2,2,D,1.82,3.48,4.99
22/05/2021,Ostersunds,Sirius,3,0,H,2.81,3.45,2.62
23/05/2021,Halmstad,Degerfors,0,0,D,2.03,3.53,3.95
23/05/2021,Kalmar,Hammarby,2,1,H,2.94,3.39,2.55
23/05/2021,Djurgarden,Goteborg,0,0,D,1.66,3.99,5.67
23/05/2021,Hacken,Varberg,3,1,H,1.87,3.65,4.55
24/05/2021,Elfsborg,Norrkoping,1,0,H,2.19,3.68,3.33
24/05/2021,Orebro,Malmo FF,1,2,A,8.24,4.78,1.43
03/07/2021,Norrkoping,Malmo FF,3,2,H,3.94,3.62,2.01
03/07/2021,Degerfors,Ostersunds,3,1,H,1.82,3.75,4.69
04/07/2021,Hacken,AIK,2,1,H,2.14,3.46,3.68
04/07/2021,Varberg,Kalmar,1,1,D,3.07,3.14,2.61
04/07/2021,Hammarby,Halmstad,1,1,D,1.84,3.88,4.37
04/07/2021,Sirius,Mjallby,2,1,H,2.55,3.49,2.87
05/07/2021,Djurgarden,Orebro,3,0,H,1.25,6.46,11.76
05/07/2021,Goteborg,Elfsborg,0,1,A,2.64,3.34,2.87
10/07/2021,Malmo FF,Sirius,4,0,H,1.33,5.58,9.99
10/07/2021,AIK,Varberg,2,1,H,1.57,4.04,6.78
11/07/2021,Hammarby,Degerfors,5,1,H,1.59,4.4,5.7
11/07/2021,Mjallby,Norrkoping,0,1,A,2.59,3.35,2.92
11/07/2021,Elfsborg,Orebro,2,1,H,1.39,5.04,8.64
11/07/2021,Ostersunds,Goteborg,2,3,A,3.27,3.36,2.36
12/07/2021,Halmstad,Djurgarden,0,0,D,3.7,3.41,2.15
12/07/2021,Kalmar,Hacken,2,3,A,2.89,3.23,2.69
17/07/2021,Degerfors,Malmo FF,0,5,A,6.06,4.72,1.53
17/07/2021,Elfsborg,Ostersunds,3,0,H,1.5,4.67,6.61
18/07/2021,Norrkoping,Hacken,0,1,A,2.34,3.62,3.09
18/07/2021,Orebro,Hammarby,0,2,A,5.58,4.43,1.6
18/07/2021,AIK,Kalmar,2,0,H,1.85,3.47,4.97
18/07/2021,Goteborg,Mjallby,3,2,H,1.73,3.86,5.18
19/07/2021,Djurgarden,Sirius,5,1,H,1.37,5.32,8.63
19/07/2021,Halmstad,Varberg,1,1,D,2.11,3.32,3.94
24/07/2021,Mjallby,Malmo FF,0,2,A,4.49,3.55,1.9
24/07/2021,Sirius,Degerfors,2,0,H,2.07,3.9,3.46
25/07/2021,Kalmar,Djurgarden,0,1,A,3.61,3.36,2.21
25/07/2021,Hacken,Elfsborg,1,1,D,2.7,3.45,2.72
25/07/2021,Hammarby,Norrkoping,2,1,H,1.85,3.84,4.34
26/07/2021,Orebro,AIK,1,1,D,5.8,4.03,1.64
26/07/2021,Ostersunds,Halmstad,0,1,A,3.51,3.45,2.21
26/07/2021,Varberg,Goteborg,2,0,H,3.71,3.49,2.12
31/07/2021,Degerfors,Varberg,1,1,D,2.54,3.5,2.87
01/08/2021,Djurgarden,Hacken,2,1,H,1.64,4.2,5.44
01/08/2021,Kalmar,Mjallby,1,0,H,1.89,3.52,4.63
01/08/2021,Ostersunds,Hammarby,1,1,D,4.43,3.92,1.82
02/08/2021,AIK,Halmstad,1,0,H,1.88,3.35,5.07
02/08/2021,Goteborg,Norrkoping,1,2,A,2.31,3.48,3.25
02/08/2021,Sirius,Orebro,1,2,A,1.8,4.05,4.39
07/08/2021,Halmstad,Malmo FF,0,0,D,3.98,3.48,2.04
07/08/2021,Orebro,Mjallby,2,2,D,2.93,3.4,2.55
08/08/2021,Djurgarden,AIK,1,4,A,2.04,3.27,4.3
08/08/2021,Hacken,Ostersunds,5,0,H,1.3,5.82,10.28
08/08/2021,Elfsborg,Degerfors,3,0,H,1.48,4.87,6.55
08/08/2021,Goteborg,Hammarby,0,0,D,2.28,3.71,3.12
09/08/2021,Norrkoping,Kalmar,1,2,A,1.96,3.66,4.08
09/08/2021,Varberg,Sirius,0,0,D,1.95,3.69,4.08
14/08/2021,Malmo FF,Goteborg,2,3,A,1.49,4.37,7.55
14/08/2021,Kalmar,Halmstad,1,1,D,2.31,3.04,3.77
15/08/2021,Degerfors,Hacken,3,0,H,3.94,3.95,1.92
15/08/2021,Mjallby,Djurgarden,0,1,A,4.54,4.1,1.77
15/08/2021,Hammarby,Elfsborg,0,2,A,2.12,3.68,3.51
15/08/2021,Ostersunds,Norrkoping,1,2,A,4.62,3.88,1.8
16/08/2021,Sirius,AIK,0,1,A,3.72,3.59,2.08
16/08/2021,Varberg,Orebro,1,0,H,1.76,3.87,4.92
21/08/2021,Malmo FF,Degerfors,3,0,H,1.27,6.35,10.91
22/08/2021,Elfsborg,Hammarby,2,2,D,2.33,3.66,3.08
22/08/2021,Halmstad,Norrkoping,2,1,H,2.75,3.21,2.84
22/08/2021,AIK,Hacken,2,1,H,1.79,3.66,5.05
22/08/2021,Orebro,Sirius,1,1,D,2.67,3.58,2.68
23/08/2021,Djurgarden,Mjallby,0,0,D,1.36,5.1,9.69
23/08/2021,Goteborg,Varberg,1,2,A,2.11,3.23,4.1
23/08/2021,Ostersunds,Kalmar,0,1,A,3.56,3.38,2.22
28/08/2021,AIK,Orebro,2,0,H,1.38,5.12,9.08
28/08/2021,Degerfors,Mjallby,0,2,A,2.22,3.68,3.26
28/08/2021,Varberg,Halmstad,1,0,H,2.82,3.02,2.92
29/08/2021,Hacken,Goteborg,3,2,H,2.05,3.55,3.84
29/08/2021,Norrkoping,Ostersunds,3,0,H,1.3,6.14,9.3
29/08/2021,Sirius,Djurgarden,1,0,H,4.59,3.75,1.83
29/08/2021,Hammarby,Malmo FF,2,1,H,3.7,3.97,1.97
29/08/2021,Kalmar,Elfsborg,0,3,A,3.11,3.35,2.45
11/09/2021,Malmo FF,Norrkoping,1,1,D,1.61,4.36,5.53
11/09/2021,Sirius,Ostersunds,1,0,H,1.68,4.14,5.13
12/09/2021,Djurgarden,Hammarby,4,1,H,2.17,3.64,3.42
12/09/2021,Kalmar,Degerfors,4,1,H,1.76,3.89,4.84
12/09/2021,Goteborg,Halmstad,2,0,H,2.35,3.06,3.63
13/09/2021,Elfsborg,Hacken,4,2,H,1.92,3.81,4.09
13/09/2021,Mjallby,AIK,0,0,D,3.71,3.13,2.28
13/09/2021,Orebro,Varberg,0,3,A,2.88,3.35,2.62
18/09/2021,Degerfors,Sirius,1,2,A,2.31,3.79,3.02
18/09/2021,Malmo FF,Djurgarden,1,1,D,1.72,4.09,4.88
18/09/2021,Hacken,Mjallby,0,0,D,2.06,3.41,4
19/09/2021,Norrkoping,Orebro,3,0,H,1.41,5.12,7.72
19/09/2021,Ostersunds,Elfsborg,3,1,H,5.5,4.17,1.64
19/09/2021,Halmstad,Kalmar,0,1,A,2.34,3.18,3.51
20/09/2021,AIK,Goteborg,3,1,H,1.92,3.34,4.82
20/09/2021,Hammarby,Varberg,1,0,H,1.61,4.42,5.39
22/09/2021,Djurgarden,Degerfors,3,2,H,1.4,4.96,8.69
22/09/2021,Elfsborg,Malmo FF,0,1,A,3.12,3.57,2.34
22/09/2021,Orebro,Ostersunds,2,0,H,2.11,3.49,3.75
22/09/2021,Sirius,Norrkoping,2,4,A,3.29,3.67,2.22
23/09/2021,Hammarby,Goteborg,3,0,H,1.67,4.29,5.01
23/09/2021,Kalmar,AIK,1,1,D,3.3,3.17,2.44
23/09/2021,Mjallby,Halmstad,0,0,D,2.6,3.01,3.22
23/09/2021,Varberg,Hacken,1,1,D,3.15,3.06,2.61
25/09/2021,Malmo FF,Orebro,5,1,H,1.18,8.14,14.82
26/09/2021,Mjallby,Elfsborg,4,0,H,3.33,3.17,2.43
26/09/2021,Ostersunds,Djurgarden,0,3,A,7.07,4.48,1.5
26/09/2021,Hacken,Hammarby,1,1,D,2.88,3.49,2.54
26/09/2021,Norrkoping,Varberg,2,1,H,1.44,4.8,7.76
27/09/2021,Degerfors,AIK,2,1,H,3.75,3.51,2.1
27/09/2021,Goteborg,Kalmar,0,2,A,2.94,3.19,2.68
27/09/2021,Halmstad,Sirius,1,1,D,1.89,3.64,4.43
01/10/2021,Elfsborg,Goteborg,1,0,H,1.61,4.21,5.86
02/10/2021,Varberg,Degerfors,0,0,D,2.06,3.52,3.87
02/10/2021,Halmstad,Ostersunds,1,1,D,1.54,4.07,7.27
03/10/2021,AIK,Djurgarden,1,0,H,2.48,3.19,3.21
03/10/2021,Kalmar,Sirius,3,1,H,1.69,3.97,5.36
03/10/2021,Orebro,Hacken,1,2,A,3.9,3.87,1.94
03/10/2021,Malmo FF,Mjallby,0,1,A,1.39,4.84,9.52
03/10/2021,Norrkoping,Hammarby,3,1,H,2.63,3.65,2.68
16/10/2021,Degerfors,Halmstad,2,1,H,2.98,3.49,2.47
16/10/2021,Ostersunds,Malmo FF,0,3,A,9.28,5.66,1.34
16/10/2021,Sirius,Varberg,2,1,H,2.9,3.11,2.77
17/10/2021,Hammarby,AIK,1,0,H,2.68,3.37,2.8
17/10/2021,Mjallby,Kalmar,4,0,H,2.35,3.25,3.4
17/10/2021,Goteborg,Orebro,2,0,H,1.71,3.84,5.42
18/10/2021,Hacken,Norrkoping,5,0,H,2.39,3.58,3.03
18/10/2021,Djurgarden,Elfsborg,0,3,A,2.04,3.77,3.64
23/10/2021,Djurgarden,Kalmar,3,2,H,1.75,3.9,4.95
23/10/2021,Hacken,Halmstad,2,3,A,2.2,3.33,3.66
24/10/2021,Elfsborg,Sirius,3,0,H,1.38,5.51,8.01
24/10/2021,Hammarby,Ostersunds,4,3,H,1.17,8.24,17.97
24/10/2021,Mjallby,Goteborg,1,3,A,2.2,3.11,3.96
24/10/2021,AIK,Norrkoping,1,0,H,1.84,3.81,4.49
24/10/2021,Varberg,Malmo FF,1,1,D,6.38,4.11,1.58
25/10/2021,Orebro,Degerfors,1,2,A,3.05,3.88,2.26
27/10/2021,Kalmar,Varberg,2,2,D,2.05,3.22,4.36
27/10/2021,Malmo FF,AIK,1,0,H,1.63,4.05,5.89
27/10/2021,Ostersunds,Hacken,1,1,D,5.89,4.8,1.53
27/10/2021,Sirius,Hammarby,0,1,A,4.48,4.26,1.75
28/10/2021,Degerfors,Elfsborg,1,2,A,4.48,4.43,1.72
28/10/2021,Goteborg,Djurgarden,3,0,H,2.91,3.37,2.58
28/10/2021,Halmstad,Orebro,1,1,D,1.43,4.96,7.8
28/10/2021,Norrkoping,Mjallby,2,2,D,1.9,3.74,4.25
30/10/2021,Sirius,Malmo FF,2,3,A,6.52,4.41,1.53
30/10/2021,Varberg,Ostersunds,3,0,H,1.36,5.04,10.02
30/10/2021,Hacken,Kalmar,1,4,A,2.19,3.57,3.43
31/10/2021,Norrkoping,Elfsborg,3,2,H,2.62,3.79,2.62
31/10/2021,Orebro,Djurgarden,0,1,A,6.41,4.55,1.52
01/11/2021,Degerfors,Goteborg,0,1,A,2.64,3.51,2.75
01/11/2021,Halmstad,AIK,1,0,H,3.16,3.12,2.56
01/11/2021,Mjallby,Hammarby,2,0,H,2.79,3.54,2.59
06/11/2021,Elfsborg,Varberg,0,0,D,1.88,3.68,4.43
06/11/2021,Djurgarden,Halmstad,1,0,H,1.75,3.8,5.15
06/11/2021,Mjallby,Sirius,2,3,A,1.62,4.16,5.8
07/11/2021,AIK,Ostersunds,3,0,H,1.15,8.17,23.21
07/11/2021,Hacken,Degerfors,2,0,H,1.68,4.24,4.99
07/11/2021,Hammarby,Orebro,3,2,H,1.26,6.74,10.95
07/11/2021,Goteborg,Malmo FF,0,2,A,4.09,3.69,1.95
07/11/2021,Kalmar,Norrkoping,1,0,H,2.33,3.59,3.12
20/11/2021,Malmo FF,Hacken,2,2,D,1.4,5.1,8.38
21/11/2021,Degerfors,Hammarby,1,4,A,3.27,4.01,2.12
21/11/2021,Halmstad,Elfsborg,0,1,A,2.58,3.39,2.9
21/11/2021,Sirius,Goteborg,3,3,D,2.73,3.28,2.81
21/11/2021,Varberg,AIK,0,1,A,3.73,3.11,2.28
22/11/2021,Norrkoping,Djurgarden,1,1,D,2.76,3.68,2.54
22/11/2021,Orebro,Kalmar,1,2,A,4.77,4.21,1.71
22/11/2021,Ostersunds,Mjallby,0,2,A,7.32,5.03,1.44
28/11/2021,Degerfors,Norrkoping,4,1,H,2.28,3.88,3.01
28/11/2021,Djurgarden,Varberg,2,3,A,1.39,5,8.98
28/11/2021,Goteborg,Ostersunds,4,0,H,1.22,6.6,15.02
28/11/2021,Halmstad,Hammarby,0,0,D,2.63,3.58,2.72
28/11/2021,Kalmar,Malmo FF,0,1,A,5.54,4.03,1.66
29/11/2021,Elfsborg,AIK,2,4,A,2.48,3.3,3.11
29/11/2021,Mjallby,Orebro,0,0,D,1.57,4.15,6.55
29/11/2021,Sirius,Hacken,3,0,H,2.57,3.52,2.82
04/12/2021,AIK,Sirius,4,2,H,1.33,5.45,10.29
04/12/2021,Hacken,Djurgarden,0,1,A,3.65,3.94,2
04/12/2021,Hammarby,Kalmar,5,3,H,1.66,4.7,4.65
04/12/2021,Malmo FF,Halmstad,0,0,D,1.5,4.6,6.76
04/12/2021,Norrkoping,Goteborg,1,2,A,1.89,4.13,3.88
