Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2016-08-05,Roeselare,Lierse,2,2,D
2016-08-06,Tubize,Union St. Gilloise,2,2,D
2016-08-07,Lommel United,OH Leuven,2,2,D
2016-08-07,Cercle Brugge,Antwerp,1,1,D
2016-08-12,OH Leuven,Union St. Gilloise,0,3,A
2016-08-13,Antwerp,Roeselare,1,0,H
2016-08-14,Lierse,Cercle Brugge,2,0,H
2016-08-14,Tubize,Lommel United,0,4,A
2016-08-19,Antwerp,Lommel United,0,1,A
2016-08-20,Roeselare,OH Leuven,2,2,D
2016-08-21,Union St. Gilloise,Lierse,2,2,D
2016-08-21,Cercle Brugge,Tubize,4,1,H
2016-09-02,Lierse,OH Leuven,2,2,D
2016-09-03,Lommel United,Cercle Brugge,1,1,D
2016-09-04,Tubize,Roeselare,4,1,H
2016-09-04,Union St. Gilloise,Antwerp,1,1,D
2016-09-09,Antwerp,Lierse,1,2,A
2016-09-10,Cercle Brugge,Union St. Gilloise,2,1,H
2016-09-11,OH Leuven,Tubize,0,1,A
2016-09-11,Lommel United,Roeselare,1,2,A
2016-09-16,Union St. Gilloise,Lommel United,3,1,H
2016-09-17,Lierse,Tubize,5,1,H
2016-09-18,Roeselare,Cercle Brugge,2,1,H
2016-09-18,OH Leuven,Antwerp,1,1,D
2016-09-24,Roeselare,Union St. Gilloise,2,1,H
2016-09-25,Cercle Brugge,OH Leuven,2,4,A
2016-09-25,Lommel United,Lierse,0,3,A
2016-09-25,Tubize,Antwerp,2,2,D
2016-09-30,Union St. Gilloise,Tubize,0,1,A
2016-10-01,Antwerp,Cercle Brugge,2,1,H
2016-10-02,Lierse,Roeselare,0,2,A
2016-10-02,OH Leuven,Lommel United,2,2,D
2016-10-04,Antwerp,Union St. Gilloise,4,0,H
2016-10-05,Tubize,OH Leuven,0,1,A
2016-10-05,Roeselare,Lommel United,2,0,H
2016-10-06,Cercle Brugge,Lierse,0,0,D
2016-10-08,Lommel United,Tubize,3,6,A
2016-10-09,OH Leuven,Roeselare,1,1,D
2016-10-09,Union St. Gilloise,Cercle Brugge,3,2,H
