Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
15/02/2019,Bohemians,Finn Harps,1,0,H,1.63,3.96,5.58
15/02/2019,Derry City,UC Dublin,3,0,H,1.61,4.12,5.5
15/02/2019,Dundalk,Sligo Rovers,1,1,D,1.2,7,12.68
15/02/2019,St. Patricks,Cork City,1,0,H,2.69,3.13,2.9
15/02/2019,Waterford,Shamrock Rovers,1,2,A,3.38,3.11,2.38
22/02/2019,Cork City,Waterford,0,2,A,1.61,3.99,6.08
22/02/2019,Sligo Rovers,St. Patricks,0,1,A,3.9,3.47,2.05
22/02/2019,UC Dublin,Bohemians,0,2,A,5.25,4.06,1.67
22/02/2019,Finn Harps,Dundalk,1,1,D,10.35,5.64,1.3
22/02/2019,Shamrock Rovers,Derry City,2,0,H,1.56,4.17,6.41
25/02/2019,Bohemians,Shamrock Rovers,1,0,H,3.7,3.23,2.22
25/02/2019,Derry City,Waterford,3,2,H,2.75,3.46,2.64
25/02/2019,Dundalk,UC Dublin,2,1,H,1.14,8.56,19.54
25/02/2019,Sligo Rovers,Cork City,1,2,A,4.37,3.28,2
25/02/2019,St. Patricks,Finn Harps,0,0,D,1.48,4.26,7.64
01/03/2019,Cork City,Derry City,0,0,D,1.7,3.82,5.39
01/03/2019,UC Dublin,St. Patricks,1,1,D,6.6,3.93,1.58
01/03/2019,Waterford,Bohemians,0,0,D,2.58,3.29,2.95
01/03/2019,Finn Harps,Sligo Rovers,1,2,A,2.76,3.12,2.87
01/03/2019,Shamrock Rovers,Dundalk,0,0,D,3.25,3.2,2.44
04/03/2019,Shamrock Rovers,Finn Harps,3,0,H,1.32,5.51,9.47
08/03/2019,Bohemians,Derry City,1,1,D,2.11,3.43,3.74
08/03/2019,Dundalk,Waterford,4,0,H,1.46,4.86,6.65
08/03/2019,St. Patricks,Shamrock Rovers,0,1,A,3.65,3.15,2.27
08/03/2019,Finn Harps,Cork City,3,4,A,7.27,3.62,1.6
09/03/2019,Sligo Rovers,UC Dublin,1,0,H,2.04,3.49,3.92
15/03/2019,Cork City,Bohemians,2,0,H,2.04,3.2,4.34
15/03/2019,Derry City,Dundalk,0,2,A,5.48,4.22,1.62
15/03/2019,UC Dublin,Finn Harps,3,0,H,2.55,3.38,2.91
15/03/2019,Waterford,St. Patricks,2,0,H,2.96,3.3,2.57
15/03/2019,Shamrock Rovers,Sligo Rovers,3,0,H,1.3,5.64,10.19
22/03/2019,Finn Harps,Shamrock Rovers,0,1,A,8.35,4.31,1.45
29/03/2019,Bohemians,St. Patricks,1,0,H,2.49,3.19,3.17
29/03/2019,Derry City,Sligo Rovers,2,0,H,1.55,4.44,5.9
29/03/2019,Dundalk,Cork City,1,0,H,1.57,4.15,6.16
29/03/2019,Waterford,Finn Harps,4,0,H,1.48,4.62,6.79
29/03/2019,Shamrock Rovers,UC Dublin,3,1,H,1.29,5.18,13.15
05/04/2019,Cork City,Shamrock Rovers,1,3,A,3.73,3.21,2.21
